id,project_id,level,category_code,parent_id,name,unit,qty,unit_price,total_price,weight_pct,progress_pct,sort_order,created_at,updated_at,material_pct,upah_pct,alat_pct,other_pct,planned_start,planned_end,gantt_dependencies,gantt_dep_rules
86dca079-a9a9-46d3-b1ca-6c8a2fd8b516,c0000000-0000-0000-0000-000000000001,item,6,,Kolom,m³,,,0.00,0.0000,0.00,53,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
d3d4b43a-2f2f-4624-b2b4-cc3df570382e,c0000000-0000-0000-0000-000000000001,item,1,,Kolom,m³,,,0.00,0.0000,0.00,55,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
0ac3524e-7053-48ac-9425-9a61efbb9b70,c0000000-0000-0000-0000-000000000001,item,1,,Kolom,m³,0.607,7612300.00,4624472.25,0.0000,80.00,63,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
20364c1c-77dc-4f79-b50a-d09c396d3447,c0000000-0000-0000-0000-000000000001,item,2,,Kolom,m³,1.013,10794500.00,10929431.25,0.0000,80.00,64,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
967d2136-9067-4fe4-a313-a89fe4d74f7c,c0000000-0000-0000-0000-000000000001,item,1,,Balok,m³,0.914,7407600.00,6766842.60,0.0000,75.00,67,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
b09c38e8-391e-40ab-bd0c-78f69445df8a,c0000000-0000-0000-0000-000000000001,item,1,,Balok,m³,0.834,8793500.00,7337076.56,0.0000,75.00,70,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
c1931bf2-96e0-45d6-88e8-0a793b8c845b,c0000000-0000-0000-0000-000000000001,item,2,,Balok,m³,1.620,7407600.00,12000312.00,0.0000,75.00,71,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
3c80a9da-fe56-4aee-b605-26a4fe57ab16,c0000000-0000-0000-0000-000000000001,item,3,,Balok,m³,0.900,6624000.00,5961600.00,0.0000,75.00,72,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
29070f47-6130-4f7f-a48c-121b6d07c186,c0000000-0000-0000-0000-000000000001,item,4,,Balok,m³,0.176,8524200.00,1495997.10,0.0000,75.00,73,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
5623c833-dd3f-4352-879b-f71e1851505a,c0000000-0000-0000-0000-000000000001,item,2,,Balok,m³,0.394,7213900.00,2840473.13,0.0000,75.00,76,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
81e34a56-4d89-457d-9f4e-7784bd238359,c0000000-0000-0000-0000-000000000001,item,3,,Balok,m³,1.665,6624000.00,11028960.00,0.0000,75.00,77,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
8ad5d1d8-0a77-4787-97c5-37a4219615d7,c0000000-0000-0000-0000-000000000001,item,1,,Balok,m³,0.638,8793500.00,5605856.25,0.0000,75.00,80,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
85bfc93f-4c46-402e-9d5b-c4e4da591f3e,c0000000-0000-0000-0000-000000000001,item,1,4ca28807-38d1-4412-9ffa-8056970ea2b8,Plat Lantai Beton tebal 7cm Lt Dasar ( tanpa tulangan),m³,2.401,1517970.00,3644645.97,0.0000,80.00,87,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
66101631-2218-493e-9893-eb04fe777116,c0000000-0000-0000-0000-000000000001,item,4,,Balok,m³,0.234,8524200.00,,0.0000,0.00,78,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
4ab5aed6-863e-4e05-af70-3be65db9ece1,c0000000-0000-0000-0000-000000000001,item,10,,Balok,m³,,,,0.0000,0.00,82,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
67744ced-e054-4f17-b3fa-d9ace55cf78d,c0000000-0000-0000-0000-000000000001,item,11,,Balok,m³,,,,0.0000,0.00,83,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
366ce585-f86f-4997-9bfa-e5e3732b16be,c0000000-0000-0000-0000-000000000001,item,12,,Balok,m³,,,,0.0000,0.00,84,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
60d65d74-9237-4b78-aaf5-2ee1bb2f2d5f,c0000000-0000-0000-0000-000000000001,item,13,,Balok,m³,,,,0.0000,0.00,85,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
831d5c3e-19a5-45db-b667-e4e75807199a,c0000000-0000-0000-0000-000000000001,item,4,ab6ba002-694f-4cf7-9233-9bad87f9892c,P3,unit,3.000,4851400.00,14554200.00,0.0000,35.00,148,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,70.00,25.00,0.00,5.00,,,,"[]"
47e8ef82-caf2-4fc5-9baf-9197c1435b27,c0000000-0000-0000-0000-000000000001,item,5,ab6ba002-694f-4cf7-9233-9bad87f9892c,P4,unit,1.000,2595200.00,2595200.00,0.0000,35.00,149,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,70.00,25.00,0.00,5.00,,,,"[]"
dfca38fc-8a6c-43f4-b15b-83865fe21974,c0000000-0000-0000-0000-000000000001,item,6,ab6ba002-694f-4cf7-9233-9bad87f9892c,P5,unit,1.000,8868860.00,8868860.00,0.0000,35.00,150,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,70.00,25.00,0.00,5.00,,,,"[]"
1caf69ed-719f-4fd9-8fe0-a4a6d17e6106,c0000000-0000-0000-0000-000000000001,item,8,ab6ba002-694f-4cf7-9233-9bad87f9892c,P8,unit,1.000,4023100.00,4023100.00,0.0000,35.00,152,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,70.00,25.00,0.00,5.00,,,,"[]"
56cfa2eb-522f-458b-b744-831ad63d8fd7,c0000000-0000-0000-0000-000000000001,item,10,ab6ba002-694f-4cf7-9233-9bad87f9892c,J2A,unit,3.000,2912600.00,8737800.00,0.0000,35.00,154,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,70.00,25.00,0.00,5.00,,,,"[]"
152252bb-25be-4b54-a5e0-65b830a4382a,c0000000-0000-0000-0000-000000000001,item,11,ab6ba002-694f-4cf7-9233-9bad87f9892c,J3,unit,1.000,4808544.00,4808544.00,0.0000,35.00,155,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,70.00,25.00,0.00,5.00,,,,"[]"
4b640de5-87a1-4aee-8f5d-df74bb37a2cc,c0000000-0000-0000-0000-000000000001,item,12,ab6ba002-694f-4cf7-9233-9bad87f9892c,J3A,unit,1.000,4394556.00,4394556.00,0.0000,35.00,156,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,70.00,25.00,0.00,5.00,,,,"[]"
995cd83e-8d71-4030-9d26-c97da463d86c,c0000000-0000-0000-0000-000000000001,item,3,4ca28807-38d1-4412-9ffa-8056970ea2b8,Plat Lantai Beton tebal 12 cm Lt.2 (tulangan double),m³,6.557,7256263.00,47577865.24,0.0000,80.00,89,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
d22c2433-11bc-491d-8f46-4fc440761668,c0000000-0000-0000-0000-000000000001,item,4,4ca28807-38d1-4412-9ffa-8056970ea2b8,Plat Lantai Beton tebal 12 cm Lt.3 (tulangan double),m³,7.930,7256263.00,57539263.08,0.0000,80.00,90,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
6ff4b127-7370-4678-b98f-a9bfbd7d86d7,c0000000-0000-0000-0000-000000000001,item,5,4ca28807-38d1-4412-9ffa-8056970ea2b8,Plat Beton Carpot tebal 10 cm (tanpa tulangan ),m³,3.246,1517970.00,4927330.62,0.0000,80.00,91,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
d95fb599-66d2-49a4-ae32-509570f8ae07,c0000000-0000-0000-0000-000000000001,item,7,4ca28807-38d1-4412-9ffa-8056970ea2b8,Plat Canopy tebal 10cm (tulangan double),m³,1.647,7728000.00,12728016.00,0.0000,80.00,93,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
97f63a20-012a-4176-936f-b36a2b2d9018,c0000000-0000-0000-0000-000000000001,item,1,0df4a5a3-fc20-4472-9f53-01f6eb89ee62,Pasangan Batu Kali,m³,5.752,1344080.00,7731484.18,0.0000,100.00,99,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
eabe2c91-aa85-476e-aa41-6aa53c082525,c0000000-0000-0000-0000-000000000001,item,2,,Rolaag Bata,m',6.000,128962.50,773775.00,0.0000,100.00,102,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
f9b16571-f3cd-4230-90d9-9d64f7d6ea3b,c0000000-0000-0000-0000-000000000001,item,1,,Pasangan Dinding 1/2 Bata Transram 1pc : 3ps,m²,3.620,374540.00,1355834.80,0.0000,100.00,107,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
7c481ff3-4ba8-445c-8a46-4553370428af,c0000000-0000-0000-0000-000000000001,item,2,,Pasangan Dinding 1/2 Bata 1pc : 5ps,m²,14.500,180820.00,2621890.00,0.0000,100.00,108,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
d8c06984-f3bd-46bc-a61e-1abac9cd6bd0,c0000000-0000-0000-0000-000000000001,item,3,,Plesteran Dinding Trasram 1pc : 3ps,m²,48.340,107500.00,5196550.00,0.0000,100.00,109,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
80dd8111-8a52-4a57-b167-98e5ffa62cea,c0000000-0000-0000-0000-000000000001,item,4,,Plesteran Dinding 1pc : 5ps,m²,29.860,92810.00,2771306.60,0.0000,100.00,110,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
45732f5c-37d2-4102-8c21-f3174e793149,c0000000-0000-0000-0000-000000000001,item,6,,Finishing lubang kusen Allumunium,m',15.000,99030.00,1485450.00,0.0000,70.00,112,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
40bf0d09-605f-4322-b11b-143fd62e6c40,c0000000-0000-0000-0000-000000000001,item,1,,Pasangan Dinding 1/2 Bata Transram 1pc : 3ps,m²,9.050,374540.00,3389587.00,0.0000,70.00,114,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
647e6c48-202e-43cc-a5dd-85ff1102aef0,c0000000-0000-0000-0000-000000000001,item,2,,Pasangan Dinding 1/2 Bata 1pc : 5ps,m²,68.780,180820.00,12436799.60,0.0000,70.00,115,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
09f941ac-f8f3-4dc3-b716-eba7bcd5aa05,c0000000-0000-0000-0000-000000000001,item,3,,Plesteran Dinding Trasram 1pc : 3ps,m²,18.100,107500.00,1945750.00,0.0000,70.00,116,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
f8ef319e-c6d0-407b-933a-651f3d94794d,c0000000-0000-0000-0000-000000000001,item,5,,Acian,m²,137.560,52560.00,7230153.60,0.0000,70.00,118,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
0f62a8a1-0bd8-4374-abaf-27b6f7ec3816,c0000000-0000-0000-0000-000000000001,item,6,,Finishing lubang kusen Allumunium,m',26.000,99030.00,2574780.00,0.0000,70.00,119,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
df7c50ca-de4d-4f2f-8ffb-247b992a0097,c0000000-0000-0000-0000-000000000001,item,1,,Pasangan Dinding 1/2 Bata Transram 1pc : 3ps,m²,10.660,374540.00,3992596.40,0.0000,50.00,121,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
4a35c239-3f65-4f20-8892-1e3008306c36,c0000000-0000-0000-0000-000000000001,item,2,,Pasangan Dinding 1/2 Bata 1pc : 5ps,m²,97.020,180820.00,17543156.40,0.0000,50.00,122,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
5817abd8-db2a-4cc6-83a9-7b1138bf7f93,c0000000-0000-0000-0000-000000000001,item,4,,Plesteran Dinding 1pc : 5ps,m²,194.040,92810.00,18008852.40,0.0000,50.00,124,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
8d129aa9-3fc9-4395-9b5e-9090d04b1afd,c0000000-0000-0000-0000-000000000001,item,5,,Acian,m²,194.040,52560.00,10198742.40,0.0000,50.00,125,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
b3435d5d-2efa-4e22-b80d-89cd31e1c45c,c0000000-0000-0000-0000-000000000001,item,6,,Finishing lubang kusen Allumunium,m',32.000,99030.00,3168960.00,0.0000,50.00,126,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
14c7df65-daaa-4f44-ae8b-222e79e1d1c7,c0000000-0000-0000-0000-000000000001,item,1,,Pasangan Dinding 1/2 Bata Transram 1pc : 3ps,m²,13.730,374540.00,5142434.20,0.0000,50.00,128,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
a00c68e1-0d21-4bec-955a-9d1c8df991d1,c0000000-0000-0000-0000-000000000001,item,2,,Pasangan Dinding 1/2 Bata 1pc : 5ps,m²,86.700,180820.00,15677094.00,0.0000,50.00,129,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
56b849ad-0292-4797-a9f5-9900384a2b0b,c0000000-0000-0000-0000-000000000001,item,4,,Plesteran Dinding 1pc : 5ps,m²,173.400,92810.00,16093254.00,0.0000,50.00,131,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
8389e6ab-be20-4b41-8be4-07b564271c66,c0000000-0000-0000-0000-000000000001,item,5,,Pasangan Dinding Roster Beton,m²,11.680,236660.00,2764188.80,0.0000,50.00,132,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
44382265-6e5c-416f-9b4e-da8e536e259d,c0000000-0000-0000-0000-000000000001,item,6,,Acian,m²,173.400,52560.00,9113904.00,0.0000,50.00,133,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
0df85c39-4c2d-4195-9081-83448bea1c9f,c0000000-0000-0000-0000-000000000001,item,7,,Finishing lubang kusen Allumunium,m',11.000,99030.00,1089330.00,0.0000,50.00,134,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
f08a068e-a1f9-4078-a9b7-483dfd8e7c62,c0000000-0000-0000-0000-000000000001,item,1,8b8579ec-19d7-4065-ba50-6141d5eb6095,Fin. Dinding Bata Tempel,m²,14.830,186480.00,2765498.40,0.0000,40.00,136,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
3d225a9b-569e-490f-aaab-ab0c13a90d46,c0000000-0000-0000-0000-000000000001,item,4,8b8579ec-19d7-4065-ba50-6141d5eb6095,Tali air bawah atap façade,m',0.000,,,0.0000,0.00,139,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
f59b4f3d-9f14-4b8f-8e36-e8949fcb3940,c0000000-0000-0000-0000-000000000001,item,1,2f3962de-dbee-4445-a791-f37e2523a364,"Profil +3,15, +3,55, +7,16, +7,66",m',0.000,,,0.0000,0.00,141,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
393b7dd5-cff8-4386-987e-225b6993fb9b,c0000000-0000-0000-0000-000000000001,item,2,2f3962de-dbee-4445-a791-f37e2523a364,Profilan pintu dan jendela lebar 15 cm,m',0.000,,,0.0000,0.00,142,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
16f5e818-60ad-4afc-8e46-bced574e1c06,c0000000-0000-0000-0000-000000000001,item,3,8b8579ec-19d7-4065-ba50-6141d5eb6095,Fin. Bantalan (Pinggiran Taman & Void ),m',36.000,190240.00,6848640.00,0.0000,40.00,138,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
83064dea-21ac-478e-8571-062121269b29,c0000000-0000-0000-0000-000000000001,item,2,ab6ba002-694f-4cf7-9233-9bad87f9892c,PJ2,unit,0.000,,0.00,0.0000,0.00,145,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
0f2857be-afce-4f3d-8ba7-e2fc9d488ed7,c0000000-0000-0000-0000-000000000001,item,3,ab6ba002-694f-4cf7-9233-9bad87f9892c,P2,unit,5.000,5034200.00,25171000.00,0.0000,35.00,147,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,70.00,25.00,0.00,5.00,,,,"[]"
29f3daa9-7973-493c-8517-169a3b5d29ab,c0000000-0000-0000-0000-000000000001,item,9,ab6ba002-694f-4cf7-9233-9bad87f9892c,J1,unit,0.000,,0.00,0.0000,0.00,153,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
e46a721f-d408-40fd-90e6-b32823230168,c0000000-0000-0000-0000-000000000001,item,13,ab6ba002-694f-4cf7-9233-9bad87f9892c,J5,unit,0.000,,0.00,0.0000,0.00,157,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
fa002033-821f-4682-9c0f-db62633b6e44,c0000000-0000-0000-0000-000000000001,item,14,ab6ba002-694f-4cf7-9233-9bad87f9892c,J6,unit,0.000,,0.00,0.0000,0.00,158,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
8ba012b3-79a2-437e-ae46-dcd0ede6ca7e,c0000000-0000-0000-0000-000000000001,item,2,,Plafond Water Resistant,m²,62.610,118820.00,7439320.20,0.0000,35.00,165,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
90c4a31e-a306-4cde-b436-24cd722c59f2,c0000000-0000-0000-0000-000000000001,item,16,ab6ba002-694f-4cf7-9233-9bad87f9892c,BV2,unit,0.000,,,0.0000,0.00,160,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
60819262-c0eb-43c6-87ff-ad158461dbc3,c0000000-0000-0000-0000-000000000001,item,17,ab6ba002-694f-4cf7-9233-9bad87f9892c,BV3,unit,0.000,,,0.0000,0.00,161,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
8cbbc7a3-06ac-4c18-b411-1afb99becc35,c0000000-0000-0000-0000-000000000001,item,3,1e975e4c-ddad-4cf6-a229-cf801889f75b,Atap UPVC Gelombang,m²,62.100,385710.00,23952591.00,0.0000,25.00,173,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,65.00,30.00,0.00,5.00,,,,"[]"
91ab8169-904d-4295-82ff-2b5a56933794,c0000000-0000-0000-0000-000000000001,item,4,1e975e4c-ddad-4cf6-a229-cf801889f75b,Atap UPVC Flat Transparant,m',63.460,320680.00,20350352.80,0.0000,25.00,174,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,65.00,30.00,0.00,5.00,,,,"[]"
a75078d8-0d09-47a9-a3e6-15125af31e65,c0000000-0000-0000-0000-000000000001,item,5,1e975e4c-ddad-4cf6-a229-cf801889f75b,Talang Air UPVC,m',26.000,110500.00,2873000.00,0.0000,90.00,178,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,65.00,30.00,0.00,5.00,,,,"[]"
dfc361ab-2931-4033-92a0-d188263e573f,c0000000-0000-0000-0000-000000000001,item,4,,Plafond Overstek + Rangka,m²,0.000,,0.00,0.0000,0.00,167,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
5025d1e6-f34b-4cdc-8026-c27e505222e7,c0000000-0000-0000-0000-000000000001,item,1,0c74acc2-3e02-4903-8f34-a571a62a2914,"Pekerjaan Lantai Ruang Utama (R. Tamu, R. Keluarga, R. Tidur",m²,93.320,496390.00,46323114.80,0.0000,90.00,180,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,60.00,35.00,0.00,5.00,,,,"[]"
09fbe8de-e6e2-40cc-9b2f-a18a59c12d3a,c0000000-0000-0000-0000-000000000001,item,2,,Pekerjaan Lantai Teras Lt. Bawah,m²,8.640,421080.00,3638131.20,0.0000,90.00,182,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
7dc5fb84-5c93-4dd1-b996-f5149bfe09ff,c0000000-0000-0000-0000-000000000001,item,4,464d0442-bf50-4f2c-bd51-4168a33df5a8,Pengecatan Plafon,m²,210.300,35000.00,7360500.00,0.0000,5.00,211,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,45.00,50.00,0.00,5.00,,,,"[]"
866f9510-bbdb-4a1a-9444-f164929543b6,c0000000-0000-0000-0000-000000000001,item,5,464d0442-bf50-4f2c-bd51-4168a33df5a8,Pengecatan Lisplank dan beton expose,m²,31.790,25000.00,794750.00,0.0000,5.00,212,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,45.00,50.00,0.00,5.00,,,,"[]"
fc167206-e59a-46bc-94b8-e875f6d38d97,c0000000-0000-0000-0000-000000000001,item,1,5da7d1dc-fd74-4fab-89ed-b8d2f7393175,Closet Duduk,bh,3.000,621920.00,1865760.00,0.0000,5.00,214,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,75.00,20.00,0.00,5.00,,,,"[]"
b3215780-803a-4a04-a9c8-cf0cfdeb3d74,c0000000-0000-0000-0000-000000000001,item,5,1e975e4c-ddad-4cf6-a229-cf801889f75b,Nok 3 Arah,bh,0.000,,0.00,0.0000,0.00,175,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
3e6f191d-a393-4be4-881f-0505c3b47dab,c0000000-0000-0000-0000-000000000001,item,6,1e975e4c-ddad-4cf6-a229-cf801889f75b,Nok Ujung,bh,0.000,,0.00,0.0000,0.00,176,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
e4ea1c20-1f5e-4b66-9d20-dee3b00a3887,c0000000-0000-0000-0000-000000000001,item,7,1e975e4c-ddad-4cf6-a229-cf801889f75b,List Plank GRC,m',0.000,,0.00,0.0000,0.00,177,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
ddb2d94a-9269-435a-bbd5-2352c8a4d73e,c0000000-0000-0000-0000-000000000001,item,1,b510c969-09d0-41be-9c7f-f84a7749fecd,Plafond Utama + Rangka,m²,130.190,141510.00,18423186.90,0.0000,35.00,163,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,55.00,40.00,0.00,5.00,,,,"[]"
3fe93690-7462-4892-bdcf-8e501942ebcf,c0000000-0000-0000-0000-000000000001,item,3,,Plafond Teras dan Overstek + Rangka,m²,17.500,141510.00,2476425.00,0.0000,25.00,166,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
3b3c92b8-013c-41f8-be24-d972a3de0fd2,c0000000-0000-0000-0000-000000000001,item,5,,Beton Exposed kanopi dan tangga,m²,31.790,73160.00,2325756.40,0.0000,25.00,169,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
5854a061-817d-4442-a4d4-9d70a9c68893,c0000000-0000-0000-0000-000000000001,item,1,1e975e4c-ddad-4cf6-a229-cf801889f75b,Rangka Atap Baja,Kg,1330.412,43528.65,57911055.72,0.0000,25.00,171,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,65.00,30.00,0.00,5.00,,,,"[]"
42372403-0c90-4786-a03f-c3c799c8a71c,c0000000-0000-0000-0000-000000000001,item,3,,Pekerjaan Step Tangga Existing (Tangga ke Lt. 2 & Tangga Ke,m²,20.830,355550.00,7406106.50,0.0000,90.00,183,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
c5538efc-7251-41b2-9d23-45ccbbe62e65,c0000000-0000-0000-0000-000000000001,item,5,,Pekerjaan Lantai Garasi/Carport,m²,32.460,414040.00,13439738.40,0.0000,15.00,186,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
4ac94075-7a62-49f2-93eb-a8d24645759e,c0000000-0000-0000-0000-000000000001,item,6,,Pekerjaan Lantai Teras Taman Belakang,m²,9.770,421080.00,4113951.60,0.0000,15.00,187,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
b4e412e5-1354-4f6c-a3c4-9affef222c02,c0000000-0000-0000-0000-000000000001,item,7,,Pekerjaan Lantai Dapur,m²,14.180,414040.00,5871087.20,0.0000,15.00,188,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
be9ec2a1-a746-40c3-b8d3-9faabd0ea93b,c0000000-0000-0000-0000-000000000001,item,8,,Pekerjaan Lantai R. Tidur Utama & R. Tidur Anak,m²,31.380,355550.00,11157159.00,0.0000,15.00,189,2026-06-13T17:41:16.363Z,2026-06-13T17:41:16.363Z,0.00,0.00,0.00,0.00,,,,"[]"
