id,key,label,href,icon,parent_id,required_permissions,sort_order,section,is_active,created_at,updated_at
b5ae31d0-982f-40ae-847c-ac9a6d49f489,pr-blanket,Kontrak Payung,/m/pr-blanket,Dot,fddac7cf-676a-4b37-9f6b-11c51efb0a22,"[]",605,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
c0598d53-1432-4c38-9933-1be4df528139,pr-grn,Goods Receipt,/procurement,Dot,fddac7cf-676a-4b37-9f6b-11c51efb0a22,"[]",606,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
ad3fbedb-7078-4292-baf1-d4516eeb9122,pr-3way,3-Way Match,/procurement,Dot,fddac7cf-676a-4b37-9f6b-11c51efb0a22,"[]",607,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
37cbdb3d-0b20-46f5-89cd-851ff6a32411,pr-evaluasi,Evaluasi Kinerja Vendor,/m/pr-evaluasi,Dot,fddac7cf-676a-4b37-9f6b-11c51efb0a22,"[]",608,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
a11010ec-dcaa-4174-b4af-3c061b8713c1,pr-jadwal-bayar,Jadwal Bayar Vendor,/procurement,Dot,fddac7cf-676a-4b37-9f6b-11c51efb0a22,"[]",609,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
15c5201b-29f5-4928-96b1-58b35d1b1c0b,pr-expediting,Expediting & Logistik,/m/pr-expediting,Dot,fddac7cf-676a-4b37-9f6b-11c51efb0a22,"[]",610,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
29a725eb-f9fb-4317-9633-c247ac8fcbc7,iv-gudang,Gudang Proyek,/procurement,Dot,535ad283-9800-427a-af97-2e31637d119e,"[]",701,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
14e6bed0-270b-4fb3-87fa-7cc19a0f16bf,iv-mutasi,Stok Masuk & Keluar,/procurement,Dot,535ad283-9800-427a-af97-2e31637d119e,"[]",702,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
f139a89e-3259-41e4-b08d-c2ea973db9f0,tg-retensi,Pelepasan Retensi,/piutang,Dot,3812e911-c371-4b5b-babb-6acb01f87ed0,"[]",1504,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
871c9beb-8820-4f28-92f5-6b3e9524a8a8,iv-transfer,Transfer Antar Proyek,/m/iv-transfer,Dot,535ad283-9800-427a-af97-2e31637d119e,"[]",703,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
af396e76-85b5-4f5e-9f45-a29ad974cf8f,iv-opname,Stock Opname,/procurement,Dot,535ad283-9800-427a-af97-2e31637d119e,"[]",704,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
3076d666-5bb6-438c-945b-d63fe31040f7,iv-minstok,Minimum Stok,/procurement,Dot,535ad283-9800-427a-af97-2e31637d119e,"[]",705,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
0bdbc47a-eba0-4507-96c4-bbf9bb612af7,iv-rekonsiliasi,Rekonsiliasi Material,/m/iv-rekonsiliasi,Dot,535ad283-9800-427a-af97-2e31637d119e,"[]",706,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
8c5f669a-b67c-4485-b75d-5c4e0bc2186c,iv-waste,Tracking Waste,/m/iv-waste,Dot,535ad283-9800-427a-af97-2e31637d119e,"[]",707,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
adf7eabf-1962-4220-8c83-635891777512,sk-paket,Paket Subkontrak,/mandor,Dot,c64b33e6-1012-4ab3-8afe-077b91da49f2,"[]",801,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
9dcf17f4-7713-4295-b6a3-d6f6865fb6d5,sk-tender,Tender Subkontraktor,/m/sk-tender,Dot,c64b33e6-1012-4ab3-8afe-077b91da49f2,"[]",802,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
164a9075-d306-423c-80e7-f30cd96a1e0e,sk-kontrak,Kontrak & BOQ Subkon,/mandor,Dot,c64b33e6-1012-4ab3-8afe-077b91da49f2,"[]",803,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
429e646f-1638-40d8-a725-f3684c25154f,sk-wo,Work Order,/mandor,Dot,c64b33e6-1012-4ab3-8afe-077b91da49f2,"[]",804,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
786535d6-6c65-4e90-9137-2f152676eb7d,sk-opname,Opname Bersama,/proyek,Dot,c64b33e6-1012-4ab3-8afe-077b91da49f2,"[]",805,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
0951690e-a84e-45e2-a44a-77d9b4551f36,sk-claim,Progress Claim,/mandor,Dot,c64b33e6-1012-4ab3-8afe-077b91da49f2,"[]",806,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
22c1f4b7-e8c4-4729-acd9-4c30e1576196,sk-retensi,Retensi Subkon,/m/sk-retensi,Dot,c64b33e6-1012-4ab3-8afe-077b91da49f2,"[]",807,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
45109519-b940-4ed0-bd8c-261dd587ec88,sk-backcharge,Back-Charge,/mandor,Dot,c64b33e6-1012-4ab3-8afe-077b91da49f2,"[]",808,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
84edc571-80ea-41e6-a25f-be86d07a64d8,sk-evaluasi,Evaluasi Subkon,/m/sk-evaluasi,Dot,c64b33e6-1012-4ab3-8afe-077b91da49f2,"[]",809,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
e6d8762d-9414-4ca3-b0b3-3b9af12b60c6,sk-kepatuhan,Kepatuhan Subkon,/m/sk-kepatuhan,Dot,c64b33e6-1012-4ab3-8afe-077b91da49f2,"[]",810,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
691d1b5e-1502-485b-87e4-34659ad635d7,sk-mandor,Manajemen Mandor,/mandor,Dot,c64b33e6-1012-4ab3-8afe-077b91da49f2,"[]",811,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
a71593d1-4234-46da-833e-b9e8feb9c8e1,sk-kasbon,Kasbon,/mandor,Dot,c64b33e6-1012-4ab3-8afe-077b91da49f2,"[]",812,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
92c2d3de-85b2-4cfc-8b0d-90b03ec46374,sk-upah,Upah Harian & Borongan,/mandor,Dot,c64b33e6-1012-4ab3-8afe-077b91da49f2,"[]",813,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
b8999f44-74eb-4a2a-9e97-9ed773268344,sk-settlement,Settlement Borongan,/mandor,Dot,c64b33e6-1012-4ab3-8afe-077b91da49f2,"[]",814,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
380b62c6-9a47-4601-b7bc-844b29d093e2,lp-dpr,Laporan Harian,/proyek,Dot,8bda0bcc-71fa-454a-82b0-919ce950a500,"[]",901,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
bac054d6-785a-4888-b88a-a5d600fac28d,lp-tenaga,Log Tenaga Kerja,/mandor,Dot,8bda0bcc-71fa-454a-82b0-919ce950a500,"[]",902,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
d698a723-423e-4553-b830-dacb3a4e3c5a,lp-alat,Log Pemakaian Alat,/m/lp-alat,Dot,8bda0bcc-71fa-454a-82b0-919ce950a500,"[]",903,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
e59ecbb3-10db-42ab-8cad-59a6896a19b0,lp-cuaca,Log Cuaca,/proyek,Dot,8bda0bcc-71fa-454a-82b0-919ce950a500,"[]",904,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
3910a5dc-074f-4c71-836a-af1c1f19d25a,lp-instruksi,Instruksi Lapangan,/m/lp-instruksi,Dot,8bda0bcc-71fa-454a-82b0-919ce950a500,"[]",905,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
29758839-4785-43c9-9083-cc0af11e33d5,lp-permit,Izin Kerja,/m/lp-permit,Dot,8bda0bcc-71fa-454a-82b0-919ce950a500,"[]",906,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
670db46a-e81b-4b1e-ba66-82f78b6eaff8,lp-ncr,Non-Conformance Report,/m/lp-ncr,Dot,8bda0bcc-71fa-454a-82b0-919ce950a500,"[]",909,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
d2a8cc90-19de-4fe8-a593-cc106f852b04,lp-foto,Dokumentasi Foto,/proyek,Dot,8bda0bcc-71fa-454a-82b0-919ce950a500,"[]",911,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
7ce66962-06cc-46bb-b6c8-1b2ff8996a50,lp-serah,Serah Terima (PHO/FHO),/proyek,Dot,8bda0bcc-71fa-454a-82b0-919ce950a500,"[]",912,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
8496b3fd-bba5-4a35-ae35-82b19ff3f904,qc-rencana,Rencana Mutu Proyek,/m/qc-rencana,Dot,8de9a212-de80-4b42-a1d1-4678f8325390,"[]",1001,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
08a58e40-8d3f-4c5e-95b0-2dde56ed8cd7,qc-itp,Inspection & Test Plan,/m/qc-itp,Dot,8de9a212-de80-4b42-a1d1-4678f8325390,"[]",1002,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
217a002f-42b7-4e99-b9fa-65ef53429253,qc-checklist,Checklist Inspeksi,/m/qc-checklist,Dot,8de9a212-de80-4b42-a1d1-4678f8325390,"[]",1003,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
3e55b132-1a05-42b0-82ed-68ef61f5397b,qc-uji,Hasil Uji Material,/m/qc-uji,Dot,8de9a212-de80-4b42-a1d1-4678f8325390,"[]",1004,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
7724bc7f-4639-4a24-bbe3-735e176ec72c,qc-ncr,Register NCR,/m/qc-ncr,Dot,8de9a212-de80-4b42-a1d1-4678f8325390,"[]",1005,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
2cb69ed4-ef5c-4a4e-9f51-c58490ecb5d2,qc-capa,Tindakan Korektif,/m/qc-capa,Dot,8de9a212-de80-4b42-a1d1-4678f8325390,"[]",1006,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
12e85d17-8444-4828-8780-f9f7d0427af7,qc-audit,Audit Mutu,/m/qc-audit,Dot,8de9a212-de80-4b42-a1d1-4678f8325390,"[]",1007,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
ad5583e2-cba3-4860-a767-b3601cd946dc,hse-rk3k,RK3K,/m/hse-rk3k,Dot,fba558e9-34b2-4688-9436-ff7a862b9e0d,"[]",1101,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
a1ae0bc5-adf2-487b-a426-0275af574efa,hse-jsa,Job Safety Analysis,/m/hse-jsa,Dot,fba558e9-34b2-4688-9436-ff7a862b9e0d,"[]",1102,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
b4f77a29-6ce7-4f11-a96b-31fc6b1d054b,hse-induksi,Induksi & Pelatihan K3,/m/hse-induksi,Dot,fba558e9-34b2-4688-9436-ff7a862b9e0d,"[]",1103,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
37c9149c-4320-41eb-9cbe-1f617ef7e449,hse-apd,Alat Pelindung Diri,/m/hse-apd,Dot,fba558e9-34b2-4688-9436-ff7a862b9e0d,"[]",1104,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
a747ef4c-ea89-42e3-99e8-a85ec4c49a2d,hse-inspeksi,Inspeksi K3,/m/hse-inspeksi,Dot,fba558e9-34b2-4688-9436-ff7a862b9e0d,"[]",1105,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
b952c57b-01cd-43ee-9416-6ae616ef8254,hse-insiden,Laporan Insiden,/m/hse-insiden,Dot,fba558e9-34b2-4688-9436-ff7a862b9e0d,"[]",1106,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
f1dd2d0d-4e20-4e5c-a4e2-76f313c08f36,hse-lingkungan,Pengelolaan Lingkungan,/m/hse-lingkungan,Dot,fba558e9-34b2-4688-9436-ff7a862b9e0d,"[]",1107,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
4d7ae96d-2c74-4f49-abfe-269fa8c554cd,hr-karyawan,Data Karyawan,/users,Dot,b6d6c701-8ad7-4628-a264-8fe6bcc7e208,"[]",1201,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
2d13f2d7-2dfa-41d5-a4ff-eaabb1351348,hr-rekrutmen,Rekrutmen,/m/hr-rekrutmen,Dot,b6d6c701-8ad7-4628-a264-8fe6bcc7e208,"[]",1202,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
2b416494-0a02-414f-b2da-27471970fec0,hr-absensi,Absensi & Timesheet,/m/hr-absensi,Dot,b6d6c701-8ad7-4628-a264-8fe6bcc7e208,"[]",1203,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
89d83060-f59a-4737-a8db-2d8df9a23e61,hr-cuti,Cuti & Izin,/m/hr-cuti,Dot,b6d6c701-8ad7-4628-a264-8fe6bcc7e208,"[]",1204,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
1d225ff6-8370-4e75-95c6-878875da579a,hr-payroll,Payroll Staf,/m/hr-payroll,Dot,b6d6c701-8ad7-4628-a264-8fe6bcc7e208,"[]",1205,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
b46acced-2093-4740-9015-a472ef6eeebd,hr-upah,Upah Harian Lapangan,/mandor,Dot,b6d6c701-8ad7-4628-a264-8fe6bcc7e208,"[]",1206,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
65533eed-7913-4735-b1d2-2cc8b29eaa97,hr-bpjs,BPJS & Potongan,/m/hr-bpjs,Dot,b6d6c701-8ad7-4628-a264-8fe6bcc7e208,"[]",1207,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
c71f5df3-ba35-4386-9b7f-f544cb850998,hr-pph21,PPh 21,/m/hr-pph21,Dot,b6d6c701-8ad7-4628-a264-8fe6bcc7e208,"[]",1208,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
a4447b15-3cad-4597-95fb-9c53d37642cb,hr-sertifikasi,Sertifikasi & Kompetensi,/m/hr-sertifikasi,Dot,b6d6c701-8ad7-4628-a264-8fe6bcc7e208,"[]",1209,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
4b74f729-8e69-42be-add8-4b809c79159a,hr-kinerja,Penilaian Kinerja,/m/hr-kinerja,Dot,b6d6c701-8ad7-4628-a264-8fe6bcc7e208,"[]",1210,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
b47d8e09-189b-4077-a66b-1a4745ec01cb,hr-reimburse,Klaim Perjalanan,/kas,Dot,b6d6c701-8ad7-4628-a264-8fe6bcc7e208,"[]",1211,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
2ecd4f2f-eb1a-402e-ab22-be95425d565f,as-register,Register Aset,/aset,Dot,e0b52da9-6b11-4fa1-a01d-fa8fdb855545,"[]",1301,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
a89c889d-2a10-4f5c-8a10-09fa7fa80719,as-mutasi,Mutasi Antar Proyek,/aset,Dot,e0b52da9-6b11-4fa1-a01d-fa8fdb855545,"[]",1302,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
a039ceb7-6ce2-45f2-8d05-976d8d002ca9,as-penyusutan,Penyusutan,/aset,Dot,e0b52da9-6b11-4fa1-a01d-fa8fdb855545,"[]",1303,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
ecb76105-5f9c-4283-b4ac-51aecc952f16,as-sewa,Sewa Alat,/aset,Dot,e0b52da9-6b11-4fa1-a01d-fa8fdb855545,"[]",1304,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
c42da5ff-12bd-4c97-95b6-713d9dc46dba,as-utilisasi,Utilisasi,/aset,Dot,e0b52da9-6b11-4fa1-a01d-fa8fdb855545,"[]",1305,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
b99f7427-70de-4ac5-b001-6f5385e9f218,as-maintenance,Maintenance Terjadwal,/m/as-maintenance,Dot,e0b52da9-6b11-4fa1-a01d-fa8fdb855545,"[]",1306,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
66fbc3b2-f56c-436f-9650-c09fcaec8d21,as-opex,Biaya Operasional Alat,/m/as-opex,Dot,e0b52da9-6b11-4fa1-a01d-fa8fdb855545,"[]",1307,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
a9403dd7-697f-43f7-bfcc-b520ecb9eef5,as-gl,Penyusutan → Jurnal,/m/as-gl,Dot,e0b52da9-6b11-4fa1-a01d-fa8fdb855545,"[]",1308,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
2befe0e9-ec1c-4438-814f-979c0d7cba54,fn-ap,Utang Supplier,/procurement,Dot,735149e6-5610-4a2a-91cd-9e07d7cca135,"[]",1403,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
a532de7b-d992-4af3-b4eb-124ad2d47be2,fn-ar,Piutang Klien,/piutang,Dot,735149e6-5610-4a2a-91cd-9e07d7cca135,"[]",1404,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
822033e0-a8a7-42b2-af1b-c3ec778f3190,fn-kas,Kas & Bank,/kas,Dot,735149e6-5610-4a2a-91cd-9e07d7cca135,"[]",1405,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
c98489b7-6b7e-4d06-8ba1-4b05b1e831a4,fn-rekonsiliasi,Rekonsiliasi Bank,/m/fn-rekonsiliasi,Dot,735149e6-5610-4a2a-91cd-9e07d7cca135,"[]",1406,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
8a6f3a7c-8551-4359-a8d8-2346460c40f5,fn-petty,Kas Kecil,/kas,Dot,735149e6-5610-4a2a-91cd-9e07d7cca135,"[]",1407,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
41b60ac1-36fd-4f47-a634-ad10fd0c723c,fn-aset-tetap,Aset Tetap,/aset,Dot,735149e6-5610-4a2a-91cd-9e07d7cca135,"[]",1408,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
7e36f2b2-141f-41f5-8703-38219aa89029,fn-pajak,PPN & PPh,/laporan,Dot,735149e6-5610-4a2a-91cd-9e07d7cca135,"[]",1409,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
efcbea1d-e3aa-47f9-bbaa-4dd59ddd5ed8,fn-efaktur,e-Faktur & e-Bupot,/laporan,Dot,735149e6-5610-4a2a-91cd-9e07d7cca135,"[]",1410,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
1da297a3-ffc1-48ed-ae6c-e3338f1e62a3,fn-laporan,Laporan Keuangan,/laporan,Dot,735149e6-5610-4a2a-91cd-9e07d7cca135,"[]",1411,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
79176d23-d479-415d-a539-5f9f5c97f221,fn-wip,Pengakuan Pendapatan,/laporan,Dot,735149e6-5610-4a2a-91cd-9e07d7cca135,"[]",1412,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
bb749dfa-a1b9-48ec-b146-36d2ff4fc164,lp-submittal,Submittal Register,/lapangan/submittal,Dot,8bda0bcc-71fa-454a-82b0-919ce950a500,"[""submittal:view""]",908,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
c4632560-7c5b-4eef-875b-38a5aeb491ab,fn-gl,Buku Besar,/akuntansi,Dot,735149e6-5610-4a2a-91cd-9e07d7cca135,"[""gl:view""]",1401,main,true,2026-08-01T06:56:21.587Z,2026-08-02T14:45:41.291Z
c36edd0e-d3b4-465a-a929-83380f6bb767,fn-tutup-buku,Tutup Buku,/m/fn-tutup-buku,Dot,735149e6-5610-4a2a-91cd-9e07d7cca135,"[]",1413,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
0d30d320-a713-4b33-8bed-52d72370d4f2,fn-audit,Audit Trail,/audit,Dot,735149e6-5610-4a2a-91cd-9e07d7cca135,"[]",1414,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
fd070ccb-7d6b-4899-a9c7-63523e228bb2,tg-progress,Progress Billing,/keuangan,Dot,3812e911-c371-4b5b-babb-6acb01f87ed0,"[]",1501,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
45b3076b-cb7b-48f0-bfe1-a98072958dbe,tg-termin,Termin,/keuangan,Dot,3812e911-c371-4b5b-babb-6acb01f87ed0,"[]",1502,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
fbe23fb9-9839-4626-8760-ce4164aa2bae,tg-ipc,Interim Payment Certificate,/m/tg-ipc,Dot,3812e911-c371-4b5b-babb-6acb01f87ed0,"[]",1503,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
eebfbfc9-8aad-4670-86e6-071ea6bcae14,tg-uangmuka,Pemotongan Uang Muka,/piutang,Dot,3812e911-c371-4b5b-babb-6acb01f87ed0,"[]",1505,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
caf3d793-a31d-4902-b831-4f6f688b3d87,tg-tambah,Tagihan Pekerjaan Tambah,/keuangan,Dot,3812e911-c371-4b5b-babb-6acb01f87ed0,"[]",1506,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
3902fb0a-6360-4d5a-bc8e-930f4e5838d1,tg-invoice,Invoice & Faktur Pajak,/keuangan,Dot,3812e911-c371-4b5b-babb-6acb01f87ed0,"[]",1507,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
3ac80e2a-799d-41d5-a084-54697edf6752,tg-followup,Follow-Up Penagihan,/piutang,Dot,3812e911-c371-4b5b-babb-6acb01f87ed0,"[]",1508,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
90814ba8-37f0-406f-a2c0-a697807b0b77,tg-nota-kredit,Nota Kredit,/m/tg-nota-kredit,Dot,3812e911-c371-4b5b-babb-6acb01f87ed0,"[]",1509,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
8a8804a5-d1ff-4254-bb2d-7a9e0da9a34c,dk-register,Register Dokumen,/proyek,Dot,4a33f704-411b-432f-9add-ed1931857a18,"[]",1601,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
9bf5a0c7-56ff-4402-96da-4693d40b0e6c,dk-transmittal,Transmittal,/m/dk-transmittal,Dot,4a33f704-411b-432f-9add-ed1931857a18,"[]",1602,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
bbc06581-0382-4a39-9603-bc518edc439f,dk-gambar,Register Gambar,/m/dk-gambar,Dot,4a33f704-411b-432f-9add-ed1931857a18,"[]",1603,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
e77d9ef8-c43e-4098-b4d7-a9026769f6e7,dk-notulen,Notulen Rapat,/m/dk-notulen,Dot,4a33f704-411b-432f-9add-ed1931857a18,"[]",1604,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
45efc854-b29e-41d6-ae31-7023b1c25bc2,dk-approval,Approval Dokumen,/pengaturan/approval,Dot,4a33f704-411b-432f-9add-ed1931857a18,"[]",1605,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
f71cce61-c187-4f02-acbb-4670591328b2,dk-distribusi,Matriks Distribusi,/m/dk-distribusi,Dot,4a33f704-411b-432f-9add-ed1931857a18,"[]",1606,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
6e6e8abb-bf3c-44b5-bd9d-c1b5daf7e172,dk-esign,Tanda Tangan Elektronik,/m/dk-esign,Dot,4a33f704-411b-432f-9add-ed1931857a18,"[]",1607,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
49dc58fa-46d8-4748-aed2-744766646925,rk-register,Register Risiko,/m/rk-register,Dot,c0f03d12-a5ae-4ad7-8397-d422cc6b7329,"[]",1701,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
79c484df-af44-4403-9674-49e9b13edfbb,rk-mitigasi,Rencana Mitigasi,/m/rk-mitigasi,Dot,c0f03d12-a5ae-4ad7-8397-d422cc6b7329,"[]",1702,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
89de3037-66ca-4173-a5e3-3b32ed940355,rk-perizinan,Perizinan,/m/rk-perizinan,Dot,c0f03d12-a5ae-4ad7-8397-d422cc6b7329,"[]",1703,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
6d54934f-63e9-417d-ac34-0a48637ad92b,rk-kepatuhan,Kepatuhan Regulasi,/m/rk-kepatuhan,Dot,c0f03d12-a5ae-4ad7-8397-d422cc6b7329,"[]",1704,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
f8c5abd9-88d7-4220-a7c8-710d1efb1182,rk-sengketa,Sengketa & Klaim,/m/rk-sengketa,Dot,c0f03d12-a5ae-4ad7-8397-d422cc6b7329,"[]",1705,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
fa81217a-a1e4-400b-bd2e-4e6a7145dd3e,bi-eksekutif,Dashboard Eksekutif,/dashboard,Dot,d152e81c-b39a-42ac-a16c-45af6949f737,"[]",1801,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
bc042a10-fd2e-4746-a9d5-582e85bcd73e,bi-proyek,Dashboard per Proyek,/proyek,Dot,d152e81c-b39a-42ac-a16c-45af6949f737,"[]",1802,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
6e8301e6-baad-4af4-a3cc-8d797c3e96b8,bi-biaya,Laporan Biaya,/laporan,Dot,d152e81c-b39a-42ac-a16c-45af6949f737,"[]",1803,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
94d99982-3e89-41c4-939c-5adea9f3ad9f,bi-arus-kas,Laporan Arus Kas,/laporan,Dot,d152e81c-b39a-42ac-a16c-45af6949f737,"[]",1804,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
23faf660-6fc3-4da5-a5f4-22690f4ca5d1,bi-portofolio,Portofolio Biaya,/laporan,Dot,d152e81c-b39a-42ac-a16c-45af6949f737,"[]",1805,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
