id,code,name,description,cost_code_id,source,reference_standard,version_number,waste_factor,sequence,status,activated_at,created_at,created_by,updated_at,updated_by,output_unit_code,edition_id,is_import_baseline,edited_from,edit_type,edit_reason,derived_from_assembly_id,derived_from_edition_id,created_in_estimate_id,company_id
927bbfb5-b387-4e39-a62a-8478cfbc61ed,3.11.2.3,"Pemasangan 1 buah jendela kaca Upvc 2 daun ukuran 1,15 x 1,30 m",,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:20.186Z,2026-07-26T19:46:20.140Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:20.186Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
4298b6fd-802b-40b6-ae9a-86bae02e73cd,3.11.2.4,"Pemasangan 1 buah Jendela Kaca Upvc 1 daun ukuran 0,79 x 1,30 m",,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:20.278Z,2026-07-26T19:46:20.231Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:20.278Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
e516231e-ddcb-4df0-92c8-213db7e10bd3,3.11.3.1,Pemasangan 1 m' kusen aluminium,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:20.370Z,2026-07-26T19:46:20.323Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:20.370Z,,m,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
7502b64b-f510-4673-bdf6-dc88349ced6f,3.11.3.2,"Pembuatan dan pemasangan 1 m’ kusen pintu dan kusen jendela, kayu kelas I uk. 6x12 cm",,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:20.461Z,2026-07-26T19:46:20.414Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:20.461Z,,m,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
17fa7fc1-765d-4718-b55a-a37dbc6a211b,3.11.3.3,"Pembuatan dan pemasangan 1 m’ kusen pintu dan kusen jendela, kayu kelas I uk. 6x15 cm",,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:20.554Z,2026-07-26T19:46:20.506Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:20.554Z,,m,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
8b2aa2dd-c737-419d-b0e7-1ba9d4090e49,3.11.3.4,"Pembuatan dan pemasangan 1 m’ kusen pintu dan kusen jendela, kayu kelas II atau III uk. 6x12 cm",,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:20.645Z,2026-07-26T19:46:20.599Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:20.645Z,,m,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
a71991ab-144b-4503-9749-af1b2e67f6bb,3.11.3.5,"Pembuatan dan pemasangan 1 m’ kusen pintu dan kusen jendela, kayu kelas II atau III uk. 6x15 cm",,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:20.737Z,2026-07-26T19:46:20.690Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:20.737Z,,m,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
f46fbd05-46d3-45eb-b456-00e5c79cfd49,3.11.3.6,"Pembuatan dan pemasangan 1 m2 jalusi kusen, kayu kelas I atau II",,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:20.830Z,2026-07-26T19:46:20.783Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:20.830Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
e0807bb7-46e2-4ef9-9877-80596f8ddeb4,3.11.3.7,Pemasangan 1 buah Jalusi Upvc,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:20.922Z,2026-07-26T19:46:20.875Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:20.922Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
d843dd63-c953-417e-b132-7c811583972c,3.11.3.8,Pemasangan 1 buah Kusen Bovenlight uPVC,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:21.014Z,2026-07-26T19:46:20.967Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:21.014Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
788deb28-3f77-41fe-9dca-16cc0a6ac753,3.11.4.1,Pemasangan 1 buah kunci tanam antik,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:21.106Z,2026-07-26T19:46:21.058Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:21.106Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
e79c479e-17ab-4bbe-a959-bbda57fab083,3.11.4.2,Pemasangan 1 buah kunci tanam biasa,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:21.198Z,2026-07-26T19:46:21.151Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:21.198Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
5aa9d39a-a271-4eeb-9e41-0b5de6d904c4,3.11.4.3,Pemasangan 1 buah kunci tanam kamar mandi,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:21.289Z,2026-07-26T19:46:21.243Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:21.289Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
2c3fe0c1-01e9-4922-ab75-35dd402e3a2c,3.11.4.4,Pemasangan 1 buah kunci tanam silinder,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:21.380Z,2026-07-26T19:46:21.334Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:21.380Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
28a561e2-29ce-42b5-971e-8c30f14708d4,3.11.4.5,Pemasangan 1 buah engsel pintu,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:21.471Z,2026-07-26T19:46:21.425Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:21.471Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
0ddb0751-150a-46a1-8a27-c961d69a55ed,3.11.4.6,Pemasangan 1 buah engsel tanam (floor hinge),,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:21.565Z,2026-07-26T19:46:21.517Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:21.565Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
a6c918f0-cdff-48bf-b01b-52563209d50c,3.11.4.7,Pemasangan 1 buah Door Closer,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:21.656Z,2026-07-26T19:46:21.610Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:21.656Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
f362fe45-cdac-4c82-acaf-fd4d793939ba,3.11.4.8,Pemasangan 1 buah Door Holder,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:21.748Z,2026-07-26T19:46:21.701Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:21.748Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
8b9cb2c0-bb44-4f93-b5aa-62cb310affcc,3.11.4.9,Pemasangan 1 buah Door Stop,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:21.841Z,2026-07-26T19:46:21.793Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:21.841Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
b5b75803-0ba3-47ca-9806-8153b2aabd27,3.11.4.10,Pemasangan 1 Unit Rel Pintu Dorong,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:21.932Z,2026-07-26T19:46:21.886Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:21.932Z,,unit,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
6c3b273c-7d0e-44fa-961f-283bc551bb3a,3.11.4.11,Pemasangan 1 m2 Venetions Blinds dan Vertical Blinds,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:22.023Z,2026-07-26T19:46:21.976Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:22.023Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
9a2d57c2-e3cc-408f-a805-c7779e2b8aae,3.11.4.12,Pemasangan 1 m2 Teralis Besi Strip,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:22.113Z,2026-07-26T19:46:22.067Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:22.113Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
5306f12b-64fa-434a-b74c-4dfa312ee0a9,3.11.4.13,Pemasangan 1 m2 Kawat Nyamuk Rangka Besi,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:22.205Z,2026-07-26T19:46:22.159Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:22.205Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
df9d7eac-69bd-403f-8278-c4476b67d0eb,3.11.4.13.1,Pemasangan 1 m2 Kawat Nyamuk Rangka Kayu Kelas II,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:22.296Z,2026-07-26T19:46:22.250Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:22.296Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
64067b03-7e92-44c0-bb6f-f3631fab66ca,6.4.3.13,"Pemasangan 1 m pipa PPR PN 20, DN. 1"" (25 mm)",,69513cc1-11d2-4c52-ae3e-b4f8ddf40f7b,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:48:10.850Z,2026-07-26T19:48:10.803Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:48:10.850Z,,m,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
49fb25e7-801b-4b79-ba7d-497b97217f18,3.11.4.14,Pemasangan 1 Buah Kunci Slot (Grendel) untuk Jedela,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:22.388Z,2026-07-26T19:46:22.341Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:22.388Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
42005916-03f9-46df-b9bf-fb99ece929aa,3.11.4.15,Pemasangan 1 buah engsel jendela kupu-kupu,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:22.480Z,2026-07-26T19:46:22.433Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:22.480Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
7063704a-c5c7-4c00-a4b5-dcaf5fa1e280,3.11.4.16,Pemasangan 1 buah engsel angin,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:22.571Z,2026-07-26T19:46:22.524Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:22.571Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
12e3361e-6985-41ab-8091-dad0bff605e0,3.11.4.17,Pemasangan 1 buah spring knip (kunci slot) untuk jendela,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:22.663Z,2026-07-26T19:46:22.617Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:22.663Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
84dccebc-ebf6-4e22-8bf6-3705da32200d,3.11.4.18,Pemasangan 1 buah kait angin,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:22.754Z,2026-07-26T19:46:22.708Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:22.754Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
1b54f7a1-3fd8-4525-93c8-1d5b11d660bc,3.11.4.19,Pemasangan 1 buah kunci lemari,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:22.846Z,2026-07-26T19:46:22.799Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:22.846Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
2a15c7a3-59d9-4a91-b819-4be9a37edb47,3.11.4.20,Pemasangan 1 buah grendel,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:22.938Z,2026-07-26T19:46:22.891Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:22.938Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
e9f5d29d-380c-4088-bb3c-a10aadd77034,3.11.4.21,Pemasangan 1 buah grendel tanam,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:23.029Z,2026-07-26T19:46:22.983Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:23.029Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
4d0dbf2f-f798-4225-8bfd-6d289e55c5e0,3.11.4.22,Pemasangan 1 buah Handle Jendela,,8df2dc63-9add-424e-9064-bc0a9debd947,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:23.121Z,2026-07-26T19:46:23.075Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:23.121Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
d4d20254-e1af-400a-8a0e-5ad7d960cf58,3.12.1,Pemasangan 1 m2 sunscreen alumunium,,9756ffcd-32cb-42fe-831d-51bbd52a15dd,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:23.212Z,2026-07-26T19:46:23.165Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:23.212Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
aa49686c-6e0d-4b5a-9428-94a037f6b2a2,3.12.2,Pemasangan 1 m2 kaca polos tebal 3 mm,,9756ffcd-32cb-42fe-831d-51bbd52a15dd,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:23.304Z,2026-07-26T19:46:23.258Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:23.304Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
cb9b3bf9-11d4-4081-afc6-be0bedb950d9,3.12.3,Pemasangan 1 m2 kaca polos tebal 5 mm,,9756ffcd-32cb-42fe-831d-51bbd52a15dd,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:23.395Z,2026-07-26T19:46:23.349Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:23.395Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
83be8322-1c4a-4447-a393-7e5f7a34efce,3.12.4,Pemasangan 1 m2 kaca polos tebal 6 mm,,9756ffcd-32cb-42fe-831d-51bbd52a15dd,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:23.487Z,2026-07-26T19:46:23.440Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:23.487Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
8dc295c2-5ad9-40c4-a2d8-5ce2042fb9cb,3.12.5,Pemasangan 1 m2 kaca polos tebal 8 mm,,9756ffcd-32cb-42fe-831d-51bbd52a15dd,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:23.578Z,2026-07-26T19:46:23.532Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:23.578Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
c93f396d-fb4e-434a-a1d9-ccba4d5a65af,3.12.6,Pemasangan 1 m2 kaca buram tebal 12 mm,,9756ffcd-32cb-42fe-831d-51bbd52a15dd,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:23.669Z,2026-07-26T19:46:23.623Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:23.669Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
7ca999f4-6051-45e3-ad2c-ed5add1de414,3.12.7,Pemasangan 1 m2 kaca cermin tebal 5 mm,,9756ffcd-32cb-42fe-831d-51bbd52a15dd,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:23.761Z,2026-07-26T19:46:23.715Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:23.761Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
644bc9b6-aa78-4b48-96b6-6fb34d585965,3.12.8,Pemasangan 1 m2 kaca cermin tebal 8 mm,,9756ffcd-32cb-42fe-831d-51bbd52a15dd,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:23.853Z,2026-07-26T19:46:23.806Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:23.853Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
146ca4d9-fa3e-4cfd-af94-b1985ed12c99,3.12.9,Pemasangan 1 m2 kaca wireglass tebal 5 mm,,9756ffcd-32cb-42fe-831d-51bbd52a15dd,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:23.944Z,2026-07-26T19:46:23.898Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:23.944Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
192b6899-3ff7-4c96-8397-61af6dac3962,3.12.10,Pemasangan 1 m2 kaca patri tebal 5 mm,,9756ffcd-32cb-42fe-831d-51bbd52a15dd,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:24.036Z,2026-07-26T19:46:23.989Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:24.036Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
627e0d62-f01e-4e8b-a194-55c1251ddc15,3.12.11,Pemasangan 1 m2 kaca laminated tebal 16 mm (8 mm double),,9756ffcd-32cb-42fe-831d-51bbd52a15dd,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:24.127Z,2026-07-26T19:46:24.081Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:24.127Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
ee7fa0e7-69cc-4d50-a94e-0c4c7c604ce1,3.12.12,Pemasangan 1 m2 kaca laminated tebal 16 mm (8 mm double) dengan aluminium frame,,9756ffcd-32cb-42fe-831d-51bbd52a15dd,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:24.219Z,2026-07-26T19:46:24.172Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:24.219Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
1e7129ec-87d0-49a4-9d6f-49a486fa402e,3.12.13,Pemasangan 1 m2 kaca tempered tebal 12 mm,,9756ffcd-32cb-42fe-831d-51bbd52a15dd,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:24.310Z,2026-07-26T19:46:24.263Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:24.310Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
c0d36b4d-17d8-4ae9-a154-2ffccffa003c,3.12.14,Pemasangan 1 m2 kaca laminated tebal 12 mm dengan aluminium frame,,9756ffcd-32cb-42fe-831d-51bbd52a15dd,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:24.402Z,2026-07-26T19:46:24.355Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:24.402Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
a97218a0-b03e-4ed3-979a-eb489ae72cb2,3.13.1,Pemasangan 1 m’ Shalimar Aluminium,,d227757a-1549-4564-b937-5050287a1fa8,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:24.494Z,2026-07-26T19:46:24.447Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:24.494Z,,m,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
4066e79c-d452-40c9-a1ee-d6976f39952e,3.13.2,Pemasangan 1 m2 profil jalusi aluminium,,d227757a-1549-4564-b937-5050287a1fa8,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:24.585Z,2026-07-26T19:46:24.538Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:24.585Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
96d4d086-d190-4661-ba24-c335a3f81792,3.13.3,Pengelasan 1 m’ dengan las listrik,,d227757a-1549-4564-b937-5050287a1fa8,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:24.676Z,2026-07-26T19:46:24.630Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:24.676Z,,m,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
04aa6082-5b74-4fcd-8560-4b2d0e29846a,3.13.4,Pembuatan dan pemasangan 1 m' railing besi pengaman tinggi 1.2 m,,d227757a-1549-4564-b937-5050287a1fa8,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:24.768Z,2026-07-26T19:46:24.721Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:24.768Z,,m,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
88613fdf-1ee0-44c2-b311-c09ad04d27d6,3.13.5,Pembuatan dan pemasangan 1 m' railing tangga/ramp dan hand rail tinggi 0.85 m dan 0.65 m,,d227757a-1549-4564-b937-5050287a1fa8,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:24.859Z,2026-07-26T19:46:24.812Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:24.859Z,,m,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
a7b00e48-97e9-40b3-81ff-60146be7db83,3.13.6,Pemasangan 1 buah Tangga Service tinggi 4 meter,,d227757a-1549-4564-b937-5050287a1fa8,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:24.950Z,2026-07-26T19:46:24.904Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:24.950Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
4a6065ae-db4f-44c0-a4b0-a3e54cb2d765,3.14.1,"Pembuatan 1 m2 Plywood Rangkap, Rangka Expose Kayu Kelas I",,ade6e819-60cc-4a63-90fd-a33fcd30bb6e,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:25.041Z,2026-07-26T19:46:24.995Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:25.041Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
c82ebdab-8edc-4a3c-868a-ecbd2b438a10,3.14.2,"Pembuatan 1 m2 Plywood Lapis Formika, Rangka Expose Kayu Kelas Ii",,ade6e819-60cc-4a63-90fd-a33fcd30bb6e,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:25.134Z,2026-07-26T19:46:25.087Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:25.134Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
ee5559e5-21aa-4cdd-8338-c6a6f10dad28,3.15.1,Pemasangan 1 buah jendela ornamen GRC,,582c7a0f-e17d-4781-bc97-f6a9a3ec3932,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:25.225Z,2026-07-26T19:46:25.179Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:25.225Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
d55f983c-73fc-4cde-980c-34884fc6eb85,3.16.1.1,Pemasangan 1 buah Logo PU plat besi finish cat uk. 80x80 cm dengan scaffolding,,80a34338-7506-4397-bd19-9ec35869136e,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:25.318Z,2026-07-26T19:46:25.270Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:25.318Z,,buah,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
d7ff90e5-0361-4508-866e-0779719ad746,5.1.1.12.54,Pemasangan 1 Unit Kabel Tray (Horizontal) 300 x 100 mm TRU Hot Dip Galvanized,,7b4a8d26-3dab-4db1-b1a8-3a244884b051,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:47:11.149Z,2026-07-26T19:47:11.103Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:47:11.149Z,,unit,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
97c4e17c-171e-4ae9-a036-c94592c05b17,3.16.4,Pemasangan 1 m2 signage dengan cutting,,80a34338-7506-4397-bd19-9ec35869136e,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:25.410Z,2026-07-26T19:46:25.363Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:25.410Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
fe553832-ba8f-47f4-ad55-4d2e9a6ba192,3.16.5,Pemasangan 1 m2 Marka dengan Cat Thermoplast,,80a34338-7506-4397-bd19-9ec35869136e,national,Cipta Karya,1,0.0000,"[]",active,2026-07-26T19:46:25.502Z,2026-07-26T19:46:25.455Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:46:25.502Z,,m2,51ee768b-ade2-4a23-89c9-bdc6320f61d3,true,,,,,,,
