id,assembly_id,resource_id,coefficient,sort_order,notes,created_at,company_id
45658285-08c0-4533-8c95-5a3230f34d98,c933bf84-c977-43ca-9ab4-9a1a4e5e7653,f2d5e250-e8a1-4fe6-98bb-0f5e1e8cb149,0.960300,4,,2026-07-26T19:45:37.809Z,
c8e3cacd-5762-44dc-bf22-b846d493e412,0e33f8b4-c341-4b2e-9705-d0a540f24c19,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.047600,0,,2026-07-26T19:45:37.902Z,
3f02f87a-6a9b-43da-bd2f-2793b47c4c29,0e33f8b4-c341-4b2e-9705-d0a540f24c19,636bfae6-91e9-4906-9911-1fb6c158ffd8,0.023800,1,,2026-07-26T19:45:37.902Z,
b7407a23-51d2-46a4-9117-4c7e97d2eb81,0e33f8b4-c341-4b2e-9705-d0a540f24c19,72b12b40-902e-4236-952c-849fce31f2e7,0.002400,2,,2026-07-26T19:45:37.902Z,
9d8e0bbf-88c1-44cb-a6ea-a91697dda3c9,0e33f8b4-c341-4b2e-9705-d0a540f24c19,2debabc9-ad43-4e45-88af-abff517c4319,0.000800,3,,2026-07-26T19:45:37.902Z,
3449232a-83e4-49aa-aa01-b08d7f6d99fe,0e33f8b4-c341-4b2e-9705-d0a540f24c19,b85d015a-310c-4945-9831-549d502d7daf,1.050000,4,,2026-07-26T19:45:37.902Z,
a1a50abb-d702-4564-9f44-8827b39a8a04,0e33f8b4-c341-4b2e-9705-d0a540f24c19,09194f4c-0fa0-4f67-bd40-df3a2a8f9f96,2.000000,5,,2026-07-26T19:45:37.902Z,
6be89034-8a48-4915-ac16-8268f07bd214,4096048a-ab18-4288-b994-d425e3bd03b2,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.011100,0,,2026-07-26T19:45:37.993Z,
f77f07f8-61e3-4834-8bf2-1bba86984ee5,4096048a-ab18-4288-b994-d425e3bd03b2,72b12b40-902e-4236-952c-849fce31f2e7,0.001100,2,,2026-07-26T19:45:37.993Z,
3b448f66-36a1-4ee7-99d5-c94b6d3bf295,4096048a-ab18-4288-b994-d425e3bd03b2,291763b6-8d97-448a-b0e9-edc5178377f6,1.050000,4,,2026-07-26T19:45:37.993Z,
fa5663c5-40cb-4f6d-8b89-f6f54c6fa108,4096048a-ab18-4288-b994-d425e3bd03b2,09194f4c-0fa0-4f67-bd40-df3a2a8f9f96,4.000000,5,,2026-07-26T19:45:37.993Z,
44c957f0-7ae8-43f2-a219-4f797db33341,4234dc8d-2883-4197-8637-1c3bb8981dcf,0e820874-e7d9-466f-ae5b-c1c30b6b394c,4.000000,0,,2026-07-26T19:45:38.083Z,
18185b50-52d6-4593-91d7-027128d309f1,4234dc8d-2883-4197-8637-1c3bb8981dcf,77ba6db2-92e0-4290-ad88-f8c4b6ddbcee,12.000000,1,,2026-07-26T19:45:38.083Z,
d9fa974d-ecb7-4711-be54-15fadf14194c,4234dc8d-2883-4197-8637-1c3bb8981dcf,72b12b40-902e-4236-952c-849fce31f2e7,1.200000,2,,2026-07-26T19:45:38.083Z,
1aca4be4-f8a3-49ed-bfac-18383574729c,4234dc8d-2883-4197-8637-1c3bb8981dcf,2debabc9-ad43-4e45-88af-abff517c4319,0.400000,3,,2026-07-26T19:45:38.083Z,
a6502c9a-e825-4db8-8225-15d031cb38b2,4234dc8d-2883-4197-8637-1c3bb8981dcf,0456b663-f692-4f1a-9f2d-4aa69db70bed,1.100000,4,,2026-07-26T19:45:38.083Z,
958a801c-3161-4bbf-8ebb-9b2cc94ed7a4,4234dc8d-2883-4197-8637-1c3bb8981dcf,9fc97377-5470-4d5b-af91-e2aea703bff9,15.000000,5,,2026-07-26T19:45:38.083Z,
f9bce1de-2feb-4a5b-97d1-0d386429b460,4234dc8d-2883-4197-8637-1c3bb8981dcf,cbe2bcfc-108f-44ea-8e23-c1941796ce82,5.600000,6,,2026-07-26T19:45:38.083Z,
2285b09a-bbde-4a75-af90-cb6ded143498,840da489-411e-47c3-9290-b230c04c5bb4,0e820874-e7d9-466f-ae5b-c1c30b6b394c,6.700000,0,,2026-07-26T19:45:38.175Z,
e7267114-0276-48fe-90b6-ea32bcf7825f,840da489-411e-47c3-9290-b230c04c5bb4,77ba6db2-92e0-4290-ad88-f8c4b6ddbcee,20.100000,1,,2026-07-26T19:45:38.175Z,
f4c3228b-0858-4b4e-95de-8b028ab27dc5,840da489-411e-47c3-9290-b230c04c5bb4,72b12b40-902e-4236-952c-849fce31f2e7,2.010000,2,,2026-07-26T19:45:38.175Z,
ab9b76c6-215c-4e42-a25c-a68d54a9ac7a,840da489-411e-47c3-9290-b230c04c5bb4,2debabc9-ad43-4e45-88af-abff517c4319,0.670000,3,,2026-07-26T19:45:38.175Z,
9bb63718-890e-4858-b401-c2ed6f02fd59,840da489-411e-47c3-9290-b230c04c5bb4,0e35ccd7-5ba1-42c7-b677-2507fc122ff4,1.200000,4,,2026-07-26T19:45:38.175Z,
4dea859b-9647-4616-aba0-06069aa4fcfa,840da489-411e-47c3-9290-b230c04c5bb4,9fc97377-5470-4d5b-af91-e2aea703bff9,15.000000,5,,2026-07-26T19:45:38.175Z,
b137221a-1173-416f-bba4-d4efd5c2fa63,840da489-411e-47c3-9290-b230c04c5bb4,cbe2bcfc-108f-44ea-8e23-c1941796ce82,5.600000,6,,2026-07-26T19:45:38.175Z,
ea64a7f3-4f2e-423a-a110-3ce15cbeed4a,b2804d4d-bbd5-4a4d-8e86-a32f76e0db86,0e820874-e7d9-466f-ae5b-c1c30b6b394c,2.400000,0,,2026-07-26T19:45:38.266Z,
12ce3087-2a1a-4498-9f29-a5abcf0a05eb,b2804d4d-bbd5-4a4d-8e86-a32f76e0db86,77ba6db2-92e0-4290-ad88-f8c4b6ddbcee,7.200000,1,,2026-07-26T19:45:38.266Z,
634eca3f-da48-41e6-a01b-bee62dcb9182,b2804d4d-bbd5-4a4d-8e86-a32f76e0db86,72b12b40-902e-4236-952c-849fce31f2e7,0.720000,2,,2026-07-26T19:45:38.266Z,
9f13dfcd-3487-44c4-82ae-e0b96b513ccb,b2804d4d-bbd5-4a4d-8e86-a32f76e0db86,2debabc9-ad43-4e45-88af-abff517c4319,0.240000,3,,2026-07-26T19:45:38.266Z,
53f1b096-60a8-49cd-a207-100f5f3450ff,b2804d4d-bbd5-4a4d-8e86-a32f76e0db86,0456b663-f692-4f1a-9f2d-4aa69db70bed,1.100000,4,,2026-07-26T19:45:38.266Z,
be14497b-1cdd-4b6e-9383-326b3deb86c5,b2804d4d-bbd5-4a4d-8e86-a32f76e0db86,9fc97377-5470-4d5b-af91-e2aea703bff9,15.000000,5,,2026-07-26T19:45:38.266Z,
51a6e8d7-2937-47a8-9300-7bc4721d327f,b2804d4d-bbd5-4a4d-8e86-a32f76e0db86,cbe2bcfc-108f-44ea-8e23-c1941796ce82,3.000000,6,,2026-07-26T19:45:38.266Z,
2c7fad98-c501-4f3b-896e-7bc79df243ff,5fab7252-cc33-4954-8532-0d870d87898a,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.100000,0,,2026-07-26T19:45:38.360Z,
a106746b-ea8b-4604-bcd5-992ad7b60d59,5fab7252-cc33-4954-8532-0d870d87898a,77ba6db2-92e0-4290-ad88-f8c4b6ddbcee,0.100000,1,,2026-07-26T19:45:38.360Z,
58c5ec1a-b5d1-463a-95bd-f05ade4a7cc9,5fab7252-cc33-4954-8532-0d870d87898a,72b12b40-902e-4236-952c-849fce31f2e7,0.010000,2,,2026-07-26T19:45:38.360Z,
b4963c2e-981b-45aa-911d-2ff65a77167e,5fab7252-cc33-4954-8532-0d870d87898a,2debabc9-ad43-4e45-88af-abff517c4319,0.003300,3,,2026-07-26T19:45:38.360Z,
a56ed961-dcbc-4cb2-9f30-91bd4765c833,5fab7252-cc33-4954-8532-0d870d87898a,46a6a886-6a11-4fc8-97c3-74b16d425c83,0.014000,4,,2026-07-26T19:45:38.360Z,
07097754-951c-41c7-b2c5-9783e74c029d,5fab7252-cc33-4954-8532-0d870d87898a,9fe8c41d-f5b1-4474-82a1-0f79f42c4378,0.003600,5,,2026-07-26T19:45:38.360Z,
0f390863-ae73-41f3-b765-375c17277506,5fab7252-cc33-4954-8532-0d870d87898a,a42c8da6-2665-418d-98c0-5932f9eb06e6,0.250000,6,,2026-07-26T19:45:38.360Z,
0722c9c6-65d1-4d38-8954-a9c4bc675db5,3787f370-3c2f-4e05-b627-7762622e09de,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.100000,0,,2026-07-26T19:45:38.454Z,
73eec4bf-b969-41fd-b6f4-92464bf43ddd,3787f370-3c2f-4e05-b627-7762622e09de,77ba6db2-92e0-4290-ad88-f8c4b6ddbcee,0.100000,1,,2026-07-26T19:45:38.454Z,
6649b69c-3f89-47a1-a95d-f357f49d7838,3787f370-3c2f-4e05-b627-7762622e09de,72b12b40-902e-4236-952c-849fce31f2e7,0.010000,2,,2026-07-26T19:45:38.454Z,
ca9a91c7-40cd-467f-aef2-8a99b20e8aa4,3787f370-3c2f-4e05-b627-7762622e09de,2debabc9-ad43-4e45-88af-abff517c4319,0.003300,3,,2026-07-26T19:45:38.454Z,
a4a82552-5668-4f49-8c9b-112f7cf6208b,3787f370-3c2f-4e05-b627-7762622e09de,46a6a886-6a11-4fc8-97c3-74b16d425c83,0.014000,4,,2026-07-26T19:45:38.454Z,
993e8b5c-fee6-4852-844a-230aec286f71,3787f370-3c2f-4e05-b627-7762622e09de,7e53c2c2-27b2-48ea-82e7-572dae6cd06e,0.005700,5,,2026-07-26T19:45:38.454Z,
a94baf55-8e7e-4025-b8a1-67431da04b8c,3787f370-3c2f-4e05-b627-7762622e09de,a42c8da6-2665-418d-98c0-5932f9eb06e6,0.250000,6,,2026-07-26T19:45:38.454Z,
1e331a58-7c4c-4f4b-ba02-38ab34ce36d4,999cc372-655f-4e27-bd5c-97a8efb53ad5,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.120000,0,,2026-07-26T19:45:38.546Z,
96e31d72-643e-4741-9f7d-5b7f9fa31312,999cc372-655f-4e27-bd5c-97a8efb53ad5,77ba6db2-92e0-4290-ad88-f8c4b6ddbcee,0.120000,1,,2026-07-26T19:45:38.546Z,
a9a64d57-793e-4c45-b51b-493a51fc50fb,999cc372-655f-4e27-bd5c-97a8efb53ad5,72b12b40-902e-4236-952c-849fce31f2e7,0.012000,2,,2026-07-26T19:45:38.546Z,
53c98181-5b85-4bd5-95c4-e478b5e595f7,999cc372-655f-4e27-bd5c-97a8efb53ad5,2debabc9-ad43-4e45-88af-abff517c4319,0.004000,3,,2026-07-26T19:45:38.546Z,
8be90ba0-9b1d-42bc-ad1c-8f9c5092fa3e,999cc372-655f-4e27-bd5c-97a8efb53ad5,8616f0b6-a234-4561-b2ea-79bd2e79cd5b,0.165000,4,,2026-07-26T19:45:38.546Z,
af5eaf47-1d72-4f9b-9349-11ad4f5814dd,999cc372-655f-4e27-bd5c-97a8efb53ad5,9b3e998a-4c74-4b1b-b3d2-a47f4ff072f5,0.200000,5,,2026-07-26T19:45:38.546Z,
f607889b-446c-4eaf-8565-951612088843,819196e1-1b8d-4995-b7a2-acd0eea502de,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.007000,0,,2026-07-26T19:45:38.639Z,
27a8c086-7691-40ec-8a89-64bff6c32369,819196e1-1b8d-4995-b7a2-acd0eea502de,636bfae6-91e9-4906-9911-1fb6c158ffd8,0.007000,1,,2026-07-26T19:45:38.639Z,
c74f9a1d-b890-4d9a-a473-75818feb9f10,819196e1-1b8d-4995-b7a2-acd0eea502de,72b12b40-902e-4236-952c-849fce31f2e7,0.000700,2,,2026-07-26T19:45:38.639Z,
9290665c-b1c6-4f22-ace8-c12166b7e2ce,819196e1-1b8d-4995-b7a2-acd0eea502de,2debabc9-ad43-4e45-88af-abff517c4319,0.000700,3,,2026-07-26T19:45:38.639Z,
a6079aa3-6470-46df-ad66-a21c09bb1543,819196e1-1b8d-4995-b7a2-acd0eea502de,fb76fd5e-cd33-4937-955b-c017177e2fc9,1.020000,4,,2026-07-26T19:45:38.639Z,
34765b33-b107-442a-a047-f5ff65ccdfa2,819196e1-1b8d-4995-b7a2-acd0eea502de,739ed562-8576-4661-a438-e909b4429422,0.015000,5,,2026-07-26T19:45:38.639Z,
22dbdfe7-9ba4-4fe6-866d-2ec7f1df9139,1454af12-f0c0-4a42-8bc7-82be730b9700,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.000800,0,,2026-07-26T19:45:38.730Z,
3657aa17-3c50-474c-a360-532f345671dc,1454af12-f0c0-4a42-8bc7-82be730b9700,636bfae6-91e9-4906-9911-1fb6c158ffd8,0.000400,1,,2026-07-26T19:45:38.730Z,
8f662ae7-75d8-413e-9e6d-cf736abfada7,1454af12-f0c0-4a42-8bc7-82be730b9700,72b12b40-902e-4236-952c-849fce31f2e7,0.000040,2,,2026-07-26T19:45:38.730Z,
57a0b348-5a3a-43a1-9ec6-bc6a8154949c,1454af12-f0c0-4a42-8bc7-82be730b9700,2debabc9-ad43-4e45-88af-abff517c4319,0.000080,3,,2026-07-26T19:45:38.730Z,
acf1c8c9-a8c5-4089-bdce-1a7e4a0f5716,1454af12-f0c0-4a42-8bc7-82be730b9700,e28f989b-cf47-4404-9fcb-3e567a7945bc,1.020000,4,,2026-07-26T19:45:38.730Z,
4cd56316-1d1c-40fa-b193-c56776e584c7,1454af12-f0c0-4a42-8bc7-82be730b9700,739ed562-8576-4661-a438-e909b4429422,0.015000,5,,2026-07-26T19:45:38.730Z,
e3a536d6-c616-4e33-9b8d-9973b844dbd6,1454af12-f0c0-4a42-8bc7-82be730b9700,4e7819b6-5963-4fe9-b57e-01058718a725,0.000200,6,,2026-07-26T19:45:38.730Z,
48303698-08cd-424f-9989-7003aab29503,1454af12-f0c0-4a42-8bc7-82be730b9700,200e9dc3-879b-43ce-8fa0-f9c91dd8ed5a,0.000200,7,,2026-07-26T19:45:38.730Z,
50d101e6-3383-442d-a1ac-f52cef7b9f59,e5e164b4-e1a2-4803-93c5-38be2e51540a,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.016000,0,,2026-07-26T19:45:38.822Z,
5558c6c3-c5d4-40d0-9379-c1b106c0bb74,e5e164b4-e1a2-4803-93c5-38be2e51540a,636bfae6-91e9-4906-9911-1fb6c158ffd8,0.016000,1,,2026-07-26T19:45:38.822Z,
75ac63ae-232c-4a91-aa06-e0d171e299e7,e5e164b4-e1a2-4803-93c5-38be2e51540a,72b12b40-902e-4236-952c-849fce31f2e7,0.001600,2,,2026-07-26T19:45:38.822Z,
8b1768f1-8fbc-4eed-a1db-0c5924dfb3f6,e5e164b4-e1a2-4803-93c5-38be2e51540a,2debabc9-ad43-4e45-88af-abff517c4319,0.001600,3,,2026-07-26T19:45:38.822Z,
647b5358-1baa-40f2-b096-210f063ba7a8,e5e164b4-e1a2-4803-93c5-38be2e51540a,fb76fd5e-cd33-4937-955b-c017177e2fc9,1.050000,4,,2026-07-26T19:45:38.822Z,
df993f3e-f64b-4cf2-b8c3-99aafaaf8cfc,e5e164b4-e1a2-4803-93c5-38be2e51540a,739ed562-8576-4661-a438-e909b4429422,0.028000,5,,2026-07-26T19:45:38.822Z,
7e95dfd6-05c5-4d14-b7cf-190c501169c5,b93ae910-0b54-40db-b225-46e7f071f987,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.001600,0,,2026-07-26T19:45:38.914Z,
9acea4a4-dc7c-4bf0-96ec-86aff662d7fc,b93ae910-0b54-40db-b225-46e7f071f987,636bfae6-91e9-4906-9911-1fb6c158ffd8,0.000800,1,,2026-07-26T19:45:38.914Z,
0c7d5bb9-fd44-4f5d-94f6-512522a274d2,b93ae910-0b54-40db-b225-46e7f071f987,72b12b40-902e-4236-952c-849fce31f2e7,0.000080,2,,2026-07-26T19:45:38.914Z,
805be0b1-ef83-4b8a-a87c-34afc98e6afa,b93ae910-0b54-40db-b225-46e7f071f987,2debabc9-ad43-4e45-88af-abff517c4319,0.000160,3,,2026-07-26T19:45:38.914Z,
b02f3aa0-7c3c-41c4-98d5-acb1a7d451c5,b93ae910-0b54-40db-b225-46e7f071f987,e28f989b-cf47-4404-9fcb-3e567a7945bc,1.050000,4,,2026-07-26T19:45:38.914Z,
19583475-c36e-4a04-a0a1-16b09b629ff3,b93ae910-0b54-40db-b225-46e7f071f987,739ed562-8576-4661-a438-e909b4429422,0.028000,5,,2026-07-26T19:45:38.914Z,
70eee0b1-0efe-43e2-8f24-5c000d2e5bd0,b93ae910-0b54-40db-b225-46e7f071f987,4e7819b6-5963-4fe9-b57e-01058718a725,0.000400,6,,2026-07-26T19:45:38.914Z,
e6c68fe1-2086-43c6-b0e9-4f4a350f0f51,b93ae910-0b54-40db-b225-46e7f071f987,200e9dc3-879b-43ce-8fa0-f9c91dd8ed5a,0.000400,7,,2026-07-26T19:45:38.914Z,
0baf18c6-0612-45e9-9681-a9d825e1f3d8,8fa419ba-fc66-4ece-93cd-b50f5be14597,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.002500,0,,2026-07-26T19:45:39.006Z,
e534da2a-f4ce-456a-a83f-584e996633bb,8fa419ba-fc66-4ece-93cd-b50f5be14597,636bfae6-91e9-4906-9911-1fb6c158ffd8,0.002500,1,,2026-07-26T19:45:39.006Z,
39154c56-e995-455c-abea-e6ed2a15d321,8fa419ba-fc66-4ece-93cd-b50f5be14597,72b12b40-902e-4236-952c-849fce31f2e7,0.000250,2,,2026-07-26T19:45:39.006Z,
25f0510a-ead4-46ee-adf6-150b3dde85aa,8fa419ba-fc66-4ece-93cd-b50f5be14597,2debabc9-ad43-4e45-88af-abff517c4319,0.000250,3,,2026-07-26T19:45:39.006Z,
8cc7ad87-2645-4194-8a1b-73be4acd9318,8fa419ba-fc66-4ece-93cd-b50f5be14597,097e79e7-85f9-481b-b77a-d28e3a729cd0,1.020000,4,,2026-07-26T19:45:39.006Z,
1f166562-f8ef-452e-97d7-d07724e0929e,8fa419ba-fc66-4ece-93cd-b50f5be14597,739ed562-8576-4661-a438-e909b4429422,0.005000,5,,2026-07-26T19:45:39.006Z,
b88fc4f4-5437-4cc3-b7ad-3981f7cf06c3,a7aef4b0-0272-4ee8-8b29-9fed933d8534,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.000400,0,,2026-07-26T19:45:39.097Z,
a22e7339-0aee-4e37-bd6c-d6a4e33d7d69,a7aef4b0-0272-4ee8-8b29-9fed933d8534,636bfae6-91e9-4906-9911-1fb6c158ffd8,0.000400,1,,2026-07-26T19:45:39.097Z,
b6a2cdf3-3094-4c14-8783-00bef54df56f,a7aef4b0-0272-4ee8-8b29-9fed933d8534,72b12b40-902e-4236-952c-849fce31f2e7,0.000020,2,,2026-07-26T19:45:39.097Z,
d003e35e-5a21-4a1e-a04e-2e117cdd2148,a7aef4b0-0272-4ee8-8b29-9fed933d8534,2debabc9-ad43-4e45-88af-abff517c4319,0.000040,3,,2026-07-26T19:45:39.097Z,
59a7d32f-2610-473b-b961-339d1ea81a0e,a7aef4b0-0272-4ee8-8b29-9fed933d8534,097e79e7-85f9-481b-b77a-d28e3a729cd0,1.020000,4,,2026-07-26T19:45:39.097Z,
8c8a1c45-0d7d-4991-ba29-7e5621230788,a7aef4b0-0272-4ee8-8b29-9fed933d8534,739ed562-8576-4661-a438-e909b4429422,0.005000,5,,2026-07-26T19:45:39.097Z,
e1d6279b-0b12-481a-b064-fe33253414cd,a7aef4b0-0272-4ee8-8b29-9fed933d8534,4e7819b6-5963-4fe9-b57e-01058718a725,0.000100,6,,2026-07-26T19:45:39.097Z,
43decbb0-7a36-4cd5-aef6-2f824900de6f,8aa267f6-00ba-4e62-a2f4-3a6fade82cc3,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.000447,0,,2026-07-26T19:45:39.188Z,
9743ce23-f4cb-4978-941f-927e2fee0ad3,8aa267f6-00ba-4e62-a2f4-3a6fade82cc3,2debabc9-ad43-4e45-88af-abff517c4319,0.000045,1,,2026-07-26T19:45:39.188Z,
b4753220-ce90-48c8-8b0b-6574b0da3245,4e27f75c-6abd-44b1-a1d6-2a1bc8d33898,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.000210,0,,2026-07-26T19:45:39.279Z,
91f7ef74-934d-46b5-8662-bf20da7e3836,4e27f75c-6abd-44b1-a1d6-2a1bc8d33898,2debabc9-ad43-4e45-88af-abff517c4319,0.000021,1,,2026-07-26T19:45:39.279Z,
6f31a234-e9fe-49c0-a4aa-d8049317d8cc,324472ca-5e37-4f43-8d33-481123bf3fa1,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.002000,0,,2026-07-26T19:45:39.370Z,
e8a65b45-01c8-4b6f-9753-375bce173fee,324472ca-5e37-4f43-8d33-481123bf3fa1,636bfae6-91e9-4906-9911-1fb6c158ffd8,0.000400,1,,2026-07-26T19:45:39.370Z,
ac9f1c3a-0758-4084-9724-866a8805e272,324472ca-5e37-4f43-8d33-481123bf3fa1,2debabc9-ad43-4e45-88af-abff517c4319,0.000200,2,,2026-07-26T19:45:39.370Z,
47bd603a-d52d-4fbc-bc61-10a21002b537,324472ca-5e37-4f43-8d33-481123bf3fa1,6a12b853-aec1-4cd1-8653-919c0885746b,0.000250,3,,2026-07-26T19:45:39.370Z,
1a707f3d-8aee-4691-8e20-2d27f3782b05,0f4b4afc-7c40-45d0-b064-75fe5d7fa6c4,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.002500,0,,2026-07-26T19:45:39.463Z,
f464a846-463c-4431-bb2a-87da69624a8a,0f4b4afc-7c40-45d0-b064-75fe5d7fa6c4,636bfae6-91e9-4906-9911-1fb6c158ffd8,0.002500,1,,2026-07-26T19:45:39.463Z,
315b65bc-3648-4ae8-991b-6f6b49ba7d52,0f4b4afc-7c40-45d0-b064-75fe5d7fa6c4,72b12b40-902e-4236-952c-849fce31f2e7,0.000250,2,,2026-07-26T19:45:39.463Z,
4f97d7f2-13fa-401f-895c-c9379fe0a951,0f4b4afc-7c40-45d0-b064-75fe5d7fa6c4,2debabc9-ad43-4e45-88af-abff517c4319,0.000250,3,,2026-07-26T19:45:39.463Z,
557fdf64-fbeb-4181-8b93-b2fea81bf925,0f4b4afc-7c40-45d0-b064-75fe5d7fa6c4,d98d80ec-f766-454b-b4c4-f422fb627893,1.020000,4,,2026-07-26T19:45:39.463Z,
61fbf344-868c-4c66-afbf-8129bb139361,0f4b4afc-7c40-45d0-b064-75fe5d7fa6c4,739ed562-8576-4661-a438-e909b4429422,0.005000,5,,2026-07-26T19:45:39.463Z,
429be3c5-2128-4a0b-85fe-1fe10385d7bd,090fba3d-b575-468b-867a-cb4d670c218b,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.000400,0,,2026-07-26T19:45:39.554Z,
58c32f17-6888-4e2e-8fff-802b96517b6c,090fba3d-b575-468b-867a-cb4d670c218b,636bfae6-91e9-4906-9911-1fb6c158ffd8,0.000400,1,,2026-07-26T19:45:39.554Z,
ad974acf-8afa-4fb6-99f6-68d2cbd08d97,090fba3d-b575-468b-867a-cb4d670c218b,72b12b40-902e-4236-952c-849fce31f2e7,0.000020,2,,2026-07-26T19:45:39.554Z,
7a2f33d0-3091-43dd-886b-f6491344a529,090fba3d-b575-468b-867a-cb4d670c218b,2debabc9-ad43-4e45-88af-abff517c4319,0.000040,3,,2026-07-26T19:45:39.554Z,
e5857c46-5fa8-4924-b310-5abeff7ece61,090fba3d-b575-468b-867a-cb4d670c218b,d98d80ec-f766-454b-b4c4-f422fb627893,1.020000,4,,2026-07-26T19:45:39.554Z,
202f3c70-df57-4625-bc01-bceb0383b0d7,090fba3d-b575-468b-867a-cb4d670c218b,739ed562-8576-4661-a438-e909b4429422,0.005000,5,,2026-07-26T19:45:39.554Z,
b7cda7f6-f960-496a-acb0-3451b2a79642,090fba3d-b575-468b-867a-cb4d670c218b,4e7819b6-5963-4fe9-b57e-01058718a725,0.000100,6,,2026-07-26T19:45:39.554Z,
616b1afe-8685-4973-bb91-c66d21016cd9,2675d47c-7376-497c-971e-7883e9206581,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.060000,0,,2026-07-26T19:45:39.645Z,
fa70ea80-d3ef-4347-acd1-b1ed6702da87,2675d47c-7376-497c-971e-7883e9206581,49b21278-4309-4ed3-a208-d2519c58a88f,0.030000,1,,2026-07-26T19:45:39.645Z,
b3841646-273a-40c3-aee7-7b44f11d99a0,2675d47c-7376-497c-971e-7883e9206581,72b12b40-902e-4236-952c-849fce31f2e7,0.003000,2,,2026-07-26T19:45:39.645Z,
2399d629-faa5-48ce-8b15-0217dff56f5b,2675d47c-7376-497c-971e-7883e9206581,2debabc9-ad43-4e45-88af-abff517c4319,0.001000,3,,2026-07-26T19:45:39.645Z,
0b40bff7-7b00-4d2e-9deb-6813162fa0df,2675d47c-7376-497c-971e-7883e9206581,4f68668f-1585-498c-bc74-edde4ed70bbf,1.050000,4,,2026-07-26T19:45:39.645Z,
060684e2-d04c-4483-aeaa-9d1afc5d89cc,67132844-7a6b-46e4-aa39-8bf683fcef4b,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.070000,0,,2026-07-26T19:45:39.737Z,
c06b4c30-7bba-44b5-8fb8-3fdb204b3375,67132844-7a6b-46e4-aa39-8bf683fcef4b,49b21278-4309-4ed3-a208-d2519c58a88f,0.035000,1,,2026-07-26T19:45:39.737Z,
5a305d5d-2dab-4fb1-97b6-815432c6fe9d,67132844-7a6b-46e4-aa39-8bf683fcef4b,72b12b40-902e-4236-952c-849fce31f2e7,0.004000,2,,2026-07-26T19:45:39.737Z,
cd5f9474-c79d-45c0-93e4-6f4ef1e431e5,67132844-7a6b-46e4-aa39-8bf683fcef4b,2debabc9-ad43-4e45-88af-abff517c4319,0.001000,3,,2026-07-26T19:45:39.737Z,
34e166fd-8fa8-4628-8d80-dc86bb058b12,67132844-7a6b-46e4-aa39-8bf683fcef4b,744a783c-93e0-4932-925a-c3e1e89c448e,1.050000,4,,2026-07-26T19:45:39.737Z,
8e4c8ba8-9dbd-4a50-9499-76e85578c9c2,829048e7-51f2-4f1f-b85d-710370fc3868,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.080000,0,,2026-07-26T19:45:39.829Z,
0892952c-cba6-47c8-a8b2-a5285b82017f,829048e7-51f2-4f1f-b85d-710370fc3868,49b21278-4309-4ed3-a208-d2519c58a88f,0.040000,1,,2026-07-26T19:45:39.829Z,
e69ebc92-c0da-4d02-9c3b-85f8a5734362,829048e7-51f2-4f1f-b85d-710370fc3868,72b12b40-902e-4236-952c-849fce31f2e7,0.004000,2,,2026-07-26T19:45:39.829Z,
23a72fe7-791a-49da-8ae9-f97a1ce5b640,829048e7-51f2-4f1f-b85d-710370fc3868,2debabc9-ad43-4e45-88af-abff517c4319,0.008000,3,,2026-07-26T19:45:39.829Z,
a361ea4a-3063-4b7b-9f36-9b25b69dbaa4,829048e7-51f2-4f1f-b85d-710370fc3868,f832b38b-9b7f-4afb-ba59-819772f1eeeb,1.050000,4,,2026-07-26T19:45:39.829Z,
bc933510-e39a-479d-95a8-db7a5b2ae12b,829048e7-51f2-4f1f-b85d-710370fc3868,739ed562-8576-4661-a438-e909b4429422,0.010000,5,,2026-07-26T19:45:39.829Z,
9ed7d282-4352-42d0-95a7-3323ebdf99b9,3cf8ed89-6362-45f4-b140-689c6ac83ab9,0e820874-e7d9-466f-ae5b-c1c30b6b394c,0.520000,0,,2026-07-26T19:45:39.922Z,
ef7aaaf4-b99c-46b9-8958-4b53441eaf89,3cf8ed89-6362-45f4-b140-689c6ac83ab9,77ba6db2-92e0-4290-ad88-f8c4b6ddbcee,0.260000,1,,2026-07-26T19:45:39.922Z,
