id,lesson_id,target_type,resource_id,cost_code_id,proposed_value,currency,created_record_id,created_at
b1d63487-a676-4035-ada4-58c8d08fa6e5,c8fb1179-55c5-49a7-9562-f8553063f444,price_book,fc95e36a-379c-4eb0-bc79-e96b534cae9c,,175000.0000,IDR,73f93437-518f-4f53-b117-a2138b929edc,2026-07-29T03:32:10.222Z
c8dd1ac9-21ce-43c4-83a9-db2a7746f153,10a97dbc-77d2-4680-a3f5-723ff4e573ec,productivity,fc95e36a-379c-4eb0-bc79-e96b534cae9c,3e0bbf98-08d6-412a-b4eb-6a1fc8262984,0.4200,IDR,,2026-07-29T03:32:10.918Z
006c403e-a1a4-44f9-8d56-e9e8740e5fb9,9714c0bb-e9f3-4f3f-93fc-1e65012ccea1,productivity,def6b641-873a-44cf-bc69-230c75865bff,77f3e238-7a68-4ede-9c5d-4306a3a152a7,0.4200,IDR,,2026-07-29T03:34:42.598Z
cb36f063-cec9-4dd7-a029-12962cd863f9,b5bb45eb-bb53-49bb-a861-b590ca82d5b7,productivity,def6b641-873a-44cf-bc69-230c75865bff,77f3e238-7a68-4ede-9c5d-4306a3a152a7,0.4200,IDR,5ff1096e-2ded-4985-9219-a60f24bf7f2f,2026-07-29T03:34:43.194Z
bbb221a8-5ec6-481f-9b05-64d2a7d860d4,6de8138c-bf3e-4fd9-a892-897802b52a00,productivity,def6b641-873a-44cf-bc69-230c75865bff,b74064f8-3e17-4bb5-9fc3-6315ceaf6895,0.4200,IDR,faa1ae02-9520-46d1-ba28-c6931e355f5b,2026-07-29T03:34:43.996Z
26fa752c-4bb8-4a62-a094-9f6953773f04,2abf3d52-5967-4fe3-b977-52459541d52a,price_book,def6b641-873a-44cf-bc69-230c75865bff,,175000.0000,IDR,df10a02c-657d-4ecd-8f4b-ec525c172367,2026-07-29T03:34:44.680Z
efd12c3d-eff7-4d24-838f-ac60cbae9c9d,1c4b78b4-0c91-4ff6-b7dd-7ded9552b22e,productivity,def6b641-873a-44cf-bc69-230c75865bff,77f3e238-7a68-4ede-9c5d-4306a3a152a7,0.4200,IDR,,2026-07-29T03:34:45.407Z
d324ded2-b6dc-4b93-bf4b-b4fee0742fa3,ddbbe402-8e33-4bd3-8ee9-60109616064e,productivity,1ec58bdb-fc2c-42cf-b8d1-ab4f0b791f8c,f1fe7e7a-427c-4bd2-8172-c36a45cef455,0.4200,IDR,,2026-07-29T03:37:31.947Z
28186af0-819c-4a2e-b07a-cc8d418a8912,7855f10a-a161-4d28-907b-90c12c1d34c6,productivity,1ec58bdb-fc2c-42cf-b8d1-ab4f0b791f8c,f1fe7e7a-427c-4bd2-8172-c36a45cef455,0.4200,IDR,66f82a9f-973b-4875-9c0c-263f45a818ad,2026-07-29T03:37:32.554Z
156e588a-da04-4a84-870d-915d8d1e6af3,fa395cde-3f52-4218-a578-c18727477027,productivity,1ec58bdb-fc2c-42cf-b8d1-ab4f0b791f8c,e01d330f-f355-45ad-9fe9-3bbd527749ae,0.4200,IDR,e66022df-f563-4e28-9c70-52ee772eabca,2026-07-29T03:37:33.360Z
c8590afa-6ac4-4061-8973-c20af1f53ce8,abf0fe25-cc71-4f23-981c-91e3213188bb,price_book,1ec58bdb-fc2c-42cf-b8d1-ab4f0b791f8c,,175000.0000,IDR,dc7e339e-0711-4b3a-815b-02572e1cee98,2026-07-29T03:37:34.065Z
2cd7b7c5-90bc-433d-943c-98f48899bf13,c5024704-88b7-4e81-8ca8-1e9f912499e8,productivity,1ec58bdb-fc2c-42cf-b8d1-ab4f0b791f8c,f1fe7e7a-427c-4bd2-8172-c36a45cef455,0.4200,IDR,,2026-07-29T03:37:34.735Z
432f3a20-018f-49c5-a3ba-1273fa65496a,d397b27b-6495-4ba4-883d-97c5d13b8abd,productivity,100e1472-6daf-419d-ae51-6dfd0238ea71,4300a2a7-bce0-49f7-9882-4045caec094f,0.4200,IDR,,2026-07-29T03:40:04.315Z
af76118e-f534-4b2e-a4c2-52a105f9baf9,758b200a-6a9e-4240-a931-f257a53eb6c3,productivity,100e1472-6daf-419d-ae51-6dfd0238ea71,4300a2a7-bce0-49f7-9882-4045caec094f,0.4200,IDR,9b17aa3e-f36f-4ccf-86e9-d1d59f161005,2026-07-29T03:40:05.070Z
b78b45f1-4002-48fd-86ac-7d1bf6bfa4bf,eb71a170-12cc-49f6-91ad-dd5c5386f77d,productivity,100e1472-6daf-419d-ae51-6dfd0238ea71,5beeefec-c411-4788-b115-37aa64147ae3,0.4200,IDR,0167d2f2-4c83-4cb5-bfdc-b5a5284093a5,2026-07-29T03:40:05.904Z
8f75c0db-4d5a-4026-b708-ebe04e6d87b0,1eb16e10-03e1-4927-a13c-9afc04ca85ba,price_book,100e1472-6daf-419d-ae51-6dfd0238ea71,,175000.0000,IDR,dfbf6586-c078-4e53-82d3-8424a206b0c2,2026-07-29T03:40:06.581Z
62fc02f6-edea-47d0-917f-f213e953c912,afb8ea1b-3209-4eca-b9f1-1cc5fb548406,productivity,100e1472-6daf-419d-ae51-6dfd0238ea71,4300a2a7-bce0-49f7-9882-4045caec094f,0.4200,IDR,,2026-07-29T03:40:07.321Z
1a9af894-deb2-4d25-8904-d35fdae969f8,bc812d9f-9b11-4ef5-b198-d1d460283465,productivity,188c1934-4f13-48ff-9f7a-64741c7547db,e45039d0-1b0b-48fb-bbef-1826356d9e92,0.4200,IDR,,2026-07-29T03:45:16.525Z
49cbcca2-fc66-48cd-a9e6-ba7cca2c49e5,a9994089-1ae7-478a-80d1-8c3927718fba,productivity,188c1934-4f13-48ff-9f7a-64741c7547db,e45039d0-1b0b-48fb-bbef-1826356d9e92,0.4200,IDR,5ec3ac6a-0dda-4b04-9043-0762909053c4,2026-07-29T03:45:17.227Z
4e9510b7-a83d-4545-ae69-dd8c63b0654b,1a652085-a836-475d-863a-c328f97d9831,productivity,188c1934-4f13-48ff-9f7a-64741c7547db,990fcdc9-5375-4cb8-b458-f0473512726a,0.4200,IDR,25ac9201-6be7-43d6-ae54-9e6eb58c8952,2026-07-29T03:45:18.197Z
014f085b-2ccf-4052-b871-9faa4b25b0e4,5875d704-6314-49ee-9915-c1d0135964eb,price_book,188c1934-4f13-48ff-9f7a-64741c7547db,,175000.0000,IDR,be1ade90-9a9c-48cc-b7e9-7946763e0bf9,2026-07-29T03:45:19.114Z
a5304295-84ca-4add-8726-40a36112b918,64d3e9f3-e882-40b6-b752-d5dfed447a63,productivity,188c1934-4f13-48ff-9f7a-64741c7547db,e45039d0-1b0b-48fb-bbef-1826356d9e92,0.4200,IDR,,2026-07-29T03:45:19.997Z
d941c781-7599-4a5f-8832-0545063a1587,242840bf-746b-45f8-8d64-4bd23f77bd2a,productivity,90bd51b1-e9f9-4574-ad42-45a470042a70,bd304862-3b17-4f70-9378-ca6b36309cf7,0.4200,IDR,,2026-07-29T03:50:57.471Z
d15812ad-3d53-496e-b2b6-9643023316f8,50d56944-d2c6-41fe-a54f-ec66df585bf5,productivity,90bd51b1-e9f9-4574-ad42-45a470042a70,bd304862-3b17-4f70-9378-ca6b36309cf7,0.4200,IDR,a3ffd626-1283-425c-89b6-fcec1fe88532,2026-07-29T03:50:58.182Z
db1651a1-51ab-4c12-a1a2-5795a93bbee6,82e52a54-4f86-4596-8ef4-cebc002d7abc,productivity,90bd51b1-e9f9-4574-ad42-45a470042a70,8c4e5546-af23-48df-885c-d8aa4150ef8f,0.4200,IDR,c9909f85-4f7f-4c42-9eda-dcfbed0d27df,2026-07-29T03:50:59.185Z
79e6061b-9e67-41fe-8f0a-d4f4a369e206,1a47f934-b254-4076-bb29-00cb69017765,price_book,90bd51b1-e9f9-4574-ad42-45a470042a70,,175000.0000,IDR,57037a97-a954-4810-949e-a1cc3ad0b0e4,2026-07-29T03:51:00.007Z
f1c9fba5-fcdf-47c8-83d1-b2c1c2b5636d,26bd938f-f917-41b9-8da6-32388c5afed8,productivity,90bd51b1-e9f9-4574-ad42-45a470042a70,bd304862-3b17-4f70-9378-ca6b36309cf7,0.4200,IDR,,2026-07-29T03:51:00.874Z
86b504ad-74a5-490a-b989-2a41ed75c200,943c48a1-ec43-474a-8bf5-388986fb2777,productivity,873ce3a9-a696-4321-9a56-1f8a87d1914b,55bc4647-029a-47dc-b951-eb0333264bf6,0.4200,IDR,,2026-07-29T03:54:45.623Z
cfc0ac11-4023-47d8-a61f-10d463d12d85,339641b4-d7a5-40b5-9303-8cd943539816,productivity,873ce3a9-a696-4321-9a56-1f8a87d1914b,55bc4647-029a-47dc-b951-eb0333264bf6,0.4200,IDR,48297cea-adb1-433a-bd9f-f291cc6fc331,2026-07-29T03:54:46.240Z
0ff01b9b-cdff-4902-85f8-5108b8e16533,7ef457ec-e335-403a-b3ae-e70279638195,productivity,873ce3a9-a696-4321-9a56-1f8a87d1914b,b36ec3ff-9feb-4a9c-aa18-3be27ae796b3,0.4200,IDR,33a7ea25-553d-4c0f-88c3-6d91f4c7dd51,2026-07-29T03:54:47.129Z
7f880330-5d7f-49cc-b1a3-9bac25fd6634,259af98f-3469-4eb1-9d1e-56c31e53ab32,price_book,873ce3a9-a696-4321-9a56-1f8a87d1914b,,175000.0000,IDR,761de330-fa71-48ab-a356-2836b09234c1,2026-07-29T03:54:47.861Z
f4e498d4-a9f1-431d-87b8-a0abbb2efa17,11c1850b-fffb-4057-8c3b-a907053ef3d5,productivity,873ce3a9-a696-4321-9a56-1f8a87d1914b,55bc4647-029a-47dc-b951-eb0333264bf6,0.4200,IDR,,2026-07-29T03:54:48.652Z
84376f7f-9875-4c3a-b139-61926772ab33,e6b0821f-b8b7-4460-a6d0-7e61654718c1,productivity,c1e8ce72-620b-477c-abce-5a4063045747,baa778ba-1920-475c-a098-bda6b1594f26,0.4200,IDR,,2026-07-29T03:57:24.432Z
51ab90cc-858c-4d5e-aac1-6b44da08504a,58e9da55-f973-401e-b161-92d261bfdb8a,productivity,c1e8ce72-620b-477c-abce-5a4063045747,baa778ba-1920-475c-a098-bda6b1594f26,0.4200,IDR,a2dab596-e528-4569-b2f3-22ae15afadc8,2026-07-29T03:57:25.103Z
8461d416-7cf8-4f8c-a5fd-f1e657fb6bb4,8b991d95-883a-4ac3-83dd-a5d9d4303e7d,productivity,c1e8ce72-620b-477c-abce-5a4063045747,9b2baeaa-a4aa-4a31-a3f7-a0e8904c7481,0.4200,IDR,a0079952-e651-4c49-aaa9-f6c37888b56e,2026-07-29T03:57:25.949Z
6751ecd4-1a52-4b57-84c8-9cf0578953b9,fde2318d-cde5-4724-92d2-d2a7c6887f11,price_book,c1e8ce72-620b-477c-abce-5a4063045747,,175000.0000,IDR,fee24bb2-1773-4951-987f-15bc1714d564,2026-07-29T03:57:26.760Z
dff36785-e57d-4885-b6cf-9fe9dc26ed08,74b9daf9-9514-4587-a40c-9056eeabb7f6,productivity,c1e8ce72-620b-477c-abce-5a4063045747,baa778ba-1920-475c-a098-bda6b1594f26,0.4200,IDR,,2026-07-29T03:57:27.509Z
23fb489b-551c-4ea2-bbb5-c39ac19c3e96,fca5e302-03bd-40b2-a92c-73e7d6e3ba38,productivity,e255ce5b-000f-4782-a9d4-1a3c68c5c83b,c0d94372-2494-46ec-b7b5-e45a6aa10c80,0.4200,IDR,,2026-07-29T04:00:00.252Z
4d33ba2f-ce3e-4f6f-838f-d9fa25e4b553,5b9103f6-eaee-4e89-ab90-ea26be0bf6b6,productivity,e255ce5b-000f-4782-a9d4-1a3c68c5c83b,c0d94372-2494-46ec-b7b5-e45a6aa10c80,0.4200,IDR,7dda1561-9124-4f2c-aab1-71caebf7b088,2026-07-29T04:00:00.959Z
8304bc47-765b-47ce-8c19-fa9ba2a3a1df,b0367270-5897-43aa-82b5-a020ce5094e6,productivity,e255ce5b-000f-4782-a9d4-1a3c68c5c83b,23b30055-7efb-4911-b789-3bf5cd87c29f,0.4200,IDR,8ad68741-bf64-48d5-80dc-7d8187e05fe8,2026-07-29T04:00:01.927Z
e12636a9-2adb-4513-b416-d8dc14923567,532b2ade-e352-4bd1-8d25-63248e3e9a7d,price_book,e255ce5b-000f-4782-a9d4-1a3c68c5c83b,,175000.0000,IDR,af7e5ad3-a7a8-4a66-b93e-d7e4621570a8,2026-07-29T04:00:02.877Z
3af21821-761d-42bd-88a1-f2613a92bb38,c3cef805-42a1-43aa-9dfe-6d41014dffce,productivity,e255ce5b-000f-4782-a9d4-1a3c68c5c83b,c0d94372-2494-46ec-b7b5-e45a6aa10c80,0.4200,IDR,,2026-07-29T04:00:03.698Z
030aff89-2d3e-45e3-b093-1b20c79a8a97,f08ef1a1-6f7a-4b38-911e-7455682393d3,productivity,42854553-28cb-415d-b13e-1990076b9daf,2108b589-9311-4a9f-8c8f-09010b9f7ba3,0.4200,IDR,,2026-07-29T04:02:52.514Z
0ca742d4-b22f-4360-aade-46e70b38edeb,210688f0-41a2-44fb-aedc-6dbc3f32820c,productivity,42854553-28cb-415d-b13e-1990076b9daf,2108b589-9311-4a9f-8c8f-09010b9f7ba3,0.4200,IDR,9f3c8cfa-5bd8-4551-9a9e-6b2cbcfa090d,2026-07-29T04:02:53.176Z
5f428a96-559f-4f4a-95d7-51cf98fddb24,b40236e8-546a-46b3-b70e-a5db9f27684c,productivity,42854553-28cb-415d-b13e-1990076b9daf,7f6178db-41a2-4d9f-b999-9d86933145ac,0.4200,IDR,6c7f7f0d-1a95-421a-9a5a-62f704a6ff2b,2026-07-29T04:02:54.038Z
a22eb1f8-ff44-46d1-8079-676fad8bc4b5,a76ed320-6306-4b9e-aef5-a97207f57433,price_book,42854553-28cb-415d-b13e-1990076b9daf,,175000.0000,IDR,78b345e8-db60-4285-bb82-9bce9c516b90,2026-07-29T04:02:54.775Z
2281f78a-78ad-4d88-bb82-228aa4d018c0,5ff2f2e4-b164-42f3-9ad0-de4b9adced49,productivity,42854553-28cb-415d-b13e-1990076b9daf,2108b589-9311-4a9f-8c8f-09010b9f7ba3,0.4200,IDR,,2026-07-29T04:02:55.573Z
522cf719-d796-4416-8d95-84a275c5f232,b0539d40-bd0b-46dd-8f65-a492b7a4aeb3,productivity,e8dae341-1589-4290-bcec-7c1b8936e7a3,a24a8f44-693f-4d6a-8514-36baf3d0af28,0.4200,IDR,,2026-07-29T04:23:23.579Z
57790fa5-9c93-42bd-8457-65155776f647,dd39d9af-557c-4f9a-96a3-f7fa6959bb74,productivity,e8dae341-1589-4290-bcec-7c1b8936e7a3,a24a8f44-693f-4d6a-8514-36baf3d0af28,0.4200,IDR,fe805715-3529-46f7-9b3d-161c5adf6a35,2026-07-29T04:23:24.353Z
d735c84c-f840-47b0-b310-eeda19f9fc14,5ee8ec5f-b779-4844-b649-36ec59d62232,productivity,e8dae341-1589-4290-bcec-7c1b8936e7a3,9e9b8798-4eb2-4df7-aafe-00121e176a49,0.4200,IDR,561b1236-192b-4802-b4a1-a72d1e7df79a,2026-07-29T04:23:25.342Z
cfaf4373-8817-49c8-90cc-a7387b2b3c6b,42be9f8f-44a5-4e30-b859-875f96fb0dfe,price_book,e8dae341-1589-4290-bcec-7c1b8936e7a3,,175000.0000,IDR,4ca6085a-5faf-43b2-917c-11f11a88eea4,2026-07-29T04:23:26.131Z
f1fe5b1c-ba8c-41a8-9368-9201e5bd46bc,43232174-c2d7-490e-9b90-796e7c784d27,productivity,e8dae341-1589-4290-bcec-7c1b8936e7a3,a24a8f44-693f-4d6a-8514-36baf3d0af28,0.4200,IDR,,2026-07-29T04:23:26.909Z
1a7c2ff4-a8a4-41e3-95f7-3cfc36199e02,6c83583d-2008-46fc-a1a7-53be588cab09,productivity,24a32f3f-f050-4b94-b09c-a9d71c615a6c,f15dc166-768d-4476-8b9f-9705a12661ef,0.4200,IDR,,2026-07-29T04:26:02.069Z
a6d6cb12-5aa7-43fd-a7a6-76dca7f667a3,bce35250-7e98-4e6c-ba76-dd274d742710,productivity,24a32f3f-f050-4b94-b09c-a9d71c615a6c,f15dc166-768d-4476-8b9f-9705a12661ef,0.4200,IDR,f0507052-da7d-44c6-bbcd-15624fb5085b,2026-07-29T04:26:02.716Z
b665170a-adbf-41c5-b222-eee865e7bbeb,16efe523-a79c-4f4c-953b-605ba44e94f8,productivity,24a32f3f-f050-4b94-b09c-a9d71c615a6c,630e1153-9ac9-4e86-8ffd-0aceaabe3a97,0.4200,IDR,aa0dbaa6-20c9-4b0f-97a8-38f0e363d30a,2026-07-29T04:26:03.636Z
31d97ce2-c3da-421d-bc12-3da416485a5e,2fedf811-7209-4937-bcf0-a09fc30d05ea,price_book,24a32f3f-f050-4b94-b09c-a9d71c615a6c,,175000.0000,IDR,9ea314e7-00ec-4c74-b5ff-44cc81587da3,2026-07-29T04:26:04.394Z
5e59c8d0-291e-4022-b0f6-800d818f1c78,d7013bac-177f-4e41-a77c-4fab64de4481,productivity,24a32f3f-f050-4b94-b09c-a9d71c615a6c,f15dc166-768d-4476-8b9f-9705a12661ef,0.4200,IDR,,2026-07-29T04:26:05.189Z
2c62edf6-436a-45e6-8971-897a96d78621,dedfff8b-a2f9-44f9-8042-4373fc987e72,productivity,30d2248b-ec91-489a-885c-8229dc728c55,bb12c521-5deb-4f1a-b235-f70c7d184304,0.4200,IDR,,2026-07-29T04:32:06.712Z
f7cca511-3760-43b7-b636-7c2ecd0392c4,75bf03e7-7a12-4694-ab78-65b8f3708add,productivity,30d2248b-ec91-489a-885c-8229dc728c55,bb12c521-5deb-4f1a-b235-f70c7d184304,0.4200,IDR,f3553e09-6a28-4a31-921f-21a5768dc0b1,2026-07-29T04:32:07.395Z
571ff1e5-7591-4a1a-bed2-6d65bad652fc,437d2e80-5869-4813-8d48-c983a3982036,productivity,30d2248b-ec91-489a-885c-8229dc728c55,59e17427-6d26-4c24-aa1d-4c1dcd57a081,0.4200,IDR,541f5e5a-9814-4405-b919-5c8144d6cc3b,2026-07-29T04:32:08.370Z
0525c6f3-2ac8-4a86-93fe-393020ac718b,0dc9f25a-1bc1-4153-8644-d6378327779d,price_book,30d2248b-ec91-489a-885c-8229dc728c55,,175000.0000,IDR,9459566b-9866-48d5-9c92-dc98a229303d,2026-07-29T04:32:09.157Z
5f5025a8-23fb-417b-9674-45cf7c1ad4f9,89cf7de5-9a76-4241-b273-e6133f1c7205,productivity,30d2248b-ec91-489a-885c-8229dc728c55,bb12c521-5deb-4f1a-b235-f70c7d184304,0.4200,IDR,,2026-07-29T04:32:10.011Z
0de72900-4111-4615-bff6-2b6496d8fdfe,2bbb0e0c-116a-4f91-a59f-6adf24d8ccd0,productivity,0fe73127-06e2-4895-8441-053a00aca151,041391aa-cacf-49a1-8811-6b83d740a43d,0.4200,IDR,,2026-07-29T04:37:15.332Z
228fe913-1e88-49a6-b8c8-48a9bc80a8b8,bb572c59-539c-40a7-a213-030e5eeb75d0,productivity,0fe73127-06e2-4895-8441-053a00aca151,041391aa-cacf-49a1-8811-6b83d740a43d,0.4200,IDR,36764ac0-91bf-4cb6-9e1a-74ce1f855386,2026-07-29T04:37:16.125Z
67f28bcc-1fb6-4244-bc4a-c6bbe65c09c7,bab76045-e7a2-46c3-8f4f-5f5ddf8441ec,productivity,0fe73127-06e2-4895-8441-053a00aca151,94e8a40c-033d-40a0-be6c-3db2df04b90e,0.4200,IDR,6c3e0513-146c-4af6-a5dd-e5a09301ba4d,2026-07-29T04:37:17.147Z
88c1bbf7-7109-4be6-9576-2bf1c11ae747,0c3582e5-05c8-4bdd-8eb7-e0f17c4a33de,price_book,0fe73127-06e2-4895-8441-053a00aca151,,175000.0000,IDR,f116befd-3b20-4cc5-b1c1-aa47f974bc3b,2026-07-29T04:37:17.988Z
2be009d0-39f2-4cb3-9e34-2338722937ac,f90ff782-46bd-4048-8384-aaa147362fe7,productivity,0fe73127-06e2-4895-8441-053a00aca151,041391aa-cacf-49a1-8811-6b83d740a43d,0.4200,IDR,,2026-07-29T04:37:18.847Z
7f312659-ad3f-411a-b0be-f15e349c213e,d3d355e4-c8c7-4c7f-8c35-56c8cd36d8c8,productivity,7c92e98b-5677-48ed-9212-715b0847eda2,6966483a-4733-436d-a825-dd252750bc0f,0.4200,IDR,,2026-07-29T04:39:51.145Z
14fffefa-03f0-41d9-9430-381001a25b06,c753e19e-0b38-4bd7-b86d-e39994043f6e,productivity,7c92e98b-5677-48ed-9212-715b0847eda2,6966483a-4733-436d-a825-dd252750bc0f,0.4200,IDR,d23df112-ea51-467c-9c20-aae77dd7e028,2026-07-29T04:39:51.779Z
d7dab20e-51b4-480b-b05e-e4100d1c031d,03285bff-d219-4b2a-a9c7-fabf19f47ead,productivity,7c92e98b-5677-48ed-9212-715b0847eda2,7646438b-53bc-4b2e-a06c-1af976e54138,0.4200,IDR,f1d4ebd0-9178-49d0-a5e2-dea14a958ba3,2026-07-29T04:39:52.630Z
ca17992e-90ad-40ab-a665-f893d45c02b8,b6a4b859-19fc-45fd-b02a-4a3f81c62e42,price_book,7c92e98b-5677-48ed-9212-715b0847eda2,,175000.0000,IDR,e905862f-3a89-4bd6-be82-d137853e1abe,2026-07-29T04:39:53.431Z
49176a63-f58c-4987-a09a-5b86fafd654d,8f6f3a83-9433-4d07-84d8-4963a0d50353,productivity,7c92e98b-5677-48ed-9212-715b0847eda2,6966483a-4733-436d-a825-dd252750bc0f,0.4200,IDR,,2026-07-29T04:39:54.235Z
8a354a46-db06-4cd6-bf3d-bceafe5d4429,48440365-e9d5-482c-ae26-fd5f78dd3f64,productivity,a4e2a6ff-9466-42cc-b4a2-6467864a33a7,6d9b3a13-a64d-49da-951b-ff7de92f776e,0.4200,IDR,,2026-07-29T04:43:03.846Z
6cb31b30-7a53-4222-bc9d-e899091d8be8,42422166-6299-4f97-882a-0bcfb40a497f,productivity,a4e2a6ff-9466-42cc-b4a2-6467864a33a7,6d9b3a13-a64d-49da-951b-ff7de92f776e,0.4200,IDR,38bb0ccd-07ff-4a1a-9a44-9226aef4fb1d,2026-07-29T04:43:04.514Z
a113cfb6-eced-4763-8a4c-835f1f65aef8,061e7e0e-96d6-4852-81f7-3529688ef55f,productivity,a4e2a6ff-9466-42cc-b4a2-6467864a33a7,d3866689-5b7d-4ade-af27-2cbfb12dc7b9,0.4200,IDR,90eb24a1-7649-43da-9a8a-2f3556c4bea7,2026-07-29T04:43:05.557Z
b03b6743-f8d2-46b7-ad29-40321414d9b8,65fc406c-1997-4b2c-9480-e4116b779be0,price_book,a4e2a6ff-9466-42cc-b4a2-6467864a33a7,,175000.0000,IDR,9e46b155-17d2-406a-92aa-6b6573b49134,2026-07-29T04:43:06.328Z
cc74f8e1-9cb0-4e54-ade0-fdf900f785e2,40ae8a4c-9fe5-4286-a0b6-d6ed7fd811bc,productivity,a4e2a6ff-9466-42cc-b4a2-6467864a33a7,6d9b3a13-a64d-49da-951b-ff7de92f776e,0.4200,IDR,,2026-07-29T04:43:07.153Z
9fb716af-4377-4c00-97d9-14caf8a73a51,c6307c07-fda0-46ef-864c-579595f9ff7f,productivity,8741f009-fe1d-4bdb-a0b0-9ab4a8299d7e,cebbbc0c-6c6c-4a23-b667-cbaf0957ed2b,0.4200,IDR,,2026-07-29T04:55:35.745Z
6517e288-203a-41fa-97b9-65fb9283fbbb,73799c77-c33c-432f-87a8-22331f7b6b7b,productivity,8741f009-fe1d-4bdb-a0b0-9ab4a8299d7e,cebbbc0c-6c6c-4a23-b667-cbaf0957ed2b,0.4200,IDR,438a18f8-2104-4b5d-a92d-7a064584158a,2026-07-29T04:55:36.518Z
69b1906b-9b17-45f5-a5ab-ef6b4dada5c7,bb27120d-9fa3-4f5d-9904-2ec283824437,productivity,8741f009-fe1d-4bdb-a0b0-9ab4a8299d7e,92d43fc7-12ce-4b84-97ab-2cbb2aa0d63a,0.4200,IDR,f03871f8-4f3f-4fd0-b9a4-3a9e59fd4137,2026-07-29T04:55:37.700Z
66cb84a6-6b05-4c1f-81f1-cb2071cd242e,78706a32-d690-4f70-b93f-effa71a93e63,price_book,8741f009-fe1d-4bdb-a0b0-9ab4a8299d7e,,175000.0000,IDR,362c02fa-41b3-4005-abbc-1f22dc0c68f7,2026-07-29T04:55:38.602Z
28070203-0fc8-4c4b-bd19-f0c45ba1c0c9,9b6fa6a2-79ba-48b5-8f86-9991a9a7904a,productivity,8741f009-fe1d-4bdb-a0b0-9ab4a8299d7e,cebbbc0c-6c6c-4a23-b667-cbaf0957ed2b,0.4200,IDR,,2026-07-29T04:55:39.547Z
0a564e59-5988-4600-a286-c44fb9213e7d,c724a928-548b-4b1f-851b-dad47138ab79,productivity,cc8d296c-1ed9-49a5-8909-f9c3bb8dbc01,5e1dd9d1-6c68-422f-815e-68ebb641648c,0.4200,IDR,,2026-07-29T05:00:00.685Z
762714eb-5f48-4d87-aeea-942e22a45e44,ba36f7d7-04ce-4af3-8dce-8ebd2098dd21,productivity,cc8d296c-1ed9-49a5-8909-f9c3bb8dbc01,5e1dd9d1-6c68-422f-815e-68ebb641648c,0.4200,IDR,c2844abb-49d7-46d3-a2ac-92235fe5931b,2026-07-29T05:00:02.827Z
6a3691d7-e194-46a4-80ff-14fc40f899a7,4b2add94-38b8-4eb1-bea2-8db06905a79d,productivity,cc8d296c-1ed9-49a5-8909-f9c3bb8dbc01,348229bf-742a-4519-ba0b-3f8b74823446,0.4200,IDR,401ca860-911d-4dac-9fbe-68d897dde7cc,2026-07-29T05:00:03.962Z
73ca229a-bd5a-4de2-9818-5dd5eadade84,504499ac-6ed9-47ba-b650-7afee1fed44d,price_book,cc8d296c-1ed9-49a5-8909-f9c3bb8dbc01,,175000.0000,IDR,b54c5674-a37c-47d4-8831-48c6e054880e,2026-07-29T05:00:04.895Z
6129259f-44a0-4380-9a06-fbd1acb5d36a,010ea6d0-dfcd-440f-8a58-3cda992b4c7c,productivity,cc8d296c-1ed9-49a5-8909-f9c3bb8dbc01,5e1dd9d1-6c68-422f-815e-68ebb641648c,0.4200,IDR,,2026-07-29T05:00:05.814Z
7dccae7d-4604-427a-818f-602afe9ecb38,dbd86ecc-2e4c-4c9e-80e1-b4230c62e608,productivity,da6547a2-7d80-4059-8b7f-b89120eb7995,5511e7f2-ebef-4e9a-833a-f307cc2a0662,0.4200,IDR,,2026-07-29T05:04:37.152Z
b6faaf04-a65c-49a6-844e-6903807cd9a5,466cc040-865b-4d2e-b24b-bbffff88ee32,productivity,da6547a2-7d80-4059-8b7f-b89120eb7995,5511e7f2-ebef-4e9a-833a-f307cc2a0662,0.4200,IDR,be53012d-ddc0-4e22-bb22-e3b9a40238fe,2026-07-29T05:04:37.832Z
61204c4d-329d-4e22-bd1b-a88be3cc480f,3341b45d-6607-43f4-8635-1160d17202aa,productivity,da6547a2-7d80-4059-8b7f-b89120eb7995,00a21d12-2313-4b8c-a69c-30d7f7b31adc,0.4200,IDR,87c60ce4-8656-43df-9153-9970ee9185dc,2026-07-29T05:04:38.751Z
ec759e00-fcd4-4b52-acf1-857fa7ed0407,e5a47880-dc97-49f7-9ede-ed4538d852f2,price_book,da6547a2-7d80-4059-8b7f-b89120eb7995,,175000.0000,IDR,14df1359-c9eb-4488-bbab-4aca7d28af2d,2026-07-29T05:04:39.638Z
26a59768-5c7c-4dc6-91a9-704dee2f0a87,ac6958a9-58fd-4e55-82b0-4a6bb20b0e6e,productivity,da6547a2-7d80-4059-8b7f-b89120eb7995,5511e7f2-ebef-4e9a-833a-f307cc2a0662,0.4200,IDR,,2026-07-29T05:04:40.401Z
4ad0678e-3a01-4b76-a6f7-d6824326f497,bb55abcd-a30a-4e41-8252-1aa930e0c268,productivity,1034401d-17fa-4540-8ae4-a474d1863804,160e9c07-62eb-4a92-857d-250a72348f55,0.4200,IDR,,2026-07-29T05:08:35.596Z
