id,code,name,description,category,status,deactivated_at,created_at,created_by,updated_at,updated_by,unit_code
ec573f80-941d-4e57-8f3e-9c8a19d94ceb,AHSP-R0285,Gypsum Board (122 cm x  244 cm x  12 mm),,material,active,,2026-07-26T19:43:51.938Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:51.938Z,,buah
55cdcc61-cc8c-4b7a-8c70-5479bf165e20,AHSP-R0286,Rockwool tebal 50 mm,,material,active,,2026-07-26T19:43:51.983Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:51.983Z,,kg
b9faa738-42b9-4e5b-9db8-9057b92986c9,AHSP-R0287,Paku sekrup,,material,active,,2026-07-26T19:43:52.028Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.028Z,,m3
6e0cd02f-c739-46e6-9839-52ac9a90af99,AHSP-R0288,Compound gypsum,,material,active,,2026-07-26T19:43:52.073Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.073Z,,kg
aa48377a-cb1b-4627-81c5-11fc3cab2d47,AHSP-R0289,Rockwool Akustik,,material,active,,2026-07-26T19:43:52.118Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.118Z,,m2
e1ef77b3-877f-4805-bbb8-482dedc4a778,AHSP-R0290,Kawat Strimin,,material,active,,2026-07-26T19:43:52.164Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.164Z,,m2
11547f09-f3a6-4153-8adf-6c17da73391d,AHSP-R0291,Serbuk batu granit,,material,active,,2026-07-26T19:43:52.209Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.209Z,,kg
7c7f10b1-99ab-4866-972f-882374755c4c,AHSP-R0292,Serbuk batu traso,,material,active,,2026-07-26T19:43:52.255Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.255Z,,kg
6e3b0959-46af-4a58-a0ec-0a4566a5433c,AHSP-R0293,Mortar Skimcoat,,material,active,,2026-07-26T19:43:52.300Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.300Z,,kg
0cf6596e-0089-4edc-8f8e-0c7e662ee99c,AHSP-R0294,Soda api,,material,active,,2026-07-26T19:43:52.344Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.344Z,,kg
c3bbb587-219f-4fbc-9767-176a2fa97b54,AHSP-R0295,Sabun,,material,active,,2026-07-26T19:43:52.389Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.389Z,,kg
3ac3a38d-63fd-4901-b036-c8da8206515c,AHSP-R0296,Cairan perontok karat,,material,active,,2026-07-26T19:43:52.434Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.434Z,,kg
24f49770-8064-4044-86d8-8dde4f041812,AHSP-R0297,Meni kayu,,material,active,,2026-07-26T19:43:52.478Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.478Z,,kg
016be463-742d-4f25-81e5-990311ead658,AHSP-R0298,Plamir kayu,,material,active,,2026-07-26T19:43:52.523Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.523Z,,kg
a3ebbbbe-8aec-490e-87ea-c36148b762db,AHSP-R0299,Cat dasar (cat kayu),,material,active,,2026-07-26T19:43:52.568Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.568Z,,kg
9dcc3ffb-b0a3-4c65-ab7c-3f0483f44968,AHSP-R0300,Cat penutup (cat kayu),,material,active,,2026-07-26T19:43:52.613Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.613Z,,kg
e0436b26-f9ac-4e0d-b617-3dcda44b2298,AHSP-R0301,Kuas 3 inch,,material,active,,2026-07-26T19:43:52.658Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.658Z,,buah
e6adc837-fd05-4108-9c36-a520d1d63ac3,AHSP-R0302,Pengencer cat kayu/besi,,material,active,,2026-07-26T19:43:52.703Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.703Z,,kg
614493da-1c8c-4aa8-8f8a-1e666be0d12b,AHSP-R0303,Amplas,,material,active,,2026-07-26T19:43:52.748Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.748Z,,lembar
16ed840d-a387-4c54-a594-85432ecdadfb,AHSP-R0304,Teak oil,,material,active,,2026-07-26T19:43:52.793Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.793Z,,liter
e8844170-a20d-430f-a407-a418b5043ea4,AHSP-R0305,Pelitur,,material,active,,2026-07-26T19:43:52.838Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.838Z,,liter
584e872c-3c68-46ad-8e61-313b378584eb,AHSP-R0306,Pelitur jadi,,material,active,,2026-07-26T19:43:52.883Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.883Z,,liter
e2212d5a-c91c-4926-ac91-f0cf03a17456,AHSP-R0307,Residu,,material,active,,2026-07-26T19:43:52.927Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.927Z,,liter
aa54f8d6-070c-4d2c-876e-9d133027cd0d,AHSP-R0308,Vernis,,material,active,,2026-07-26T19:43:52.972Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:52.972Z,,liter
766ecad8-4ef1-4ad9-8446-06b19596e106,AHSP-R0309,Dempul,,material,active,,2026-07-26T19:43:53.017Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.017Z,,kg
43cd3464-6767-4a02-b2ab-0cf65f899709,AHSP-R0310,Cat dasar (cat tembok interior),,material,active,,2026-07-26T19:43:53.062Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.062Z,,kg
87fa9013-976a-4e5e-b091-025e02ebcd3a,AHSP-R0311,Cat penutup (cat tembok interior),,material,active,,2026-07-26T19:43:53.106Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.106Z,,kg
abc10fd8-0a4a-4f42-a720-21ff1802f04d,AHSP-R0312,Cat dasar (cat tembok eksterior),,material,active,,2026-07-26T19:43:53.152Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.152Z,,kg
4763af8b-e1e2-4324-b988-e82464e907ba,AHSP-R0313,Cat penutup (cat tembok eksterior),,material,active,,2026-07-26T19:43:53.197Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.197Z,,kg
5dc41e65-9440-4322-99be-510db2789685,AHSP-R0314,Kapur padam,,material,active,,2026-07-26T19:43:53.243Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.243Z,,kg
133ac86d-171c-4773-aff6-b9b9e35e33d4,AHSP-R0315,Alang-alang,,material,active,,2026-07-26T19:43:53.287Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.287Z,,ikat
e58ded30-6c28-4c80-94eb-d29aa6c5f701,AHSP-R0316,Cat dasar (cat besi),,material,active,,2026-07-26T19:43:53.332Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.332Z,,kg
2d4aaf0c-29ea-412b-9031-0e0271a3ee05,AHSP-R0317,Pengencer cat kayu/besi,,material,active,,2026-07-26T19:43:53.377Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.377Z,,liter
d42a972a-c8aa-4b2c-b83c-25020b825d09,AHSP-R0318,Cat antara (cat besi),,material,active,,2026-07-26T19:43:53.421Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.421Z,,kg
ebcd0e3c-75c4-480f-83d8-b0434aaad4af,AHSP-R0319,Cat penutup (cat besi),,material,active,,2026-07-26T19:43:53.466Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.466Z,,kg
dedb3bcb-b97b-4cf0-a713-4cabade15512,AHSP-R0320,Meni besi,,material,active,,2026-07-26T19:43:53.512Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.512Z,,kg
c1cb0dca-b60c-4a68-bd25-3ed4ca26fa2e,AHSP-R0321,Perancah kayu,,material,active,,2026-07-26T19:43:53.557Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.557Z,,m3
3cb44e5b-a997-42a8-ac37-d9360b622109,AHSP-R0322,Cat Dasar Plafond,,material,active,,2026-07-26T19:43:53.601Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.601Z,,kg
3bc24958-d8cb-4805-991b-1686a5e5b27d,AHSP-R0323,Cat Plafond Eksterior,,material,active,,2026-07-26T19:43:53.646Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.646Z,,kg
076cfa5d-d200-47f0-8101-dea6b9166313,AHSP-R0324,Cat epoxy,,material,active,,2026-07-26T19:43:53.691Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.691Z,,kg
5daf8032-b5b9-4f73-b18d-1ec0d312b1e3,AHSP-R0325,Wood filler,,material,active,,2026-07-26T19:43:53.736Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.736Z,,kg
c89a5eb3-dee6-4601-a4c5-0d63a28cd99b,AHSP-R0326,Woodstain,,material,active,,2026-07-26T19:43:53.781Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.781Z,,kg
11a443e3-024b-4bdd-8a7e-040d60825de7,AHSP-R0327,Sanding,,material,active,,2026-07-26T19:43:53.826Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.826Z,,kg
6b7b1796-6bac-4f7b-b5b1-fd513bed3b6f,AHSP-R0328,Melamic,,material,active,,2026-07-26T19:43:53.871Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.871Z,,kg
035cdbf2-9134-4706-bf97-86f6bbc96ab1,AHSP-R0329,Thinner,,material,active,,2026-07-26T19:43:53.917Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.917Z,,liter
bd3fa81d-8c12-4fcf-bad5-f4c11f83b220,AHSP-R0330,Ubin PC abu-abu 20x20 cm,,material,active,,2026-07-26T19:43:53.961Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:53.961Z,,buah
cd20f48e-9404-4489-81bc-1f48b250fc75,AHSP-R0331,Ubin PC abu-abu 30x30 cm,,material,active,,2026-07-26T19:43:54.006Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.006Z,,buah
5749c490-5940-4fbc-858a-1f7fef8bc458,AHSP-R0332,Ubin PC abu-abu 40x40 cm,,material,active,,2026-07-26T19:43:54.051Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.051Z,,buah
125b7860-8a53-4425-af5e-2c2fb555c4b0,AHSP-R0333,Ubin PC abu-abu 60x60 cm,,material,active,,2026-07-26T19:43:54.096Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.096Z,,buah
d9c2dac0-12bd-495f-86ca-f7fb45f6b9ef,AHSP-R0334,Plint ubin PC abu-abu uk. 10-15x20 cm,,material,active,,2026-07-26T19:43:54.141Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.141Z,,buah
a5fef130-b6a3-41d0-9d17-681ba957f3ef,AHSP-R0335,Plint ubin PC abu-abu uk. 10-15x30 cm,,material,active,,2026-07-26T19:43:54.186Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.186Z,,buah
4b6e3d87-cabe-4658-af14-3894668d36f5,AHSP-R0336,Plint ubin PC abu-abu uk. 10-15x40 cm,,material,active,,2026-07-26T19:43:54.232Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.232Z,,buah
337265fc-3a60-4a44-b67f-6b5a2c39e594,AHSP-R0337,Plint ubin PC abu-abu uk. 10-15x60 cm,,material,active,,2026-07-26T19:43:54.277Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.277Z,,buah
3d56e0ea-e390-40e1-83f9-013f7c93858b,AHSP-R0338,Ubin warna 20x20 cm,,material,active,,2026-07-26T19:43:54.322Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.322Z,,buah
e87f5666-c70d-4dce-9d38-d148a63aa81e,AHSP-R0339,Ubin warna 30x30 cm,,material,active,,2026-07-26T19:43:54.367Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.367Z,,buah
1943a22a-b2fe-4dca-8dde-ace57bf142a1,AHSP-R0340,Ubin warna 40x40 cm,,material,active,,2026-07-26T19:43:54.412Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.412Z,,buah
2c7e45ac-9354-4a73-9ec1-03295793f98d,AHSP-R0341,Ubin warna 60x60 cm,,material,active,,2026-07-26T19:43:54.457Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.457Z,,buah
1241fa59-0a6b-4dcb-89ea-ef2ae847f2d6,AHSP-R0342,Plint ubin warna uk. 10-15x20 cm,,material,active,,2026-07-26T19:43:54.502Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.502Z,,buah
2cdc0a58-5054-4fb5-8a8c-2c1efe26badd,AHSP-R0343,Plint ubin warna uk. 10-15x30 cm,,material,active,,2026-07-26T19:43:54.548Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.548Z,,buah
e7bb2f0a-e934-4991-9147-cd49e4ee2cff,AHSP-R0344,Plint ubin warna uk. 10-15x60 cm,,material,active,,2026-07-26T19:43:54.592Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.592Z,,buah
35e9a358-567a-4833-a995-5984fbc4df9c,AHSP-R0345,Ubin teraso 30x30 cm,,material,active,,2026-07-26T19:43:54.637Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.637Z,,buah
00fe2118-e55f-4df7-b87e-672650464986,AHSP-R0346,Ubin teraso 40x40 cm,,material,active,,2026-07-26T19:43:54.682Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.682Z,,buah
31ba6d30-fa9e-445d-8c21-862b81136ab6,AHSP-R0347,Teraso cor,,material,active,,2026-07-26T19:43:54.727Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.727Z,,m3
60997535-b767-496b-a33e-2057a3205fff,AHSP-R0348,Plint ubin teraso uk. 10-15x30 cm,,material,active,,2026-07-26T19:43:54.772Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.772Z,,buah
f4d1ee57-06bb-4518-94a9-32855b604719,AHSP-R0349,Plint ubin teraso uk. 10-15x40 cm,,material,active,,2026-07-26T19:43:54.816Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.816Z,,buah
58b5664b-c7b2-42a3-b9df-23d6333fdea2,AHSP-R0350,Homogenous tile 30x30 cm,,material,active,,2026-07-26T19:43:54.861Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.861Z,,buah
4b914039-69dd-4011-b3b5-11826d86c299,AHSP-R0351,Homogenous tile 40x40 cm,,material,active,,2026-07-26T19:43:54.906Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.906Z,,buah
ce122d13-40e6-404a-b83b-fcf4facd3d8c,AHSP-R0352,Homogenous tile 60x60 cm,,material,active,,2026-07-26T19:43:54.951Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.951Z,,buah
d7863ba5-4e27-4334-842c-646e866f0f36,AHSP-R0353,Plint homogenous tile uk. 10-15x30 cm,,material,active,,2026-07-26T19:43:54.996Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:54.996Z,,buah
42c2c4f2-62cf-417d-a4ef-8bf765e3980f,AHSP-R0354,Plint homogenous tile uk. 10-15x40 cm,,material,active,,2026-07-26T19:43:55.042Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.042Z,,buah
ae776f3b-546f-4c0c-a58e-a68ad8bf6b22,AHSP-R0355,Plint homogenous tile uk. 10-15x60 cm,,material,active,,2026-07-26T19:43:55.094Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.094Z,,buah
6dacc3de-24d3-4f90-a76f-9d6a0d0b8a2e,AHSP-R0356,Homogenous tile unpolish 30x30 cm,,material,active,,2026-07-26T19:43:55.139Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.139Z,,buah
76272a46-5b22-4d38-869b-b71d8670bdf7,AHSP-R0357,Homogenous tile unpolish 40x40 cm,,material,active,,2026-07-26T19:43:55.183Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.183Z,,buah
14572341-c065-4690-bbf1-553ec567733c,AHSP-R0358,Homogenous tile unpolish 60x60 cm,,material,active,,2026-07-26T19:43:55.228Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.228Z,,buah
3bc99b0d-697c-4555-946a-170b1ad9b929,AHSP-R0359,Plint homogenous tile unpolish uk. 10-15x30 cm,,material,active,,2026-07-26T19:43:55.273Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.273Z,,buah
001186ba-7599-432a-9acc-e33dca61b535,AHSP-R0360,Plint homogenous tile unpolish uk. 10-15x40 cm,,material,active,,2026-07-26T19:43:55.318Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.318Z,,buah
3d962028-53c8-4b23-8143-6b6288778011,AHSP-R0361,Plint homogenous tile unpolish uk. 10-15x60 cm,,material,active,,2026-07-26T19:43:55.363Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.363Z,,buah
e4c31b28-bdc9-43c1-87a1-ff3af6cd5eb0,AHSP-R0362,Ubin granit 30x30 cm,,material,active,,2026-07-26T19:43:55.407Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.407Z,,buah
76bd96f8-4fd3-4385-baf0-444370d8e731,AHSP-R0363,Ubin granit 40x40 cm,,material,active,,2026-07-26T19:43:55.451Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.451Z,,buah
da713ae6-e307-48cb-b51e-4784fd7c931d,AHSP-R0364,Ubin granit 60x60 cm,,material,active,,2026-07-26T19:43:55.496Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.496Z,,buah
90172392-3506-4143-acc3-aa2f7d8e8620,AHSP-R0365,Plint ubin granit uk. 10-15x30 cm,,material,active,,2026-07-26T19:43:55.541Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.541Z,,buah
22261726-abbc-492d-8839-03ac7baaf6db,AHSP-R0366,Plint ubin granit uk. 10-15x40 cm,,material,active,,2026-07-26T19:43:55.586Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.586Z,,buah
0d683054-7a0d-4793-bc05-74272e59a238,AHSP-R0367,Plint ubin granit uk. 10-15x60 cm,,material,active,,2026-07-26T19:43:55.631Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.631Z,,buah
42a9552c-c10c-47db-9c90-34b02ccd630e,AHSP-R0368,Ubin teralux marmer 30x30 cm,,material,active,,2026-07-26T19:43:55.677Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.677Z,,buah
4cd17eda-2cb8-41e3-bac6-c4150bf5b361,AHSP-R0369,Ubin teralux marmer 40x40 cm,,material,active,,2026-07-26T19:43:55.721Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.721Z,,buah
f1709428-61c8-43a1-81a7-df26d27432d1,AHSP-R0370,Ubin teralux marmer 60x60 cm,,material,active,,2026-07-26T19:43:55.766Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.766Z,,buah
bab94d7a-8d0d-4d88-8041-46d9f5b6dd4c,AHSP-R0371,Plint teralux kerang uk. 10-15x30 cm,,material,active,,2026-07-26T19:43:55.811Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.811Z,,buah
59b325bc-6e09-4831-8bbf-346fd5151b3a,AHSP-R0372,Plint teralux kerang uk. 10-15x40 cm,,material,active,,2026-07-26T19:43:55.856Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.856Z,,buah
a64e4311-5978-4b3d-a1ca-8b0552ff0ec1,AHSP-R0373,Plint teralux kerang uk. 10-15x60 cm,,material,active,,2026-07-26T19:43:55.902Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.902Z,,buah
db372c90-d48a-45b8-b2b4-bc2e294a984d,AHSP-R0374,Plint teralux marmer uk. 10-15x30 cm,,material,active,,2026-07-26T19:43:55.946Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.946Z,,buah
4264ea44-fbd1-4fa4-a7a4-4ce8ebf226cb,AHSP-R0375,Plint teralux marmer uk. 10-15x40 cm,,material,active,,2026-07-26T19:43:55.992Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:55.992Z,,buah
48d12c61-2e86-45b8-a1eb-6e39296463ff,AHSP-R0376,Plint teralux marmer uk. 10-15x60 cm,,material,active,,2026-07-26T19:43:56.037Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.037Z,,buah
19d81d95-5716-404b-a6f4-d440c24ae036,AHSP-R0377,Keramik artistik 8x8 cm,,material,active,,2026-07-26T19:43:56.083Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.083Z,,buah
602dd698-f094-4d39-af51-3b9daedc94fc,AHSP-R0378,Keramik artistik 10x10 cm,,material,active,,2026-07-26T19:43:56.128Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.128Z,,buah
048f5efc-ff2a-4277-8f14-46a4ee104094,AHSP-R0379,Keramik artistik 20x20 cm,,material,active,,2026-07-26T19:43:56.174Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.174Z,,buah
c7ab9c75-4c4c-4855-9919-d386a62c79f7,AHSP-R0380,Keramik artistik 30x30 cm,,material,active,,2026-07-26T19:43:56.219Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.219Z,,buah
ef745bd6-b84c-46ad-ac26-837c0e745d30,AHSP-R0381,Keramik artistik 40x40 cm,,material,active,,2026-07-26T19:43:56.264Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.264Z,,buah
07ac05f2-9d3d-4060-8479-64c70d450c0a,AHSP-R0382,Plint internal cove uk. 5x5x20 cm,,material,active,,2026-07-26T19:43:56.310Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.310Z,,buah
0bd0a2b0-02e9-41fb-805e-589255a7abde,AHSP-R0383,Keramik 20x20 cm,,material,active,,2026-07-26T19:43:56.355Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.355Z,,buah
f7e3a1b5-3db7-4529-b03f-802a517d6ad6,AHSP-R0384,Keramik 25x25 cm,,material,active,,2026-07-26T19:43:56.402Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.402Z,,buah
d7ee260b-252d-4a53-8338-bec62c2c64c8,AHSP-R0385,Keramik 25x40 cm,,material,active,,2026-07-26T19:43:56.447Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.447Z,,buah
9d13dec8-1052-41c5-96dd-37e0da46ce33,AHSP-R0386,Keramik 30x30 cm,,material,active,,2026-07-26T19:43:56.494Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.494Z,,buah
8196fb97-8ad0-4047-a78b-aabfa1eadcb4,AHSP-R0387,Keramik 30x60 cm,,material,active,,2026-07-26T19:43:56.539Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.539Z,,buah
05c11b0e-d783-4b81-a7f9-b84a11c6ed7d,AHSP-R0388,Keramik 40x40 cm,,material,active,,2026-07-26T19:43:56.585Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.585Z,,buah
f0f89413-6ba4-4770-9c9b-782a345b23c8,AHSP-R0389,"Keramik Lantai uk. 20 x 20 cm, Unpolished",,material,active,,2026-07-26T19:43:56.630Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.630Z,,buah
f556e905-4f57-48f9-9328-e54af21d346d,AHSP-R0390,"Keramik Lantai uk. 25 x 25 cm, Unpolished",,material,active,,2026-07-26T19:43:56.676Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.676Z,,buah
fcc169f3-55ab-4d81-9a75-40ce74402386,AHSP-R0391,"Keramik Lantai uk. 25 x 40 cm, Unpolished",,material,active,,2026-07-26T19:43:56.721Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.721Z,,buah
29cd0c8e-cbca-4c25-8917-5276fffa123b,AHSP-R0392,"Keramik Lantai uk. 30 x 30 cm, Unpolished",,material,active,,2026-07-26T19:43:56.766Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.766Z,,buah
89c4790c-8520-4597-a5b2-c07bf8721c80,AHSP-R0393,"Keramik Lantai uk. 30 x 60 cm, Unpolished",,material,active,,2026-07-26T19:43:56.811Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.811Z,,buah
378d29a5-7cea-438f-9e44-755ef5753917,AHSP-R0394,"Keramik Lantai uk. 40 x 40 cm, Unpolished",,material,active,,2026-07-26T19:43:56.856Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.856Z,,buah
921ab3cc-5acd-4ece-8f13-b75df033ee53,AHSP-R0395,"Keramik Lantai Variasi uk. 30 x 30 cm, Unpolished",,material,active,,2026-07-26T19:43:56.901Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.901Z,,buah
9affb6de-d2ad-451c-823c-8a51bab1292d,AHSP-R0396,"Keramik Lantai Variasi uk. 40 x 40 cm, Unpolished",,material,active,,2026-07-26T19:43:56.946Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.946Z,,buah
764a31df-8004-4e89-b7a1-93c87e22f0ae,AHSP-R0397,Plint keramik uk. 10-15x20 cm,,material,active,,2026-07-26T19:43:56.991Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:56.991Z,,buah
cd87b1c6-d8d7-44b3-9830-dc8b80569e85,AHSP-R0398,Plint keramik uk. 10-15x30 cm,,material,active,,2026-07-26T19:43:57.036Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:57.036Z,,buah
88eb8f9c-937a-45cf-a154-799151572db8,AHSP-R0399,Plint keramik uk. 10-15x40 cm,,material,active,,2026-07-26T19:43:57.081Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:57.081Z,,buah
de437436-6c30-42c1-8dee-d5165062a349,AHSP-R0400,Plint keramik uk. 10-15x60 cm,,material,active,,2026-07-26T19:43:57.126Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:57.126Z,,buah
5f5e7241-b127-4fa9-8572-389a897ed1ca,AHSP-R0401,Step Nosing Keramik 10x60 cm,,material,active,,2026-07-26T19:43:57.170Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:57.170Z,,buah
64ed92e0-a897-4708-ac73-0c1ce8cb6572,AHSP-R0402,Marmer,,material,active,,2026-07-26T19:43:57.215Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:57.215Z,,buah
144c9fbb-5f42-4868-917e-4aa79995e4d1,AHSP-R0403,Karpet,,material,active,,2026-07-26T19:43:57.260Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:57.260Z,,m2
688691b5-24ec-4fd1-b4be-afd0d09e4e86,AHSP-R0404,Lem Karpet,,material,active,,2026-07-26T19:43:57.305Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:57.305Z,,kg
f6e8f7d6-9963-4760-9a2c-033d3f9488f2,AHSP-R0405,Underlayer karpet,,material,active,,2026-07-26T19:43:57.350Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:57.350Z,,m2
52693995-d24a-454b-94ba-29f73e23fbe3,AHSP-R0406,Parquet kayu solid,,material,active,,2026-07-26T19:43:57.395Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:43:57.395Z,,m2
