id,project_id,name,purpose,status,created_at,created_by,updated_at,updated_by
e8f23784-69db-4f78-9514-1a3988305fb4,4bd0bf2a-c6f8-4a3f-aa79-668ccfb7fadc,[TEST] Skenario,,active,2026-07-29T11:31:23.208Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:31:23.208Z,
05358616-4984-4046-8064-e2fdd07221e7,3b47b47c-ded1-46fa-b479-134093afa7cf,[TEST] Skenario,,active,2026-07-29T07:04:38.272Z,a0000000-0000-0000-0000-000000000001,2026-07-29T07:04:38.272Z,
67f4d99e-3db7-4537-8515-1ccc1822db44,157f7de3-4892-455a-b2e3-22c9139e0dfd,[TEST] Skenario,,active,2026-07-29T04:54:57.299Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:54:57.299Z,
9a9c0688-047a-4bdc-b3f7-ed066bc81b33,0dee8b2f-fd99-48ab-a664-9adfdd084268,[TEST] Skenario,,active,2026-07-29T07:28:34.220Z,a0000000-0000-0000-0000-000000000001,2026-07-29T07:28:34.220Z,
c39f81bc-254c-4c89-b4c2-dfe1b3ba5e0d,d3718558-655a-4641-adaa-cb3b0510b9ff,[TEST] Skenario,,active,2026-07-29T04:59:31.330Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:59:31.330Z,
eb5ce1fd-49bf-4cec-81e9-deb0e750fc82,59766520-5378-44e4-9c4c-4022d406f7d8,[TEST] Skenario,,active,2026-07-29T11:51:33.574Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:51:33.574Z,
181ebe58-790f-4faa-bf27-e2b6620954e3,0d8735cf-27cd-4044-9bc9-8840495d13f9,[TEST] Skenario,,active,2026-07-29T07:49:12.044Z,a0000000-0000-0000-0000-000000000001,2026-07-29T07:49:12.044Z,
3d022b54-c698-4e93-9b70-2a761fa19d1b,72b9b15f-d610-4e95-9ff0-49d013cca9b4,[TEST] Skenario,,active,2026-07-29T08:41:14.496Z,a0000000-0000-0000-0000-000000000001,2026-07-29T08:41:14.496Z,
68e94322-3654-42ed-88e3-60ad1b219a1f,a37f0442-3738-4321-a523-de98b185b3be,[TEST] Skenario,,active,2026-07-29T12:43:59.969Z,a0000000-0000-0000-0000-000000000001,2026-07-29T12:43:59.969Z,
87691d3d-94a8-4bfe-8a47-1b82053d5bff,cc478409-fa7f-47ec-908e-b6384f4af592,[TEST] Skenario,,active,2026-07-29T13:17:31.296Z,a0000000-0000-0000-0000-000000000001,2026-07-29T13:17:31.296Z,
96ca9f04-7ccb-4086-ade4-194baef556b7,2dc2afb2-2237-403f-ba7f-95dbc019b060,[TEST] Skenario,,active,2026-07-29T13:20:53.341Z,a0000000-0000-0000-0000-000000000001,2026-07-29T13:20:53.341Z,
e59fc1e6-e602-4b7f-bfe6-0a82c599e08e,d2225177-c55c-41ae-93c2-43f956a788a6,[TEST] Skenario,,active,2026-07-31T16:04:06.191Z,a0000000-0000-0000-0000-000000000001,2026-07-31T16:04:06.191Z,
d75977bc-a08f-41d3-a184-36ba0c90788d,a3b5c369-f734-4267-a35c-91b0376d4cee,[TEST] Skenario,,active,2026-07-31T17:06:37.325Z,a0000000-0000-0000-0000-000000000001,2026-07-31T17:06:37.325Z,
142c9158-f28b-4b45-b0ce-89faed2efc9d,e5b2d85b-9612-415e-b0bd-3e9076c2a57b,[TEST] Skenario,,active,2026-08-01T14:22:46.633Z,a0000000-0000-0000-0000-000000000001,2026-08-01T14:22:46.633Z,
293f3be1-1874-4af5-8f14-cabf8f62f8b2,e81ead28-aff3-4555-b24d-dc8295193838,[TEST] Skenario,,active,2026-08-01T05:41:05.984Z,a0000000-0000-0000-0000-000000000001,2026-08-01T05:41:05.984Z,
c07cbe55-35a0-4571-a59b-eeb4c6fe7109,e3b1e249-0d34-492b-9739-da406da27728,[TEST] Skenario,,active,2026-07-30T18:10:40.413Z,a0000000-0000-0000-0000-000000000001,2026-07-30T18:10:40.413Z,
ea4bb4d9-b909-4e1d-a55b-2a269e06a186,9607245b-10be-4e38-9389-c68e7528c185,[TEST] Skenario,,active,2026-07-29T15:27:49.234Z,a0000000-0000-0000-0000-000000000001,2026-07-29T15:27:49.234Z,
4b39306c-f83c-4d6f-914b-f343f4d3901c,36549e30-254c-4bbc-80da-b4d310c33afb,[TEST] Skenario,,active,2026-07-31T13:44:03.263Z,a0000000-0000-0000-0000-000000000001,2026-07-31T13:44:03.263Z,
fffb83aa-d4c8-4c20-8d3a-797e5a900b9a,d4e70109-8a2d-4cae-b279-222a6a51260e,[TEST] Skenario,,active,2026-07-31T16:08:07.921Z,a0000000-0000-0000-0000-000000000001,2026-07-31T16:08:07.921Z,
2bb43f17-9bbf-4d07-b203-614795da0a44,4819fdcc-c66a-4f01-aae6-5562d96d6261,[TEST] Skenario,,active,2026-07-29T15:43:33.833Z,a0000000-0000-0000-0000-000000000001,2026-07-29T15:43:33.833Z,
f4b64aa4-2133-47b4-b5f6-f0079b31b10b,6751d9c4-79a5-44d3-997d-5d25c9eced38,[TEST] Skenario,,active,2026-07-31T17:09:36.828Z,a0000000-0000-0000-0000-000000000001,2026-07-31T17:09:36.828Z,
2e8dd71f-6195-4557-865d-898891c78bda,fa9ba7e4-3b2f-45ca-a044-26104ecf9c38,[TEST] Skenario,,active,2026-08-01T08:04:17.379Z,a0000000-0000-0000-0000-000000000001,2026-08-01T08:04:17.379Z,
c6c52122-8bf6-47de-9e36-e6ddd264c64b,77c4bacc-8870-4b89-81e2-8f5a7efb013c,[TEST] Skenario,,active,2026-07-30T18:15:22.631Z,a0000000-0000-0000-0000-000000000001,2026-07-30T18:15:22.631Z,
707c0607-5c0e-4094-9fc8-3ae52472e81e,66e799ba-ac80-41a4-9fa4-016385bf175b,[TEST] Skenario,,active,2026-08-01T05:44:14.053Z,a0000000-0000-0000-0000-000000000001,2026-08-01T05:44:14.053Z,
050877b4-2361-48c0-825a-f23823ad26c9,961f5a12-cf31-4be1-88dc-c6270f5443ca,[TEST] Skenario,,active,2026-07-29T16:24:19.478Z,a0000000-0000-0000-0000-000000000001,2026-07-29T16:24:19.478Z,
a2f8fce5-c3f9-4e94-888a-6dcc53fe95ec,414ef567-9d27-45e1-8960-0becde53c35e,[TEST] Skenario,,active,2026-07-31T14:43:03.963Z,a0000000-0000-0000-0000-000000000001,2026-07-31T14:43:03.963Z,
88cb20bc-fe65-4430-a857-6f95debd707a,9a4f7882-eb8c-460f-bc2c-76ed5d1f6ba0,[TEST] Skenario,,active,2026-07-31T16:16:44.494Z,a0000000-0000-0000-0000-000000000001,2026-07-31T16:16:44.494Z,
29bea51a-8a2e-4007-854b-01d7817d2f70,16addcf7-21cb-4765-888b-3a83c4743ac6,[TEST] Skenario,,active,2026-07-30T19:36:28.641Z,a0000000-0000-0000-0000-000000000001,2026-07-30T19:36:28.641Z,
e0dd6126-46c4-4247-a7bc-732ae857454c,20ce47b4-e0f5-488f-8229-d44fa81d2a76,[TEST] Skenario,,active,2026-07-29T16:52:48.137Z,a0000000-0000-0000-0000-000000000001,2026-07-29T16:52:48.137Z,
f4fa0c7e-de03-4b22-97b2-031f1cda8c9f,9b6ab88b-d6ea-45f1-aed4-3657636b2b4e,[TEST] Skenario,,active,2026-07-31T17:13:33.743Z,a0000000-0000-0000-0000-000000000001,2026-07-31T17:13:33.743Z,
cb75052d-1121-4d6a-ab21-ccc4bc342c10,f6c6b605-ed3d-47f4-97af-8c0129541840,[TEST] Skenario,,active,2026-07-31T14:46:13.357Z,a0000000-0000-0000-0000-000000000001,2026-07-31T14:46:13.357Z,
781ac033-a994-4cce-a8ac-af37a953a2cc,183579b4-4bdd-4eaf-9357-b2e0f94cabe1,[TEST] Skenario,,active,2026-08-01T08:31:26.714Z,a0000000-0000-0000-0000-000000000001,2026-08-01T08:31:26.714Z,
bc24ad26-c361-4641-ae1b-22e7f7a8c9cc,b9b17b22-2113-47e0-bc80-30ebfe410e76,[TEST] Skenario,,active,2026-07-29T18:00:55.874Z,a0000000-0000-0000-0000-000000000001,2026-07-29T18:00:55.874Z,
4fdad88a-78e0-40b6-8dc1-8e839a171122,d2f38f34-294e-4ae6-9600-ba418d0a777a,[TEST] Skenario,,active,2026-08-01T05:47:36.740Z,a0000000-0000-0000-0000-000000000001,2026-08-01T05:47:36.740Z,
3f71aed7-3995-4321-aea3-e54eaa2ff7fe,ab08fa4c-5ccd-4b1e-a128-1555aeb0967d,[TEST] Skenario,,active,2026-07-30T20:06:37.320Z,a0000000-0000-0000-0000-000000000001,2026-07-30T20:06:37.320Z,
d175ca3d-83a4-4b90-b7b6-852d70d12497,34f0757d-1b1d-453d-8ad3-165a56d8ffe3,[TEST] Skenario,,active,2026-07-31T16:19:54.719Z,a0000000-0000-0000-0000-000000000001,2026-07-31T16:19:54.719Z,
649c76e5-698d-4c3d-9fb9-cf7dcdea988f,bf43a6e9-c446-4876-a448-9ba08f49a23e,[TEST] Skenario,,active,2026-07-29T18:35:19.029Z,a0000000-0000-0000-0000-000000000001,2026-07-29T18:35:19.029Z,
f4e8ec82-08a4-4bb7-8a74-386644750a42,e9dfb9d0-3781-4188-98a6-0567a9ec7474,[TEST] Skenario,,active,2026-07-31T17:28:15.412Z,a0000000-0000-0000-0000-000000000001,2026-07-31T17:28:15.412Z,
a6ed50ec-051d-4369-be17-e89f394cabcf,8990ef75-d151-444e-b38d-443bc98881e0,[TEST] Skenario,,active,2026-07-31T14:49:14.796Z,a0000000-0000-0000-0000-000000000001,2026-07-31T14:49:14.796Z,
fbc4490f-1f8a-4085-86da-8a5d9059b99d,c0000000-0000-0000-0000-000000000009,Tes,Uji Coba,active,2026-07-31T05:22:39.365Z,a0000000-0000-0000-0000-000000000001,2026-07-31T05:22:39.365Z,
e6f1b4c9-e050-49fc-85be-edf460bcb36b,c0000000-0000-0000-0000-000000000009,Test 2,Test,active,2026-07-31T05:29:06.730Z,a0000000-0000-0000-0000-000000000001,2026-07-31T05:29:06.730Z,
5c438b38-33c3-49cc-9449-516e18b9437f,c0000000-0000-0000-0000-000000000009,Test Company,UJI,active,2026-07-31T05:30:28.334Z,a0000000-0000-0000-0000-000000000001,2026-07-31T05:30:28.334Z,
b90cb556-b248-4c19-b34d-5fe698268de9,ca585104-eccd-4165-a57e-3106588bd661,[TEST] Skenario,,active,2026-07-31T11:49:22.138Z,a0000000-0000-0000-0000-000000000001,2026-07-31T11:49:22.138Z,
e0caf8d6-e7d9-4999-9271-17910f15fd5b,6f27e89d-797c-4f5b-8a7a-698703021b1f,[TEST] Skenario,,active,2026-08-01T08:35:30.259Z,a0000000-0000-0000-0000-000000000001,2026-08-01T08:35:30.259Z,
54a7721d-f6d8-42b4-97c4-bf665704cf02,0b362878-fded-4bda-a4da-a8c4961cf982,[TEST] Skenario,,active,2026-07-31T16:23:01.832Z,a0000000-0000-0000-0000-000000000001,2026-07-31T16:23:01.832Z,
818ed31b-d962-4eee-847a-e7e33fbe695c,7e9fbf02-f699-49a3-8646-a70ca9e8108e,[TEST] Skenario,,active,2026-08-01T05:50:09.281Z,a0000000-0000-0000-0000-000000000001,2026-08-01T05:50:09.281Z,
0891c733-171c-440a-ae1d-91330c6aefb0,a5997878-adc6-4791-90b9-f2d48d067947,[TEST] Skenario,,active,2026-07-30T16:12:03.441Z,a0000000-0000-0000-0000-000000000001,2026-07-30T16:12:03.441Z,
482f19ca-87e2-429c-842c-728d2f0ac05f,3defb6f9-3610-4edf-8283-76e626b309d8,[TEST] Skenario,,active,2026-07-31T14:52:21.513Z,a0000000-0000-0000-0000-000000000001,2026-07-31T14:52:21.513Z,
96c5592d-450e-4c68-ba64-648d79af2f6e,fd390962-ad57-4860-a5db-cdd6d446f082,[TEST] Skenario,,active,2026-07-31T17:40:51.463Z,a0000000-0000-0000-0000-000000000001,2026-07-31T17:40:51.463Z,
9dee6163-a68c-45d0-be85-95f7f30a6ff7,a5828008-3fd5-43a5-8a9b-2dfa5dc0026c,[TEST] Skenario,,active,2026-07-31T12:17:12.734Z,a0000000-0000-0000-0000-000000000001,2026-07-31T12:17:12.734Z,
0ed2567a-d9c3-4c3b-aff4-3b34db5d3367,9c6288e1-b792-4833-8552-c319d132e855,[TEST] Skenario,,active,2026-07-31T16:26:07.071Z,a0000000-0000-0000-0000-000000000001,2026-07-31T16:26:07.071Z,
d761e2fe-f828-4301-b44a-dc378ba94187,fcb80c5b-ca42-4c8f-9886-c4ea5b912d03,[TEST] Skenario,,active,2026-07-31T15:18:43.457Z,a0000000-0000-0000-0000-000000000001,2026-07-31T15:18:43.457Z,
7a30f01d-0103-4664-95a0-348815de618a,a831f66f-f7e7-443a-9402-6c649ffae693,[TEST] Skenario,,active,2026-08-01T05:53:00.271Z,a0000000-0000-0000-0000-000000000001,2026-08-01T05:53:00.271Z,
08934d83-b653-4f53-8d6b-fbc81d38a42b,5cde238e-b907-43d7-a1b9-6dac57a9e372,[TEST] Skenario,,active,2026-07-31T12:24:11.250Z,a0000000-0000-0000-0000-000000000001,2026-07-31T12:24:11.250Z,
238f8e4b-e166-48fb-9856-ba2822853e63,9ba0a289-d757-4416-9f5f-19353594212f,[TEST] Skenario,,active,2026-08-01T09:18:59.505Z,a0000000-0000-0000-0000-000000000001,2026-08-01T09:18:59.505Z,
45b1e23d-1566-431b-a58d-b39c614a4b3b,a20ed6e9-bfc4-4a1c-b9de-a54dc1ff47a6,[TEST] Skenario,,active,2026-07-31T17:47:44.308Z,a0000000-0000-0000-0000-000000000001,2026-07-31T17:47:44.308Z,
58d9e7aa-8df2-4d55-865b-15d9cbd42c63,6ccbcfb1-3e67-4a2d-afb2-ad418f5a6bb8,[TEST] Skenario,,active,2026-07-31T15:25:21.569Z,a0000000-0000-0000-0000-000000000001,2026-07-31T15:25:21.569Z,
975d8d20-2ed9-4fc3-afb3-9e9bba9edea8,6e6c7109-71e3-4f32-baf6-7183cca9ab49,[TEST] Skenario,,active,2026-07-31T12:46:56.789Z,a0000000-0000-0000-0000-000000000001,2026-07-31T12:46:56.789Z,
61fab41f-3b11-48ab-a678-a38fdfeeea6c,f3614551-b811-43c7-bad5-eee76ab94d8c,[TEST] Skenario,,active,2026-07-31T16:39:01.408Z,a0000000-0000-0000-0000-000000000001,2026-07-31T16:39:01.408Z,
51994429-031d-41b1-9e19-630323f35cfe,93f7dab4-8bf8-41cd-8cd8-5cb765990c50,[TEST] Skenario,,active,2026-08-01T06:06:42.610Z,a0000000-0000-0000-0000-000000000001,2026-08-01T06:06:42.610Z,
dbd390e6-2f1d-4c43-b67e-8e17eaad3c11,fe0aa753-e624-4cf9-883f-3da14173c9de,[TEST] Skenario,,active,2026-08-01T06:09:35.827Z,a0000000-0000-0000-0000-000000000001,2026-08-01T06:09:35.827Z,
45716036-f357-40a4-a9f8-43fb6ecef7f2,16ab2cde-7c61-4d29-8212-8d635942a404,[TEST] Skenario,,active,2026-07-31T17:50:40.727Z,a0000000-0000-0000-0000-000000000001,2026-07-31T17:50:40.727Z,
747f7234-1eeb-4aee-9049-aa581bd7d3ad,92a45273-d58a-415b-ad98-fed110ddd73a,[TEST] Skenario,,active,2026-08-01T09:31:52.725Z,a0000000-0000-0000-0000-000000000001,2026-08-01T09:31:52.725Z,
1ba18c3c-c93e-4c64-ac43-0fae20c6d451,adbac225-1ac8-4ef6-893f-94b2d4996e66,[TEST] Skenario,,active,2026-07-31T16:00:56.497Z,a0000000-0000-0000-0000-000000000001,2026-07-31T16:00:56.497Z,
e91102b4-916a-4d6a-965b-f602668450a1,6dc8ae8b-ee76-4946-84e1-c1248842a995,[TEST] Skenario,,active,2026-07-31T16:47:41.711Z,a0000000-0000-0000-0000-000000000001,2026-07-31T16:47:41.711Z,
b464236c-4590-4d3a-9e66-268a5678e2de,d66b85ee-fb65-4ddd-899e-5812d6876486,[TEST] Skenario,,active,2026-08-01T06:16:25.644Z,a0000000-0000-0000-0000-000000000001,2026-08-01T06:16:25.644Z,
3259650f-e96d-449d-880e-a7989770747f,1ee01fc2-0f7c-4b6e-b7ca-783c505f5230,[TEST] Skenario,,active,2026-08-01T04:25:51.283Z,a0000000-0000-0000-0000-000000000001,2026-08-01T04:25:51.283Z,
425cbf00-012f-41e5-ab64-f4e92165a503,523b9240-297a-4bb5-9d94-9b0014f8633e,[TEST] Skenario,,active,2026-07-31T16:52:44.125Z,a0000000-0000-0000-0000-000000000001,2026-07-31T16:52:44.125Z,
15170f6b-4070-4746-b706-af1b3dcf7659,33e9b593-a6c2-4b62-a440-252db9abb204,[TEST] Skenario,,active,2026-08-01T06:19:48.041Z,a0000000-0000-0000-0000-000000000001,2026-08-01T06:19:48.041Z,
548cbf7a-88b1-40d6-9dae-44e4e5dc0499,b22ed410-dfe5-42e0-9827-9dd900e2818d,[TEST] Skenario,,active,2026-08-01T04:34:02.494Z,a0000000-0000-0000-0000-000000000001,2026-08-01T04:34:02.494Z,
3f02aaaa-4220-4178-9865-c46da104ed74,d7311159-d20e-4ff8-856d-005b0307c75a,[TEST] Skenario,,active,2026-08-01T07:32:25.782Z,a0000000-0000-0000-0000-000000000001,2026-08-01T07:32:25.782Z,
d1fe6199-7b01-4848-9b4b-1e8c1a92eb94,b8c75e31-cecd-4e3b-8af1-a0985f8a822e,[TEST] Skenario,,active,2026-08-01T05:29:28.049Z,a0000000-0000-0000-0000-000000000001,2026-08-01T05:29:28.049Z,
89c780e0-9944-46af-9def-6a5148884421,26c1e08b-92f0-4266-a765-c950000b3b28,[TEST] Skenario,,active,2026-08-01T07:38:43.113Z,a0000000-0000-0000-0000-000000000001,2026-08-01T07:38:43.113Z,
7d58f08f-a6fd-4f97-8810-ca8579c01607,f14083f0-8f7d-4391-9ade-79ac6f752077,[TEST] Skenario,,active,2026-08-01T07:43:04.868Z,a0000000-0000-0000-0000-000000000001,2026-08-01T07:43:04.868Z,
b8acfdad-3492-4cad-844c-cb693542449c,fa065406-9a92-4a1b-8414-8b335cc96187,[TEST] Skenario,,active,2026-08-01T11:42:55.501Z,a0000000-0000-0000-0000-000000000001,2026-08-01T11:42:55.501Z,
a93ee1b7-4206-4f85-bdb4-5f02a6a6ed1d,88dba2b3-be60-4f07-a923-8f0faf966ffc,[TEST] Skenario,,active,2026-08-01T09:41:13.460Z,a0000000-0000-0000-0000-000000000001,2026-08-01T09:41:13.460Z,
fc8e54bd-5940-410f-928f-96c470a530ed,d7eb7b80-fee8-49af-a0ce-c825acb68d48,[TEST] Skenario,,active,2026-08-01T16:09:25.255Z,a0000000-0000-0000-0000-000000000001,2026-08-01T16:09:25.255Z,
2f9892c0-7935-45ad-8486-c79aa9cc6ea3,5ff0bc65-9781-479c-8c49-03df7e8825c5,[TEST] Skenario,,active,2026-08-01T09:59:43.227Z,a0000000-0000-0000-0000-000000000001,2026-08-01T09:59:43.227Z,
bd73f86f-5df6-41ae-abe2-f0bfb623e5ee,e6b45c8e-5b94-40e6-a8f0-8d827b0f1a12,[TEST] Skenario,,active,2026-08-01T12:08:51.440Z,a0000000-0000-0000-0000-000000000001,2026-08-01T12:08:51.440Z,
6392bfde-c29e-4af6-96cb-6f82174c9961,c8d45994-3c54-4f75-8e85-6850704ac67c,[TEST] Skenario,,active,2026-08-01T10:57:11.808Z,a0000000-0000-0000-0000-000000000001,2026-08-01T10:57:11.808Z,
d87f7cf8-6f36-4a0e-80da-11afb3c3c992,a917627a-d886-4573-ac34-ea059a5f1765,[TEST] Skenario,,active,2026-08-01T12:29:36.057Z,a0000000-0000-0000-0000-000000000001,2026-08-01T12:29:36.057Z,
cc9d9546-3af4-4ea1-be68-a7590ba03e5c,f55b435a-a6d3-4399-a37e-0cf750156dde,[TEST] Skenario,,active,2026-08-01T16:16:13.055Z,a0000000-0000-0000-0000-000000000001,2026-08-01T16:16:13.055Z,
ede2f29a-d1eb-4ffa-b796-4d4ac224e3b1,20be0bdd-d6f5-406a-a901-06611c782d3e,[TEST] Skenario,,active,2026-08-01T11:10:48.141Z,a0000000-0000-0000-0000-000000000001,2026-08-01T11:10:48.141Z,
3641418e-bda8-4c7b-888b-3b7c4cff3f94,05357856-68b0-4404-a1de-820c51bcf30e,[TEST] Skenario,,active,2026-08-01T12:35:05.487Z,a0000000-0000-0000-0000-000000000001,2026-08-01T12:35:05.487Z,
4841a64e-084e-437a-837a-57ac74eb8fa6,15f4b9cf-ed3d-4942-a7ef-8d645353853c,[TEST] Skenario,,active,2026-08-01T16:22:56.089Z,a0000000-0000-0000-0000-000000000001,2026-08-01T16:22:56.089Z,
f7398f0a-e73f-473c-bb0d-8eabaf914635,f099bdf3-883c-46b3-ad6e-9ba92bca8de5,[TEST] Skenario,,active,2026-08-01T12:38:22.391Z,a0000000-0000-0000-0000-000000000001,2026-08-01T12:38:22.391Z,
4c86b8ce-92ab-4c70-851e-9e1d51c465f2,17c4d802-fe04-4c2d-aa61-0067ea1341b3,[TEST] Skenario,,active,2026-08-01T16:29:40.164Z,a0000000-0000-0000-0000-000000000001,2026-08-01T16:29:40.164Z,
2787c260-ed9d-4cc1-a36b-5cc055a12d15,7ab0aee8-55f0-4aeb-8fd1-be9f11dca83d,[TEST] Skenario,,active,2026-08-01T12:41:32.067Z,a0000000-0000-0000-0000-000000000001,2026-08-01T12:41:32.067Z,
f3f3fa91-5b7e-4290-b213-024cb7ffa816,50b546ca-40ec-4bfc-857e-0cfbad68018d,[TEST] Skenario,,active,2026-08-01T16:58:52.204Z,a0000000-0000-0000-0000-000000000001,2026-08-01T16:58:52.204Z,
4d585090-8bc9-4001-84bb-0edbf9ae1aa0,bdcac287-03e8-4eb1-853c-3611c6f16004,[TEST] Skenario,,active,2026-08-01T12:58:42.205Z,a0000000-0000-0000-0000-000000000001,2026-08-01T12:58:42.205Z,
4886fe66-3e90-4095-bf75-94694f79d4ee,1d084ac7-02f6-4b30-ab11-47b952d829e0,[TEST] Skenario,,active,2026-08-01T13:02:11.151Z,a0000000-0000-0000-0000-000000000001,2026-08-01T13:02:11.151Z,
e3b8ee5a-f485-4e10-be29-bb9604c9f3bf,0e5840fd-04e8-4643-81b6-df3dc6e57d3c,[TEST] Skenario,,active,2026-08-01T13:15:57.595Z,a0000000-0000-0000-0000-000000000001,2026-08-01T13:15:57.595Z,
5a68621c-1e1e-42d3-bd4c-b8f26416ecb8,81a4ec07-6ca7-44bd-8dbf-135c97f92390,[TEST] Skenario,,active,2026-08-01T14:01:58.394Z,a0000000-0000-0000-0000-000000000001,2026-08-01T14:01:58.394Z,
