id,resource_id,amount,currency,version_number,effective_date,expired_date,location,supplier,confidence_level,status,verified_by,verified_at,created_at,created_by,updated_at,updated_by,company_id
1cf4607a-9cce-4ca0-b496-eaa6980553e8,83ac0605-df5c-41a6-90ef-7cd8cc61a932,2121400.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:17.949Z,2026-07-29T14:40:17.949Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:17.949Z,,
02573edb-646b-481b-98f2-5c26c7fcb801,e99ea32d-2680-410b-a0e0-0284d4499f89,100000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:17.991Z,2026-07-29T14:40:17.991Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:17.991Z,,
79816f3a-00c8-44b5-8a38-744795172c1a,0aca2236-4082-4375-8786-abe944d2f6ce,1.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.033Z,2026-07-29T14:40:18.033Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.033Z,,
964b4622-7494-428b-bca1-639cffbf2670,39469a1f-6de5-4a2a-94d5-6b17da940f80,15800.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.075Z,2026-07-29T14:40:18.075Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.075Z,,
4a79d64c-dc37-4236-84cf-9773527cb517,f6e8f7d6-9963-4760-9a2c-033d3f9488f2,10000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.117Z,2026-07-29T14:40:18.117Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.117Z,,
9131712a-15ba-4726-842e-18097923822c,602dd698-f094-4d39-af51-3b9daedc94fc,1500.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.159Z,2026-07-29T14:40:18.159Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.159Z,,
38fb49ec-4900-407a-b91a-22765ca75b0b,97460abb-cb62-4aea-83f5-9b0bdf42dc22,303600.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.201Z,2026-07-29T14:40:18.201Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.201Z,,
74f6d1bf-91c4-4658-8216-b296bf6dc15b,08060c6d-6b6c-418d-bfd0-e96bcf33f475,7500.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.243Z,2026-07-29T14:40:18.243Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.243Z,,
de672413-7fa0-4ab0-a51d-bc66be56f49f,2a806c1d-e85f-461d-9779-58e5550911c3,4550.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.285Z,2026-07-29T14:40:18.285Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.285Z,,
f834424c-dc97-4e6d-a034-97d0b2c0f2a5,c4e04d61-2419-4956-9750-2c4698786e07,350000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.327Z,2026-07-29T14:40:18.327Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.327Z,,
e5ffb38a-cc32-46e5-82e7-7ca923252c8c,511039b9-9899-4e93-8f22-49e070bee8fe,175000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.369Z,2026-07-29T14:40:18.369Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.369Z,,
5af0ebf0-e349-4463-84b9-a6a5a898295f,98c7d375-5f50-40d9-a74a-a9173c04ca30,55000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.411Z,2026-07-29T14:40:18.411Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.411Z,,
1eb7b317-b5ca-4a83-bb6b-b654627fde5d,9dd63ec5-2148-4801-b2cf-0c590b52b839,100000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.453Z,2026-07-29T14:40:18.453Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.453Z,,
e3be90d9-1816-40d7-a09a-282ec8c0df0f,3eccfc28-936a-479d-9874-fa8cbee6e48d,148500.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.495Z,2026-07-29T14:40:18.495Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.495Z,,
b7f508f0-567e-47de-ba7c-b862fcaf2af6,d64f2783-6108-4628-8aac-83237fd7e18f,300000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.536Z,2026-07-29T14:40:18.536Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.536Z,,
e13cbaa5-a21c-49e7-975b-dbb96c82358e,90eef8a2-4f4d-408c-aa73-3f5e534323d1,1.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.577Z,2026-07-29T14:40:18.577Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.577Z,,
a282885b-c575-4f6e-a90d-0e5b0d27e644,30ec6251-dcc1-4a6b-b22d-eca9cb65d2a0,350000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.619Z,2026-07-29T14:40:18.619Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.619Z,,
28b2c3f5-da7d-4347-9ba6-c221b2d9ebb5,a8a68604-1528-4371-a0ad-418edc890eb7,1200000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.660Z,2026-07-29T14:40:18.660Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.660Z,,
b0d9a6a2-3b14-4a85-bd90-1ad07d3f34f3,f7e3a1b5-3db7-4529-b03f-802a517d6ad6,6000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.703Z,2026-07-29T14:40:18.703Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.703Z,,
aea94d91-7491-473d-bcee-47da090e4d3d,b43ebb62-f986-42ad-a37b-40031d395592,390000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.744Z,2026-07-29T14:40:18.744Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.744Z,,
feeee9ca-0c34-441c-b436-e41776cd2c36,144c9fbb-5f42-4868-917e-4aa79995e4d1,45000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.786Z,2026-07-29T14:40:18.786Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.786Z,,
f004e514-412a-4682-8c9b-ec8ade35eaed,d6afe8e4-4d96-4006-bba1-ebf3ff49aa49,222000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.828Z,2026-07-29T14:40:18.828Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.828Z,,
e177dc8e-5003-4ffc-b086-a64a711e7b20,e6829099-f600-4c5b-9689-6403186773ba,17000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.871Z,2026-07-29T14:40:18.871Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.871Z,,
25f985dd-ccdc-4696-9dab-27a4047fcd5b,973be587-7cf7-44ec-a1de-cd761f1154ad,3500000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.912Z,2026-07-29T14:40:18.912Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.912Z,,
229a7810-ac09-46c6-bda7-c30bb859009d,dd7990bd-32e9-4cb2-b32b-9aa0602f5832,370000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.954Z,2026-07-29T14:40:18.954Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.954Z,,
10589608-1af4-4f16-8a35-3591b0bb9c89,a9c9c657-b9cb-4e28-bb79-a82d9629b457,500000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.997Z,2026-07-29T14:40:18.997Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:18.997Z,,
7aa36f0c-6618-43b3-97d0-e3fcb1586faa,6145a987-90f0-48e8-923c-328a5c811e73,535000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.039Z,2026-07-29T14:40:19.039Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.039Z,,
8ec883a4-bd70-4d1b-97be-ee6806e6f77b,4c20bc79-2f4d-4be5-bae8-a544def2a858,1.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.081Z,2026-07-29T14:40:19.081Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.081Z,,
391eec54-1424-42a2-843c-091d8b9d3708,aa0d1c27-5c5e-4631-af70-00d878aaf962,21000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.124Z,2026-07-29T14:40:19.124Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.124Z,,
81898e0d-69a3-4763-93b5-f9da2f764249,122a3306-4bb4-4f56-9f1f-21384d96c6b1,18950.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.165Z,2026-07-29T14:40:19.165Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.165Z,,
5b7ed81b-2218-4e44-8030-1d84c9954aff,8555b279-e0a9-4613-bcf6-8e0db0f7ab76,170000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.207Z,2026-07-29T14:40:19.207Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.207Z,,
b55be0f1-fd2c-4171-a751-f5dd81e61116,001186ba-7599-432a-9acc-e33dca61b535,9000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.249Z,2026-07-29T14:40:19.249Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.249Z,,
9a19e947-e12f-45d5-9c0a-96472671a642,b310da55-b07c-4107-90c1-4206c023eeaa,113400.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.291Z,2026-07-29T14:40:19.291Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.291Z,,
de61daa1-08e5-4618-8c64-e2eda9989c54,d634eb01-76b9-4aeb-bb8e-340ebd09dc44,18900.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.333Z,2026-07-29T14:40:19.333Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.333Z,,
e5b3c536-907f-47a1-8a9c-d50b0234935c,34229868-7a60-4d92-b595-fae280379f25,340000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.375Z,2026-07-29T14:40:19.375Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.375Z,,
57a47e53-8924-42c9-9d0c-db930feec070,6ddb6d05-4408-4595-9ec7-4f442b18c807,1500000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.417Z,2026-07-29T14:40:19.417Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.417Z,,
d2139f4d-a21e-4d7a-bd8c-9f690140fa24,30631bf3-b416-4881-a22f-baba30954608,4100000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.459Z,2026-07-29T14:40:19.459Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.459Z,,
80d19954-40b9-46a3-9326-541c861b6a4f,8c6c3033-b687-445f-b5b6-7a037da64c7e,57000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.502Z,2026-07-29T14:40:19.502Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.502Z,,
0dd676c0-1f18-4a86-8e18-543390e8f392,fbf9aefd-b90d-449d-ad2d-2f030c4cbfa9,70000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.544Z,2026-07-29T14:40:19.544Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.544Z,,
6affc62a-e5b2-435d-89d5-8cc98bda4757,3584ee9b-85f3-4e57-bbf4-b86175170562,19448.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.586Z,2026-07-29T14:40:19.586Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.586Z,,
e9b6f58f-f7c0-4244-babf-ef2b51ec89be,e4a9c79f-f4cb-4062-b608-709d5bb56d64,12200.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.628Z,2026-07-29T14:40:19.628Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.628Z,,
7ff67a5e-0beb-4ea4-8606-6a47a668332d,3026ee29-cf3a-4441-bd7a-8763a3b5a199,50000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.670Z,2026-07-29T14:40:19.670Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.670Z,,
5780a687-a0cc-4ac1-9bd4-91477c343d41,fcf41881-b2ea-4ed5-a5a2-1356e5c5cded,370000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.712Z,2026-07-29T14:40:19.712Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.712Z,,
cf3a5a2e-5367-4194-b0ec-ce00de4ceb31,5216ac68-c8a3-4875-8470-20883da8eaa5,71250.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.755Z,2026-07-29T14:40:19.755Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.755Z,,
4ab465aa-2741-4618-a585-7bf325d8243b,8edf818d-2c31-45bb-aacd-5a5168b4be06,1.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.797Z,2026-07-29T14:40:19.797Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.797Z,,
ad638565-17ff-404a-a748-a72db772a58b,5835093c-32d9-4ce1-ab29-32a7146c9df5,410200.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.839Z,2026-07-29T14:40:19.839Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.839Z,,
0dd7b83d-edba-4788-b880-92bda4251061,5727460a-47c8-4b30-b731-342ccaed537d,265000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.882Z,2026-07-29T14:40:19.882Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.882Z,,
517ca666-98f0-46e0-bb44-4a94110f7f82,ebe75858-4bca-4a57-a984-2e60d3650f58,150000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.925Z,2026-07-29T14:40:19.925Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.925Z,,
f61ebe19-d03b-4a78-a291-2b629a423581,06587abe-8247-4871-9bef-2fd16a4ab4a8,3500000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.968Z,2026-07-29T14:40:19.968Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:19.968Z,,
11df43a7-0250-4630-ae79-cd864ab5d010,1ae08173-db43-4e6c-a98e-8ae600b381af,8570.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.010Z,2026-07-29T14:40:20.010Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.010Z,,
a55fc849-2e4e-43af-a964-f1d24a955811,fc1dd833-48ea-46c7-ae6d-b8ac65009702,27383.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.052Z,2026-07-29T14:40:20.052Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.052Z,,
12364421-9602-407d-8d2a-715085941a0c,09fee2d3-1b82-4f75-9b17-738faab4dc7f,22000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.094Z,2026-07-29T14:40:20.094Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.094Z,,
1366110b-6b2b-43d7-beb7-822a30267afa,7612d17d-d75b-44f3-ac7e-88c55ab85f6b,232000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.137Z,2026-07-29T14:40:20.137Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.137Z,,
37725182-ab84-4f92-9215-c96cee27f4b6,3523e672-c403-486d-a1e7-ea746c0bd37c,10000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.179Z,2026-07-29T14:40:20.179Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.179Z,,
6502f776-f61e-4f08-bdb2-ca1c6c54fd0d,38a3d900-552f-4203-b969-fa0168992f49,1.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.221Z,2026-07-29T14:40:20.221Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.221Z,,
a97d38d6-840b-4c76-b147-524d44524560,9fc97377-5470-4d5b-af91-e2aea703bff9,7500.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.263Z,2026-07-29T14:40:20.263Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.263Z,,
a71704b0-537d-44ee-af53-b38c99ba2c79,1bcfa6eb-0f28-4cab-8cd2-3a4ac234c2ab,25000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.305Z,2026-07-29T14:40:20.305Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.305Z,,
8f3ec443-b4f3-4c99-9eb8-241faaf42cfb,70ab4938-461c-4968-842e-4a8e6a0f6cd7,24700.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.347Z,2026-07-29T14:40:20.347Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.347Z,,
631971ff-fef9-4bf0-97cc-04aaf2f6865a,a0a2c66a-b992-4f31-8044-562dff1597c7,148960.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.389Z,2026-07-29T14:40:20.389Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.389Z,,
0ff10593-95dd-4786-b78d-ba06a30ea170,3054837e-36d6-4bf8-981c-44b12f26972c,9000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.431Z,2026-07-29T14:40:20.431Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.431Z,,
a2078e9b-4e43-4c0a-94e5-946815510500,e0d1679c-e743-40b6-b371-6ee8ef87d604,97000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.473Z,2026-07-29T14:40:20.473Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.473Z,,
bdea05fd-7eac-4159-ab9f-7f89a9564213,5cadd23e-cb58-480a-8f43-a01908534339,70200.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.515Z,2026-07-29T14:40:20.515Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.515Z,,
b7c22e36-89e2-4b65-9e41-7f0f4b3a5e2e,d7f1db75-46d9-4392-bc30-f12fc4502d26,190000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.556Z,2026-07-29T14:40:20.556Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.556Z,,
1c9afb5b-2550-408b-9219-5f1747691ee8,85be8ef9-d6c6-42ec-ab2f-ebc4232bb11b,2000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.599Z,2026-07-29T14:40:20.599Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.599Z,,
9147353a-eefe-41f0-bb57-4afb692e74b4,34822f91-3cf7-4dbe-b84d-66d498b8d1e4,1.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.641Z,2026-07-29T14:40:20.641Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.641Z,,
9c33534b-33e8-4067-8b38-08bd9261b6ea,048a6fbd-9087-44d6-936f-8647698e0063,1.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.683Z,2026-07-29T14:40:20.683Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.683Z,,
d6b15663-8a94-4e4c-9638-33101f5c89bd,f2065693-dd3e-498e-8ee1-c5446b6ace1d,189900.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.725Z,2026-07-29T14:40:20.725Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.725Z,,
e21c2188-8a30-4e54-886a-85b5d803bdb6,76f946e7-2b6e-4e1b-8128-831c22d56d40,9000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.767Z,2026-07-29T14:40:20.767Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.767Z,,
8bfb379a-8880-4751-a087-e56897b797a8,573a27d6-c071-4f7f-bfbb-aa179c23d56d,11950000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.809Z,2026-07-29T14:40:20.809Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.809Z,,
f7122426-58a6-4261-8131-2b1f274c0efc,e9c5af54-262c-419c-868e-593e14e0a5b8,67900.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.850Z,2026-07-29T14:40:20.850Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.850Z,,
fbb2db3c-2baf-472a-96bb-08a17ae95aaa,708ff2dc-5cc9-4e91-a3fb-2bcc607f5e25,380000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.892Z,2026-07-29T14:40:20.892Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.892Z,,
2d99d873-c98b-4e4a-a497-695ed8b46cd7,29df20b1-0652-43ab-9173-f7c3dfed2e57,1900000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.934Z,2026-07-29T14:40:20.934Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.934Z,,
47f38f07-8642-4d57-aa36-f8973c3dcb00,9a3c18cb-3042-40a3-8e8d-d5bea99f6f01,1.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.976Z,2026-07-29T14:40:20.976Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:20.976Z,,
3ff462cc-51ab-4095-8e75-c20d1f1311d9,b84e4e98-db5f-4771-9791-fd7a8516c946,42000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:21.018Z,2026-07-29T14:40:21.018Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:21.018Z,,
08336fae-6530-4eb3-b575-ccc710315346,9f404da0-8820-4812-b155-85b3a2360540,6900000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:21.059Z,2026-07-29T14:40:21.059Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:21.059Z,,
13c77ecc-b3f1-4c22-96aa-b2486348963b,382d689b-eae8-4008-8dbb-1471efeea253,425000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:21.101Z,2026-07-29T14:40:21.101Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:21.101Z,,
b6509e04-20f1-4c6a-8acb-70a3745a3caf,5e412e5e-59c3-42b2-9e75-3f42c3ed1718,140000.00,IDR,1,2025-12-31T17:00:00.000Z,,,,medium,active,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:21.144Z,2026-07-29T14:40:21.144Z,a0000000-0000-0000-0000-000000000001,2026-07-29T14:40:21.144Z,,
