id,scenario_id,version_number,total_amount,status,approved_by,approved_at,frozen_at,created_at,created_by,updated_at,updated_by,edition_id
1d25f908-437b-4c20-b5e7-44e984d8d62a,f05f3fcd-7397-4efc-ac8b-3da01884287d,3,0.00,draft,,,,2026-07-25T20:48:08.681Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:48:08.681Z,,
dfedfd8b-8dd8-4973-aaa6-7bedb3fa5ce0,f05f3fcd-7397-4efc-ac8b-3da01884287d,4,5000000.00,under_review,,,,2026-07-25T20:48:10.415Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:48:12.103Z,a0000000-0000-0000-0000-000000000001,
4f8009c9-7e45-44d0-8c0e-864235bcb6fd,f05f3fcd-7397-4efc-ac8b-3da01884287d,5,0.00,draft,,,,2026-07-25T20:48:12.484Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:48:12.484Z,,
0708678b-160a-44fb-a937-e506f26eff92,f05f3fcd-7397-4efc-ac8b-3da01884287d,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-25T20:48:18.529Z,,2026-07-25T20:48:13.869Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:48:18.529Z,a0000000-0000-0000-0000-000000000001,
944a7ed3-83b7-4e13-b576-18ba81cc5b90,f05f3fcd-7397-4efc-ac8b-3da01884287d,7,5000000.00,under_review,,,,2026-07-25T20:48:18.893Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:48:20.099Z,a0000000-0000-0000-0000-000000000001,
8fc68539-841e-46c9-8957-b240b446669a,f05f3fcd-7397-4efc-ac8b-3da01884287d,8,5000000.00,draft,,,,2026-07-25T20:48:21.101Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:48:21.101Z,,
8a26d03c-b797-4728-8c13-7917eabdf335,8b31b362-c89e-4382-b99a-7ec061296f95,1,0.00,draft,,,,2026-07-28T19:23:21.847Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:23:21.847Z,,
f58a386d-48db-4e51-a79c-0b61b57bded5,f05f3fcd-7397-4efc-ac8b-3da01884287d,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-25T20:48:27.587Z,,2026-07-25T20:48:22.652Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:48:27.587Z,a0000000-0000-0000-0000-000000000001,
7502be66-368e-4012-bb37-fd6aad445d87,8b31b362-c89e-4382-b99a-7ec061296f95,2,12000000.00,draft,,,,2026-07-28T19:23:22.207Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:23:22.207Z,,
d7a03859-2f6e-47a0-8cf1-1c0c5745d445,8b31b362-c89e-4382-b99a-7ec061296f95,3,0.00,draft,,,,2026-07-28T19:23:22.371Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:23:22.371Z,,
f9409606-1963-46bf-a4f8-b4f188fd245c,f05f3fcd-7397-4efc-ac8b-3da01884287d,10,5000000.00,draft,,,,2026-07-25T20:48:28.129Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:48:30.722Z,a0000000-0000-0000-0000-000000000001,
5feaf665-552b-4ccc-aac9-9a530b06cd8d,062fed0c-1368-4656-a845-101eca0d4f1e,1,0.00,draft,,,,2026-07-28T20:53:14.158Z,a0000000-0000-0000-0000-000000000001,2026-07-28T20:53:14.158Z,,
13ccb46e-90af-4184-949a-01c1e47060b6,8b31b362-c89e-4382-b99a-7ec061296f95,4,5000000.00,under_review,,,,2026-07-28T19:23:22.630Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:23:22.879Z,a0000000-0000-0000-0000-000000000001,
cd807af6-89cb-4bb7-b82c-742b3f49cc14,f05f3fcd-7397-4efc-ac8b-3da01884287d,11,5000000.00,draft,,,,2026-07-25T20:48:31.276Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:48:34.504Z,a0000000-0000-0000-0000-000000000001,
ccc071c2-1f66-4be7-8c54-0197ab266969,20c55afb-23e6-45ba-86dc-307e94bee02a,1,0.00,draft,,,,2026-07-25T20:56:11.798Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:56:11.798Z,,
5357de13-b003-413a-ba38-a18d958327b6,20c55afb-23e6-45ba-86dc-307e94bee02a,2,12000000.00,draft,,,,2026-07-25T20:56:14.123Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:56:14.123Z,,
2c86a108-cf19-4762-80d4-0a1972c4ed18,20c55afb-23e6-45ba-86dc-307e94bee02a,3,0.00,draft,,,,2026-07-25T20:56:14.977Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:56:14.977Z,,
d7a78ecf-c830-46fd-9382-ddf81de13933,8b31b362-c89e-4382-b99a-7ec061296f95,5,0.00,draft,,,,2026-07-28T19:23:22.928Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:23:22.928Z,,
9fa4c5af-0d8f-42f3-ab25-0e25e6d15885,20c55afb-23e6-45ba-86dc-307e94bee02a,4,5000000.00,under_review,,,,2026-07-25T20:56:16.251Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:56:17.504Z,a0000000-0000-0000-0000-000000000001,
bcf90cf8-227d-4b44-8598-73e2c1d4de55,20c55afb-23e6-45ba-86dc-307e94bee02a,5,0.00,draft,,,,2026-07-25T20:56:17.887Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:56:17.887Z,,
7e0c9dea-cc2d-4b6f-9aa4-6fb02f5bbc56,062fed0c-1368-4656-a845-101eca0d4f1e,2,12000000.00,draft,,,,2026-07-28T20:53:15.132Z,a0000000-0000-0000-0000-000000000001,2026-07-28T20:53:15.132Z,,
56d3425f-1a48-40c8-b91a-ea7a974bfa0d,062fed0c-1368-4656-a845-101eca0d4f1e,3,0.00,draft,,,,2026-07-28T20:53:15.349Z,a0000000-0000-0000-0000-000000000001,2026-07-28T20:53:15.349Z,,
cb204526-57dd-4eff-ab1d-930d1fc0b402,20c55afb-23e6-45ba-86dc-307e94bee02a,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-25T20:56:22.635Z,,2026-07-25T20:56:19.345Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:56:22.635Z,a0000000-0000-0000-0000-000000000001,
c2b879b4-3c9b-41d0-b547-614e61043a4a,8b31b362-c89e-4382-b99a-7ec061296f95,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-28T19:23:23.813Z,,2026-07-28T19:23:23.120Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:23:23.813Z,a0000000-0000-0000-0000-000000000001,
667c2044-c5f7-4fb4-8c29-3c5dc9bd0d57,20c55afb-23e6-45ba-86dc-307e94bee02a,7,5000000.00,under_review,,,,2026-07-25T20:56:23.013Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:56:24.266Z,a0000000-0000-0000-0000-000000000001,
ef574e42-e226-4b6b-bb56-b22438b51e13,20c55afb-23e6-45ba-86dc-307e94bee02a,8,5000000.00,draft,,,,2026-07-25T20:56:25.289Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:56:25.289Z,,
883da500-7c1c-48e2-84b7-9964f4d3a852,8b31b362-c89e-4382-b99a-7ec061296f95,7,5000000.00,under_review,,,,2026-07-28T19:23:23.860Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:23:24.091Z,a0000000-0000-0000-0000-000000000001,
46045264-257a-4eb9-8124-02edc4caf829,20c55afb-23e6-45ba-86dc-307e94bee02a,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-25T20:56:32.121Z,,2026-07-25T20:56:26.929Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:56:32.121Z,a0000000-0000-0000-0000-000000000001,
6e0e8eb1-fc99-4aae-80ae-c71dca3f1bf0,8b31b362-c89e-4382-b99a-7ec061296f95,8,5000000.00,draft,,,,2026-07-28T19:23:24.281Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:23:24.281Z,,
50d82be5-72ec-4070-85cb-ee6d46661b42,062fed0c-1368-4656-a845-101eca0d4f1e,4,5000000.00,under_review,,,,2026-07-28T20:53:15.642Z,a0000000-0000-0000-0000-000000000001,2026-07-28T20:53:15.895Z,a0000000-0000-0000-0000-000000000001,
256dcb93-abdf-40c4-99e9-bf58e700967b,20c55afb-23e6-45ba-86dc-307e94bee02a,10,5000000.00,draft,,,,2026-07-25T20:56:32.679Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:56:35.298Z,a0000000-0000-0000-0000-000000000001,
456e46ce-b133-42bc-a11b-07868c09cdd7,062fed0c-1368-4656-a845-101eca0d4f1e,5,0.00,draft,,,,2026-07-28T20:53:15.949Z,a0000000-0000-0000-0000-000000000001,2026-07-28T20:53:15.949Z,,
a14ae7f6-aada-4010-898c-00ca1233a6f5,8b31b362-c89e-4382-b99a-7ec061296f95,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-28T19:23:25.653Z,,2026-07-28T19:23:24.721Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:23:25.653Z,a0000000-0000-0000-0000-000000000001,
b34f2cf1-85a8-4a9e-abc3-094a3025f27c,20c55afb-23e6-45ba-86dc-307e94bee02a,11,5000000.00,draft,,,,2026-07-25T20:56:35.856Z,a0000000-0000-0000-0000-000000000001,2026-07-25T20:56:38.422Z,a0000000-0000-0000-0000-000000000001,
1234c6ae-f837-4f39-b380-4c17767083e9,8b31b362-c89e-4382-b99a-7ec061296f95,10,5000000.00,draft,,,,2026-07-28T19:23:25.722Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:23:26.187Z,a0000000-0000-0000-0000-000000000001,
2dae9cd3-8bc9-420c-b242-aba4a8005fd7,062fed0c-1368-4656-a845-101eca0d4f1e,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-28T20:53:17.061Z,,2026-07-28T20:53:16.288Z,a0000000-0000-0000-0000-000000000001,2026-07-28T20:53:17.061Z,a0000000-0000-0000-0000-000000000001,
0b181e8a-23e9-4371-9003-234dadd9af0f,8b31b362-c89e-4382-b99a-7ec061296f95,11,5000000.00,draft,,,,2026-07-28T19:23:26.255Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:23:26.744Z,a0000000-0000-0000-0000-000000000001,
49b5a15c-1f06-4aa6-9533-e81604bac2c4,062fed0c-1368-4656-a845-101eca0d4f1e,7,5000000.00,under_review,,,,2026-07-28T20:53:17.111Z,a0000000-0000-0000-0000-000000000001,2026-07-28T20:53:17.355Z,a0000000-0000-0000-0000-000000000001,
120961d7-cb78-43f2-8e89-bb2a6677765a,062fed0c-1368-4656-a845-101eca0d4f1e,8,5000000.00,draft,,,,2026-07-28T20:53:17.560Z,a0000000-0000-0000-0000-000000000001,2026-07-28T20:53:17.560Z,,
1602ba6b-931e-433c-9d39-c8b66e6b880f,062fed0c-1368-4656-a845-101eca0d4f1e,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-28T20:53:18.794Z,,2026-07-28T20:53:17.863Z,a0000000-0000-0000-0000-000000000001,2026-07-28T20:53:18.794Z,a0000000-0000-0000-0000-000000000001,
f09b4405-db66-4667-8f79-bb0e8837c828,7d18c893-41fd-4776-a238-367d79a420c3,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-28T19:57:52.075Z,,2026-07-28T19:57:51.276Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:57:52.075Z,a0000000-0000-0000-0000-000000000001,
11ba63f6-b202-47a4-943f-2898b67efe92,062fed0c-1368-4656-a845-101eca0d4f1e,10,5000000.00,draft,,,,2026-07-28T20:53:18.869Z,a0000000-0000-0000-0000-000000000001,2026-07-28T20:53:19.374Z,a0000000-0000-0000-0000-000000000001,
1719151b-1151-4376-8cdb-8ddb1b50b9dd,7d18c893-41fd-4776-a238-367d79a420c3,1,0.00,draft,,,,2026-07-28T19:57:49.164Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:57:49.164Z,,
73fdce25-490d-44fd-afb4-397b9ef50e29,7d18c893-41fd-4776-a238-367d79a420c3,2,12000000.00,draft,,,,2026-07-28T19:57:50.253Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:57:50.253Z,,
6f4143bb-3359-4819-803b-b28a5b33bb41,7d18c893-41fd-4776-a238-367d79a420c3,3,0.00,draft,,,,2026-07-28T19:57:50.441Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:57:50.441Z,,
3f19c44c-465f-4506-91a5-b9dcf0d1ca1c,062fed0c-1368-4656-a845-101eca0d4f1e,11,5000000.00,draft,,,,2026-07-28T20:53:19.454Z,a0000000-0000-0000-0000-000000000001,2026-07-28T20:53:19.945Z,a0000000-0000-0000-0000-000000000001,
c7a2f73d-871d-4be8-913c-8f72a1c8672d,7d18c893-41fd-4776-a238-367d79a420c3,4,5000000.00,under_review,,,,2026-07-28T19:57:50.758Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:57:51.025Z,a0000000-0000-0000-0000-000000000001,
c7c8fed5-db11-49ee-8789-12fa5d0c8660,7d18c893-41fd-4776-a238-367d79a420c3,5,0.00,draft,,,,2026-07-28T19:57:51.076Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:57:51.076Z,,
4a57f193-1425-4dca-bd54-fbc58354cfab,7d18c893-41fd-4776-a238-367d79a420c3,7,5000000.00,under_review,,,,2026-07-28T19:57:52.123Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:57:52.347Z,a0000000-0000-0000-0000-000000000001,
5b68b557-807c-43dc-8f63-2fc0c22ac13b,7d18c893-41fd-4776-a238-367d79a420c3,8,5000000.00,draft,,,,2026-07-28T19:57:52.551Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:57:52.551Z,,
56bd8350-68e7-42ac-80a1-727f86bfcdbc,7d18c893-41fd-4776-a238-367d79a420c3,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-28T19:57:53.759Z,,2026-07-28T19:57:52.822Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:57:53.759Z,a0000000-0000-0000-0000-000000000001,
c52bf707-9c3c-40d4-9ff8-f42483639821,e382803b-f5c5-4e22-9f2a-a9db1c879388,11,5000000.00,draft,,,,2026-07-28T20:56:00.283Z,a0000000-0000-0000-0000-000000000001,2026-07-28T20:56:00.830Z,a0000000-0000-0000-0000-000000000001,
b3704da1-a153-4f2b-93ce-12fa9ca92157,7d18c893-41fd-4776-a238-367d79a420c3,10,5000000.00,draft,,,,2026-07-28T19:57:53.828Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:57:54.341Z,a0000000-0000-0000-0000-000000000001,
12241f0e-2855-4320-b068-8d4cb591774e,ba112998-4fdc-4b89-a546-b5a5b9fa07b4,1,0.00,draft,,,,2026-07-28T21:00:21.014Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:00:21.014Z,,
9e8efcb7-cd14-4909-b7e9-fdb31c2e1461,7d18c893-41fd-4776-a238-367d79a420c3,11,5000000.00,draft,,,,2026-07-28T19:57:54.409Z,a0000000-0000-0000-0000-000000000001,2026-07-28T19:57:54.941Z,a0000000-0000-0000-0000-000000000001,
a295ecc8-941c-464a-8044-9ba707bc49eb,ba112998-4fdc-4b89-a546-b5a5b9fa07b4,2,12000000.00,draft,,,,2026-07-28T21:00:21.623Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:00:21.623Z,,
d1aa2c62-0fd7-4cc1-a389-e16342ade4ef,e44eddf5-8ab8-4887-aab1-086a4b56a858,3,0.00,draft,,,,2026-07-28T21:13:02.189Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:13:02.189Z,,
e00c6681-525b-4608-b643-b998ffe73911,6dc5a440-25ae-4362-bce7-19c58c522d23,1,0.00,draft,,,,2026-07-29T04:42:34.378Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:42:34.378Z,,
672e5400-640d-4969-b1f9-2b48fefc39aa,ba112998-4fdc-4b89-a546-b5a5b9fa07b4,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-28T21:00:23.570Z,,2026-07-28T21:00:22.786Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:00:23.570Z,a0000000-0000-0000-0000-000000000001,
fb7783cf-f472-4469-878d-aaba1f986b3d,e44eddf5-8ab8-4887-aab1-086a4b56a858,4,5000000.00,under_review,,,,2026-07-28T21:13:02.519Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:13:02.769Z,a0000000-0000-0000-0000-000000000001,
0e842988-9dee-4459-857c-25a28e64898b,ba112998-4fdc-4b89-a546-b5a5b9fa07b4,7,5000000.00,under_review,,,,2026-07-28T21:00:23.619Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:00:23.848Z,a0000000-0000-0000-0000-000000000001,
47b7808e-3352-4de3-a8cd-07497390a06e,ba112998-4fdc-4b89-a546-b5a5b9fa07b4,8,5000000.00,draft,,,,2026-07-28T21:00:24.045Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:00:24.045Z,,
392e4130-448d-4708-8659-8d3b2adf7d90,e44eddf5-8ab8-4887-aab1-086a4b56a858,5,0.00,draft,,,,2026-07-28T21:13:02.823Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:13:02.823Z,,
3e20d51d-a007-4c0b-a3ac-2801460992e6,ba112998-4fdc-4b89-a546-b5a5b9fa07b4,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-28T21:00:25.284Z,,2026-07-28T21:00:24.330Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:00:25.284Z,a0000000-0000-0000-0000-000000000001,
db7a0922-83de-4aeb-8dd8-8e3aceccc7f0,e44eddf5-8ab8-4887-aab1-086a4b56a858,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-28T21:13:03.911Z,,2026-07-28T21:13:03.099Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:13:03.911Z,a0000000-0000-0000-0000-000000000001,
bc521096-1c4e-4db1-824e-70a83d656dcd,ba112998-4fdc-4b89-a546-b5a5b9fa07b4,10,5000000.00,draft,,,,2026-07-28T21:00:25.357Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:00:25.856Z,a0000000-0000-0000-0000-000000000001,
73622be6-2057-4672-879d-603ea3af3964,e44eddf5-8ab8-4887-aab1-086a4b56a858,7,5000000.00,under_review,,,,2026-07-28T21:13:03.959Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:13:04.182Z,a0000000-0000-0000-0000-000000000001,
187cf25d-b0b1-41ac-8abd-eb1e39c1a19e,ba112998-4fdc-4b89-a546-b5a5b9fa07b4,11,5000000.00,draft,,,,2026-07-28T21:00:25.928Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:00:26.411Z,a0000000-0000-0000-0000-000000000001,
e238bf16-a417-4de3-8daa-b4cd51fa00ef,e44eddf5-8ab8-4887-aab1-086a4b56a858,8,5000000.00,draft,,,,2026-07-28T21:13:04.363Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:13:04.363Z,,
354415a6-bc76-499f-84d8-2cfa193bdcb5,e44eddf5-8ab8-4887-aab1-086a4b56a858,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-28T21:13:05.580Z,,2026-07-28T21:13:04.661Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:13:05.580Z,a0000000-0000-0000-0000-000000000001,
18f94ade-0811-4c7b-b9f5-29a92c2cdfee,e44eddf5-8ab8-4887-aab1-086a4b56a858,10,5000000.00,draft,,,,2026-07-28T21:13:05.651Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:13:06.107Z,a0000000-0000-0000-0000-000000000001,
2de6d812-4854-4ab3-a015-1dbf5eed4f7b,e44eddf5-8ab8-4887-aab1-086a4b56a858,11,5000000.00,draft,,,,2026-07-28T21:13:06.175Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:13:06.650Z,a0000000-0000-0000-0000-000000000001,
5f13aac2-a504-42c1-9243-74dbefa9cc36,996b0e53-77d8-4b39-b5b0-4250c350fd1e,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-28T21:15:37.104Z,,2026-07-28T21:15:36.340Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:15:37.104Z,a0000000-0000-0000-0000-000000000001,
79990cbd-b38c-4ceb-8445-0036d85fc5de,19ec5440-40f6-4d42-9f09-cf97d1f0c0f0,1,0.00,draft,,,,2026-07-28T21:05:21.541Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:05:21.541Z,,
c87a199e-d8f6-4509-9d3b-edb7dc1cd358,19ec5440-40f6-4d42-9f09-cf97d1f0c0f0,2,12000000.00,draft,,,,2026-07-28T21:05:22.300Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:05:22.300Z,,
7715e723-ab54-49af-9353-55a5b78fedfc,19ec5440-40f6-4d42-9f09-cf97d1f0c0f0,3,0.00,draft,,,,2026-07-28T21:05:22.473Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:05:22.473Z,,
5790633e-03e3-4553-acc9-a9f4102c2229,19ec5440-40f6-4d42-9f09-cf97d1f0c0f0,4,5000000.00,under_review,,,,2026-07-28T21:05:22.764Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:05:23.026Z,a0000000-0000-0000-0000-000000000001,
29fe2a16-a874-4ffd-bc11-af2a66c04461,19ec5440-40f6-4d42-9f09-cf97d1f0c0f0,5,0.00,draft,,,,2026-07-28T21:05:23.083Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:05:23.083Z,,
42777c7f-1f97-4c6e-a55f-de9b4f509a22,19ec5440-40f6-4d42-9f09-cf97d1f0c0f0,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-28T21:05:24.209Z,,2026-07-28T21:05:23.467Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:05:24.209Z,a0000000-0000-0000-0000-000000000001,
3d185991-3723-48f7-a4ea-acd123fab939,19ec5440-40f6-4d42-9f09-cf97d1f0c0f0,7,5000000.00,under_review,,,,2026-07-28T21:05:24.264Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:05:24.491Z,a0000000-0000-0000-0000-000000000001,
e26dd9e1-aa04-487e-aff1-6d238338957b,19ec5440-40f6-4d42-9f09-cf97d1f0c0f0,8,5000000.00,draft,,,,2026-07-28T21:05:24.676Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:05:24.676Z,,
2c66029b-727c-4d7e-a57d-5d2d92bfca08,996b0e53-77d8-4b39-b5b0-4250c350fd1e,7,5000000.00,under_review,,,,2026-07-28T21:15:37.151Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:15:37.378Z,a0000000-0000-0000-0000-000000000001,
ecc3f5e2-646f-48e1-a82f-f6bbebe2a802,19ec5440-40f6-4d42-9f09-cf97d1f0c0f0,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-28T21:05:25.886Z,,2026-07-28T21:05:24.984Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:05:25.886Z,a0000000-0000-0000-0000-000000000001,
6415e8c8-edc9-4cdb-82ea-434ba672c233,996b0e53-77d8-4b39-b5b0-4250c350fd1e,8,5000000.00,draft,,,,2026-07-28T21:15:37.622Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:15:37.622Z,,
2f2b0ed6-0265-4f73-a6e2-f90bf12038b1,19ec5440-40f6-4d42-9f09-cf97d1f0c0f0,10,5000000.00,draft,,,,2026-07-28T21:05:25.957Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:05:26.446Z,a0000000-0000-0000-0000-000000000001,
4dd3c3c9-a115-4a87-be34-72597ec1edce,19ec5440-40f6-4d42-9f09-cf97d1f0c0f0,11,5000000.00,draft,,,,2026-07-28T21:05:26.516Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:05:27.026Z,a0000000-0000-0000-0000-000000000001,
4447e176-c7bb-4ac4-9e9f-755cc8ffb025,996b0e53-77d8-4b39-b5b0-4250c350fd1e,1,0.00,draft,,,,2026-07-28T21:15:34.766Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:15:34.766Z,,
6f186382-107e-4651-9237-63c8f586f272,996b0e53-77d8-4b39-b5b0-4250c350fd1e,2,12000000.00,draft,,,,2026-07-28T21:15:35.414Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:15:35.414Z,,
f19faa1e-baf7-4c48-a62c-90b3b8845e64,996b0e53-77d8-4b39-b5b0-4250c350fd1e,3,0.00,draft,,,,2026-07-28T21:15:35.566Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:15:35.566Z,,
61758a44-fe03-462d-80b5-984b2c13be92,996b0e53-77d8-4b39-b5b0-4250c350fd1e,4,5000000.00,under_review,,,,2026-07-28T21:15:35.842Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:15:36.075Z,a0000000-0000-0000-0000-000000000001,
41fd73b8-9c3f-4f70-973e-d33aab553b44,996b0e53-77d8-4b39-b5b0-4250c350fd1e,5,0.00,draft,,,,2026-07-28T21:15:36.126Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:15:36.126Z,,
03704601-d6fc-4e66-b418-72ad17ec4e6c,996b0e53-77d8-4b39-b5b0-4250c350fd1e,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-28T21:15:38.823Z,,2026-07-28T21:15:37.886Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:15:38.823Z,a0000000-0000-0000-0000-000000000001,
0e03ff09-9df4-4baa-9b47-d792cd8f22fb,996b0e53-77d8-4b39-b5b0-4250c350fd1e,10,5000000.00,draft,,,,2026-07-28T21:15:38.889Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:15:39.424Z,a0000000-0000-0000-0000-000000000001,
a7281d96-424c-4fc5-ace8-aa20704ab34a,996b0e53-77d8-4b39-b5b0-4250c350fd1e,11,5000000.00,draft,,,,2026-07-28T21:15:39.489Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:15:39.958Z,a0000000-0000-0000-0000-000000000001,
b26d81f4-a994-424f-9b59-ab7eac24eb8f,dda82069-41a0-45da-9507-315eb0b433d2,1,0.00,draft,,,,2026-07-28T21:18:48.941Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:18:48.941Z,,
72553b45-23fb-47ce-bce9-fcd1b828606f,dda82069-41a0-45da-9507-315eb0b433d2,2,12000000.00,draft,,,,2026-07-28T21:18:49.433Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:18:49.433Z,,
29bfac27-5ef3-44cb-9592-c12aea0d280c,dda82069-41a0-45da-9507-315eb0b433d2,3,0.00,draft,,,,2026-07-28T21:18:49.588Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:18:49.588Z,,
c0dde193-2787-4140-92ff-e33ca23e1121,dda82069-41a0-45da-9507-315eb0b433d2,4,5000000.00,under_review,,,,2026-07-28T21:18:49.858Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:18:50.109Z,a0000000-0000-0000-0000-000000000001,
9c0bf703-e39d-4de8-ad4e-c865d87abd73,dda82069-41a0-45da-9507-315eb0b433d2,5,0.00,draft,,,,2026-07-28T21:18:50.165Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:18:50.165Z,,
f423ecd5-f63b-46ad-ba24-7c3bc044c0f0,dda82069-41a0-45da-9507-315eb0b433d2,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-28T21:18:51.167Z,,2026-07-28T21:18:50.436Z,a0000000-0000-0000-0000-000000000001,2026-07-28T21:18:51.167Z,a0000000-0000-0000-0000-000000000001,
